prompt_id,graph_id,entity_id,relation_id,condition,condition_class,mechanism,clean_label,conflict_label,aux_label,text,R_L18,R_L19,R_L20,R_L21,R_L22,R_L23,dR_L18,dR_L19,dR_L20,dR_L21,dR_L22,dR_L23,DeltaU
g005_direct_conflict,5,1,1,direct_conflict,structure_changing,competition,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Darin is assigned to Elo.
Fact 2: Elo maps to Gold.
Direct conflicting fact: Darin maps to Iron.
Question: Which label is associated with Darin: Gold or Iron?
Answer with exactly one word:",21.303509,29.833656,37.538425,48.224205,54.862667,88.2176,-8.220085,-11.789188,-11.684074,-12.878544,-20.292416,-16.417015,-21.894379
g005_closure_update,5,1,1,closure_update,structure_changing,closure,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Darin is assigned to Elo.
Old record: Elo maps to Gold.
Updated record: Elo maps to Iron, not Gold.
Question: Which label is associated with Darin: Gold or Iron?
Answer with exactly one word:",10.971142,7.4745893,18.654348,32.289062,42.01248,76.93701,-18.552452,-34.148254,-30.568151,-28.813686,-33.1426,-27.697601,-57.81152
g005_closure_override,5,1,1,closure_override,structure_changing,closure,Gold,Iron,Red,"You are given a rule system.
General rule: items that is assigned to Elo receive label Gold.
Override rule: in this case, items that is assigned to Elo receive label Iron.
Fact: Darin is assigned to Elo.
Question: Which label applies to Darin: Gold or Iron?
Answer with exactly one word:",-0.42786503,0.5593252,1.7316847,15.148136,4.672573,44.23931,-29.951458,-41.06352,-47.490814,-45.954613,-70.48251,-60.3953,-112.06517
g005_exception_override,5,1,1,exception_override,structure_changing,closure,Gold,Iron,Red,"You are given a rule system.
General rule: items connected to Elo use label Gold.
Exception: Darin is a special case and uses label Iron.
Fact: Darin is connected to Elo.
Question: Which label applies to Darin: Gold or Iron?
Answer with exactly one word:",4.850545,2.0405378,5.865348,19.241177,8.382021,43.788307,-24.67305,-39.582306,-43.35715,-41.861572,-66.77306,-60.846306,-105.4776
g006_clean,6,1,2,clean,clean,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Fact 2: Elo points to Red.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",1.7668257,1.4166927,13.706415,19.545258,22.686306,72.03643,0.0,0.0,0.0,0.0,0.0,0.0,12.397655
g006_rename,6,1,2,rename,relation_preserving,stable,Red,Blue,Green,"Consider a tiny mapping network.
Link one: Darin is part of Elo.
Link two: Elo points to Red.
Choose the label reached from Darin: Red or Blue.
One word answer:",3.2566824,1.7825413,16.9787,18.840546,19.221333,76.1723,1.4898567,0.36584854,3.2722855,-0.7047119,-3.4649734,4.135872,14.237184
g006_permuted,6,1,2,permuted,relation_preserving,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 2: Elo points to Red.
Fact 1: Darin is part of Elo.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",0.4825282,-0.9150028,13.118071,19.186718,21.023903,64.08264,-1.2842975,-2.3316956,-0.5883446,-0.35853958,-1.6624031,-7.9537888,6.038076
g006_redundant,6,1,2,redundant,relation_preserving,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Fact 2: Elo points to Red.
Repeated confirmation: Darin still goes through Elo.
Repeated confirmation: Elo still points to Red.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",0.39455986,0.6446457,10.154224,16.874798,18.06652,65.48448,-1.3722658,-0.77204704,-3.5521908,-2.6704597,-4.6197853,-6.5519485,3.632228
g006_irrelevant,6,1,2,irrelevant,relation_preserving,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Fact 2: Elo points to Red.
Irrelevant fact: Faye is associated with Green.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",4.7938046,8.870337,23.496769,26.821955,33.854282,80.87017,3.026979,7.453644,9.790354,7.276697,11.167976,8.83374,32.60154
g006_paraphrase,6,1,2,paraphrase,relation_preserving,stable,Red,Blue,Green,"In this example, Darin reaches Elo.
The destination connected to Elo is Red.
Based on those two links, select the label for Darin: Red or Blue.
Answer:",7.7201834,-3.733818,7.104722,11.832191,6.579483,55.093315,5.9533577,-5.150511,-6.601693,-7.713066,-16.106823,-16.943115,-10.644582
g006_weak_distractor,6,1,2,weak_distractor,structure_changing,stable_shift,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Fact 2: Elo points to Red.
Weak note: some unrelated source mentions Blue, but does not update the graph.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",4.615434,4.401387,19.227997,23.429592,24.201696,70.736374,2.8486085,2.9846945,5.5215816,3.8843346,1.5153904,-1.3000565,17.874586
g006_competition_balanced,6,1,2,competition_balanced,structure_changing,competition,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Fact 2: Elo points to Red.
Competing fact: Darin is also associated with Blue.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",-0.868515,-7.0420933,7.014414,12.007115,12.053444,57.23017,-2.6353407,-8.458786,-6.6920013,-7.538142,-10.632862,-14.806259,-9.676578
g006_direct_conflict,6,1,2,direct_conflict,structure_changing,competition,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Fact 2: Elo points to Red.
Direct conflicting fact: Darin points to Blue.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",0.18368673,-2.2958984,10.423502,15.478424,11.510181,55.602844,-1.583139,-3.7125912,-3.2829132,-4.0668335,-11.176125,-16.433586,-6.2529993
g006_closure_update,6,1,2,closure_update,structure_changing,closure,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Old record: Elo points to Red.
Updated record: Elo points to Blue, not Red.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",-4.2720537,-15.3469,1.3285828,7.6294813,8.351856,46.348255,-6.0388794,-16.763592,-12.377832,-11.915776,-14.33445,-25.688175,-24.659805
g006_closure_override,6,1,2,closure_override,structure_changing,closure,Red,Blue,Green,"You are given a rule system.
General rule: items that is part of Elo receive label Red.
Override rule: in this case, items that is part of Elo receive label Blue.
Fact: Darin is part of Elo.
Question: Which label applies to Darin: Red or Blue?
Answer with exactly one word:",-24.140026,-32.400238,-24.829544,-16.391582,-31.984264,-0.86029816,-25.906853,-33.816933,-38.535957,-35.93684,-54.67057,-72.89673,-99.51818
g006_exception_override,6,1,2,exception_override,structure_changing,closure,Red,Blue,Green,"You are given a rule system.
General rule: items connected to Elo use label Red.
Exception: Darin is a special case and uses label Blue.
Fact: Darin is connected to Elo.
Question: Which label applies to Darin: Red or Blue?
Answer with exactly one word:",-22.81963,-38.036427,-28.304985,-20.501093,-32.857758,-6.459526,-24.586456,-39.453117,-42.0114,-40.04635,-55.544064,-78.49596,-107.421326
g007_clean,7,1,3,clean,clean,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Fact 2: Elo has label Green.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",12.877096,21.199795,35.210106,51.475403,86.490944,120.00792,0.0,0.0,0.0,0.0,0.0,0.0,12.397655
g007_rename,7,1,3,rename,relation_preserving,stable,Green,Yellow,North,"Consider a tiny mapping network.
Link one: Darin is grouped under Elo.
Link two: Elo has label Green.
Choose the label reached from Darin: Green or Yellow.
One word answer:",9.4309845,17.69817,31.371798,43.11052,79.20998,113.901535,-3.4461117,-3.501625,-3.8383083,-8.364883,-7.2809677,-6.1063843,-1.187542
g007_permuted,7,1,3,permuted,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 2: Elo has label Green.
Fact 1: Darin is grouped under Elo.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",10.22048,11.021727,24.297836,39.58252,72.73014,106.55299,-2.6566162,-10.178068,-10.91227,-11.892883,-13.760803,-13.454926,-14.57204
g007_redundant,7,1,3,redundant,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Fact 2: Elo has label Green.
Repeated confirmation: Darin still goes through Elo.
Repeated confirmation: Elo still points to Green.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",7.001295,17.157116,32.359726,48.662277,86.128876,120.00554,-5.875801,-4.042679,-2.85038,-2.8131256,-0.36206818,-0.002380371,7.336699
g007_irrelevant,7,1,3,irrelevant,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Fact 2: Elo has label Green.
Irrelevant fact: Faye is associated with North.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",13.4206505,23.1903,40.78125,54.70614,93.04865,125.73602,0.5435543,1.9905052,5.571144,3.2307358,6.5577087,5.7281036,23.000797
g007_paraphrase,7,1,3,paraphrase,relation_preserving,stable,Green,Yellow,North,"In this example, Darin reaches Elo.
The destination connected to Elo is Green.
Based on those two links, select the label for Darin: Green or Yellow.
Answer:",5.694922,6.2196827,19.485455,35.587082,63.40986,95.901474,-7.182174,-14.980112,-15.724651,-15.888321,-23.081085,-24.106445,-30.90702
g007_weak_distractor,7,1,3,weak_distractor,structure_changing,stable_shift,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Fact 2: Elo has label Green.
Weak note: some unrelated source mentions Yellow, but does not update the graph.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",9.19211,17.641567,32.092148,47.0797,83.29085,117.06318,-3.684986,-3.5582275,-3.117958,-4.3957024,-3.2000961,-2.9447403,4.288275
g007_competition_balanced,7,1,3,competition_balanced,structure_changing,competition,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Fact 2: Elo has label Green.
Competing fact: Darin is also associated with Yellow.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",9.223158,13.425168,27.796646,43.29805,84.40613,117.960434,-3.6539383,-7.7746267,-7.41346,-8.177353,-2.084816,-2.0474854,0.7170763
g007_direct_conflict,7,1,3,direct_conflict,structure_changing,competition,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Fact 2: Elo has label Green.
Direct conflicting fact: Darin has label Yellow.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",9.717493,14.260658,31.60693,46.718338,83.053955,116.68639,-3.159603,-6.9391365,-3.603176,-4.757065,-3.4369888,-3.3215256,2.6279678
g007_closure_update,7,1,3,closure_update,structure_changing,closure,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Old record: Elo has label Green.
Updated record: Elo has label Yellow, not Green.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",5.4129777,-6.2293873,11.500718,27.172577,68.93258,104.834885,-7.4641185,-27.429182,-23.709389,-24.302826,-17.558365,-15.173035,-34.192844
g007_closure_override,7,1,3,closure_override,structure_changing,closure,Green,Yellow,North,"You are given a rule system.
General rule: items that is grouped under Elo receive label Green.
Override rule: in this case, items that is grouped under Elo receive label Yellow.
Fact: Darin is grouped under Elo.
Question: Which label applies to Darin: Green or Yellow?
Answer with exactly one word:",-17.847214,-22.060188,-18.52158,-2.54457,19.175,54.331833,-30.72431,-43.259983,-53.731686,-54.019974,-67.31595,-65.67609,-119.69602
g007_exception_override,7,1,3,exception_override,structure_changing,closure,Green,Yellow,North,"You are given a rule system.
General rule: items connected to Elo use label Green.
Exception: Darin is a special case and uses label Yellow.
Fact: Darin is connected to Elo.
Question: Which label applies to Darin: Green or Yellow?
Answer with exactly one word:",-20.477327,-32.658096,-26.294886,-9.435232,13.102213,47.27776,-33.354424,-53.85789,-61.50499,-60.910637,-73.38873,-72.73016,-136.35454
g008_clean,8,2,0,clean,clean,stable,North,South,East,"You are given a small relation graph.
Fact 1: Galen belongs to Hera.
Fact 2: Hera is located at North.
Question: Which label is associated with Galen: North or South?
Answer with exactly one word:",11.133187,5.7845573,18.414433,23.244038,17.180885,15.546715,0.0,0.0,0.0,0.0,0.0,0.0,12.397655
g008_rename,8,2,0,rename,relation_preserving,stable,North,South,East,"Consider a tiny mapping network.
Link one: Galen belongs to Hera.
Link two: Hera is located at North.
Choose the label reached from Galen: North or South.
One word answer:",10.222474,12.793194,27.5979,30.1636,27.047966,24.155762,-0.9107132,7.0086365,9.183468,6.9195633,9.867081,8.609047,30.42461
g008_permuted,8,2,0,permuted,relation_preserving,stable,North,South,East,"You are given a small relation graph.
Fact 2: Hera is located at North.
Fact 1: Galen belongs to Hera.
Question: Which label is associated with Galen: North or South?
Answer with exactly one word:",13.989774,5.539654,19.829407,24.120178,20.436134,19.987946,2.8565865,-0.24490356,1.4149742,0.8761406,3.255249,4.441231,17.802994
g008_redundant,8,2,0,redundant,relation_preserving,stable,North,South,East,"You are given a small relation graph.
Fact 1: Galen belongs to Hera.
Fact 2: Hera is located at North.
Repeated confirmation: Galen still goes through Hera.
Repeated confirmation: Hera still points to North.
Question: Which label is associated with Galen: North or South?
Answer with exactly one word:",12.072191,5.882551,20.82106,25.284927,21.372513,21.07145,0.93900394,0.09799385,2.4066277,2.0408897,4.1916275,5.5247345,19.388823
g008_irrelevant,8,2,0,irrelevant,relation_preserving,stable,North,South,East,"You are given a small relation graph.
Fact 1: Galen belongs to Hera.
Fact 2: Hera is located at North.
Irrelevant fact: Ivo is associated with East.
Question: Which label is associated with Galen: North or South?
Answer with exactly one word:",15.885278,12.546783,34.48503,40.06018,40.889267,41.46225,4.7520905,6.762226,16.070599,16.816143,23.708382,25.915535,54.19067
g008_paraphrase,8,2,0,paraphrase,relation_preserving,stable,North,South,East,"In this example, Galen reaches Hera.
The destination connected to Hera is North.
Based on those two links, select the label for Galen: North or South.
Answer:",13.476235,9.648388,22.43909,24.981138,26.670479,26.492561,2.343048,3.8638306,4.024658,1.7371006,9.4895935,10.945847,26.988321
