prompt_id,graph_id,entity_id,relation_id,condition,condition_class,mechanism,clean_label,conflict_label,aux_label,text,R_L11,R_L12,R_L13,R_L14,dR_L11,dR_L12,dR_L13,dR_L14,DeltaU
g024_direct_conflict,24,6,0,direct_conflict,structure_changing,competition,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Sola belongs to Taro.
Fact 2: Taro is located at Red.
Direct conflicting fact: Sola is located at Blue.
Question: Which label is associated with Sola: Red or Blue?
Answer with exactly one word:",0.09983863,-0.03519219,-0.06729531,0.6300168,0.010636322,0.051934734,0.010859013,-0.12190294,-0.04552449
g024_closure_update,24,6,0,closure_update,structure_changing,closure,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Sola belongs to Taro.
Old record: Taro is located at Red.
Updated record: Taro is located at Blue, not Red.
Question: Which label is associated with Sola: Red or Blue?
Answer with exactly one word:",-0.0831448,-0.3013544,-0.3656292,0.083298564,-0.1723471,-0.21422748,-0.28747487,-0.6686212,-0.745775
g024_closure_override,24,6,0,closure_override,structure_changing,closure,Red,Blue,Green,"You are given a rule system.
General rule: items that belongs to Taro receive label Red.
Override rule: in this case, items that belongs to Taro receive label Blue.
Fact: Sola belongs to Taro.
Question: Which label applies to Sola: Red or Blue?
Answer with exactly one word:",0.15321304,-0.0012414753,-0.056773007,0.52936816,0.06401073,0.08588545,0.021381319,-0.22255158,-0.09291422
g024_exception_override,24,6,0,exception_override,structure_changing,closure,Red,Blue,Green,"You are given a rule system.
General rule: items connected to Taro use label Red.
Exception: Sola is a special case and uses label Blue.
Fact: Sola is connected to Taro.
Question: Which label applies to Sola: Red or Blue?
Answer with exactly one word:",0.04777102,-0.1202845,-0.19695428,0.27547097,-0.041431285,-0.033157572,-0.118799955,-0.47644877,-0.4223227
g025_clean,25,6,1,clean,clean,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Sola is assigned to Taro.
Fact 2: Taro maps to Green.
Question: Which label is associated with Sola: Green or Yellow?
Answer with exactly one word:",0.5253346,0.5137056,0.5068842,0.58211637,0.0,0.0,0.0,0.0,0.022258822
g025_rename,25,6,1,rename,relation_preserving,stable,Green,Yellow,North,"Consider a tiny mapping network.
Link one: Sola is assigned to Taro.
Link two: Taro maps to Green.
Choose the label reached from Sola: Green or Yellow.
One word answer:",0.35604173,0.4738492,0.4572025,0.47192574,-0.16929287,-0.039856404,-0.049681723,-0.11019063,-0.14161219
g025_permuted,25,6,1,permuted,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 2: Taro maps to Green.
Fact 1: Sola is assigned to Taro.
Question: Which label is associated with Sola: Green or Yellow?
Answer with exactly one word:",0.6008909,0.62558335,0.59989935,0.56548595,0.07555628,0.11187774,0.093015134,-0.016630411,0.11140397
g025_redundant,25,6,1,redundant,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Sola is assigned to Taro.
Fact 2: Taro maps to Green.
Repeated confirmation: Sola still goes through Taro.
Repeated confirmation: Taro still points to Green.
Question: Which label is associated with Sola: Green or Yellow?
Answer with exactly one word:",0.5356105,0.5328657,0.5134305,0.5790529,0.0102759,0.019160092,0.006546259,-0.0030634403,0.03223902
g025_irrelevant,25,6,1,irrelevant,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Sola is assigned to Taro.
Fact 2: Taro maps to Green.
Irrelevant fact: Una is associated with North.
Question: Which label is associated with Sola: Green or Yellow?
Answer with exactly one word:",0.56532794,0.6423222,0.65488464,0.7809534,0.039993346,0.12861657,0.14800042,0.19883704,0.30033013
g025_paraphrase,25,6,1,paraphrase,relation_preserving,stable,Green,Yellow,North,"In this example, Sola reaches Taro.
The destination connected to Taro is Green.
Based on those two links, select the label for Sola: Green or Yellow.
Answer:",0.44210395,0.62676376,0.5857967,0.6204238,-0.083230644,0.11305815,0.0789125,0.03830743,0.108330175
g025_weak_distractor,25,6,1,weak_distractor,structure_changing,stable_shift,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Sola is assigned to Taro.
Fact 2: Taro maps to Green.
Weak note: some unrelated source mentions Yellow, but does not update the graph.
Question: Which label is associated with Sola: Green or Yellow?
Answer with exactly one word:",0.55168366,0.58827686,0.5462762,0.5773475,0.026349068,0.07457125,0.039391994,-0.0047688484,0.069873124
g025_competition_balanced,25,6,1,competition_balanced,structure_changing,competition,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Sola is assigned to Taro.
Fact 2: Taro maps to Green.
Competing fact: Sola is also associated with Yellow.
Question: Which label is associated with Sola: Green or Yellow?
Answer with exactly one word:",0.47618157,0.49408284,0.41699877,0.28796744,-0.04915303,-0.019622773,-0.08988544,-0.29414892,-0.26558474
g025_direct_conflict,25,6,1,direct_conflict,structure_changing,competition,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Sola is assigned to Taro.
Fact 2: Taro maps to Green.
Direct conflicting fact: Sola maps to Yellow.
Question: Which label is associated with Sola: Green or Yellow?
Answer with exactly one word:",0.53914666,0.5599562,0.5255462,0.50427747,0.013812065,0.04625058,0.018661976,-0.0778389,-0.009142153
g025_closure_update,25,6,1,closure_update,structure_changing,closure,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Sola is assigned to Taro.
Old record: Taro maps to Green.
Updated record: Taro maps to Yellow, not Green.
Question: Which label is associated with Sola: Green or Yellow?
Answer with exactly one word:",0.360582,0.3911688,0.35541335,0.22095561,-0.1647526,-0.12253681,-0.15147087,-0.36116076,-0.41077211
g025_closure_override,25,6,1,closure_override,structure_changing,closure,Green,Yellow,North,"You are given a rule system.
General rule: items that is assigned to Taro receive label Green.
Override rule: in this case, items that is assigned to Taro receive label Yellow.
Fact: Sola is assigned to Taro.
Question: Which label applies to Sola: Green or Yellow?
Answer with exactly one word:",0.62900054,0.6386287,0.5811763,0.4303478,0.10366595,0.12492311,0.07429206,-0.15176857,0.010068216
g025_exception_override,25,6,1,exception_override,structure_changing,closure,Green,Yellow,North,"You are given a rule system.
General rule: items connected to Taro use label Green.
Exception: Sola is a special case and uses label Yellow.
Fact: Sola is connected to Taro.
Question: Which label applies to Sola: Green or Yellow?
Answer with exactly one word:",0.53924525,0.58626056,0.56334394,-0.01718092,0.013910651,0.072554946,0.056459725,-0.5992973,-0.38280034
g026_clean,26,6,2,clean,clean,stable,North,South,East,"You are given a small relation graph.
Fact 1: Sola is part of Taro.
Fact 2: Taro points to North.
Question: Which label is associated with Sola: North or South?
Answer with exactly one word:",0.19116846,0.2404938,0.43640137,0.7459645,0.0,0.0,0.0,0.0,0.022258822
g026_rename,26,6,2,rename,relation_preserving,stable,North,South,East,"Consider a tiny mapping network.
Link one: Sola is part of Taro.
Link two: Taro points to North.
Choose the label reached from Sola: North or South.
One word answer:",0.33322942,0.30180717,0.43612304,0.85983825,0.14206097,0.06131336,-0.0002783239,0.11387372,0.16598621
g026_permuted,26,6,2,permuted,relation_preserving,stable,North,South,East,"You are given a small relation graph.
Fact 2: Taro points to North.
Fact 1: Sola is part of Taro.
Question: Which label is associated with Sola: North or South?
Answer with exactly one word:",0.21093744,0.274436,0.5106341,0.64816546,0.019768983,0.033942193,0.07423276,-0.09779906,-0.0008701049
g026_redundant,26,6,2,redundant,relation_preserving,stable,North,South,East,"You are given a small relation graph.
Fact 1: Sola is part of Taro.
Fact 2: Taro points to North.
Repeated confirmation: Sola still goes through Taro.
Repeated confirmation: Taro still points to North.
Question: Which label is associated with Sola: North or South?
Answer with exactly one word:",0.17350855,0.19468774,0.3536201,0.6810174,-0.017659903,-0.045806065,-0.082781255,-0.06494713,-0.0874185
g026_irrelevant,26,6,2,irrelevant,relation_preserving,stable,North,South,East,"You are given a small relation graph.
Fact 1: Sola is part of Taro.
Fact 2: Taro points to North.
Irrelevant fact: Una is associated with East.
Question: Which label is associated with Sola: North or South?
Answer with exactly one word:",0.22203931,0.2693753,0.5240582,0.84411097,0.030870855,0.02888149,0.087656856,0.09814644,0.15711044
g026_paraphrase,26,6,2,paraphrase,relation_preserving,stable,North,South,East,"In this example, Sola reaches Taro.
The destination connected to Taro is North.
Based on those two links, select the label for Sola: North or South.
Answer:",0.23413081,0.24984452,0.3036659,0.67697394,0.042962357,0.009350717,-0.13273546,-0.06899059,-0.080142766
g026_weak_distractor,26,6,2,weak_distractor,structure_changing,stable_shift,North,South,East,"You are given a small relation graph.
Fact 1: Sola is part of Taro.
Fact 2: Taro points to North.
Weak note: some unrelated source mentions South, but does not update the graph.
Question: Which label is associated with Sola: North or South?
Answer with exactly one word:",0.32246011,0.29093862,0.4391554,0.6957145,0.13129166,0.05044481,0.0027540326,-0.050250053,0.034818053
g026_competition_balanced,26,6,2,competition_balanced,structure_changing,competition,North,South,East,"You are given a small relation graph.
Fact 1: Sola is part of Taro.
Fact 2: Taro points to North.
Competing fact: Sola is also associated with South.
Question: Which label is associated with Sola: North or South?
Answer with exactly one word:",0.15633225,0.20458539,0.32922903,0.49594975,-0.034836203,-0.035908416,-0.10717234,-0.25001478,-0.24205959
g026_direct_conflict,26,6,2,direct_conflict,structure_changing,competition,North,South,East,"You are given a small relation graph.
Fact 1: Sola is part of Taro.
Fact 2: Taro points to North.
Direct conflicting fact: Sola points to South.
Question: Which label is associated with Sola: North or South?
Answer with exactly one word:",0.22782364,0.25666016,0.4553076,0.63052297,0.036655188,0.01616636,0.018906236,-0.11544156,-0.042832848
g026_closure_update,26,6,2,closure_update,structure_changing,closure,North,South,East,"You are given a small relation graph.
Fact 1: Sola is part of Taro.
Old record: Taro points to North.
Updated record: Taro points to South, not North.
Question: Which label is associated with Sola: North or South?
Answer with exactly one word:",0.14352775,0.13650051,0.25479198,0.44170904,-0.04764071,-0.1039933,-0.18160939,-0.3042555,-0.34612596
g026_closure_override,26,6,2,closure_override,structure_changing,closure,North,South,East,"You are given a rule system.
General rule: items that is part of Taro receive label North.
Override rule: in this case, items that is part of Taro receive label South.
Fact: Sola is part of Taro.
Question: Which label applies to Sola: North or South?
Answer with exactly one word:",0.33241335,0.34255835,0.43750536,0.6778277,0.14124489,0.10206455,0.0011039972,-0.06813681,0.040763635
g026_exception_override,26,6,2,exception_override,structure_changing,closure,North,South,East,"You are given a rule system.
General rule: items connected to Taro use label North.
Exception: Sola is a special case and uses label South.
Fact: Sola is connected to Taro.
Question: Which label applies to Sola: North or South?
Answer with exactly one word:",0.25399986,0.23071793,0.27961046,0.4795022,0.0628314,-0.009775877,-0.15679091,-0.26646233,-0.24520072
g027_clean,27,6,3,clean,clean,stable,East,West,Copper,"You are given a small relation graph.
Fact 1: Sola is grouped under Taro.
Fact 2: Taro has label East.
Question: Which label is associated with Sola: East or West?
Answer with exactly one word:",0.08456051,0.03590177,-0.029111862,-0.31558216,0.0,0.0,0.0,0.0,0.022258822
g027_rename,27,6,3,rename,relation_preserving,stable,East,West,Copper,"Consider a tiny mapping network.
Link one: Sola is grouped under Taro.
Link two: Taro has label East.
Choose the label reached from Sola: East or West.
One word answer:",0.26482958,0.19807844,0.21340773,0.12577343,0.18026906,0.16217667,0.24251959,0.4413556,0.57794315
g027_permuted,27,6,3,permuted,relation_preserving,stable,East,West,Copper,"You are given a small relation graph.
Fact 2: Taro has label East.
Fact 1: Sola is grouped under Taro.
Question: Which label is associated with Sola: East or West?
Answer with exactly one word:",0.17106187,0.18314463,0.1181286,-0.14875126,0.08650136,0.14724286,0.14724046,0.1668309,0.29329675
g027_redundant,27,6,3,redundant,relation_preserving,stable,East,West,Copper,"You are given a small relation graph.
Fact 1: Sola is grouped under Taro.
Fact 2: Taro has label East.
Repeated confirmation: Sola still goes through Taro.
Repeated confirmation: Taro still points to East.
Question: Which label is associated with Sola: East or West?
Answer with exactly one word:",0.14748129,0.13601905,0.1547501,-0.10127485,0.06292078,0.10011728,0.18386196,0.21430731,0.3249683
g027_irrelevant,27,6,3,irrelevant,relation_preserving,stable,East,West,Copper,"You are given a small relation graph.
Fact 1: Sola is grouped under Taro.
Fact 2: Taro has label East.
Irrelevant fact: Una is associated with Copper.
Question: Which label is associated with Sola: East or West?
Answer with exactly one word:",0.10742542,0.11049569,0.06487954,-0.23537064,0.022864908,0.07459392,0.0939914,0.08021152,0.16034421
g027_paraphrase,27,6,3,paraphrase,relation_preserving,stable,East,West,Copper,"In this example, Sola reaches Taro.
The destination connected to Taro is East.
Based on those two links, select the label for Sola: East or West.
Answer:",0.23783231,0.3402304,0.40248698,0.3092426,0.1532718,0.30432862,0.43159884,0.62482476,0.85202867
g027_weak_distractor,27,6,3,weak_distractor,structure_changing,stable_shift,East,West,Copper,"You are given a small relation graph.
Fact 1: Sola is grouped under Taro.
Fact 2: Taro has label East.
Weak note: some unrelated source mentions West, but does not update the graph.
Question: Which label is associated with Sola: East or West?
Answer with exactly one word:",0.20473048,0.29475933,0.27825683,-0.18986642,0.12016997,0.25885755,0.3073687,0.12571573,0.38518602
g027_competition_balanced,27,6,3,competition_balanced,structure_changing,competition,East,West,Copper,"You are given a small relation graph.
Fact 1: Sola is grouped under Taro.
Fact 2: Taro has label East.
Competing fact: Sola is also associated with West.
Question: Which label is associated with Sola: East or West?
Answer with exactly one word:",0.09401133,0.096499376,0.049098432,-0.3516811,0.009450816,0.060597606,0.078210294,-0.036098957,0.055233683
g027_direct_conflict,27,6,3,direct_conflict,structure_changing,competition,East,West,Copper,"You are given a small relation graph.
Fact 1: Sola is grouped under Taro.
Fact 2: Taro has label East.
Direct conflicting fact: Sola has label West.
Question: Which label is associated with Sola: East or West?
Answer with exactly one word:",0.08826035,0.12417925,0.08547294,-0.22746372,0.003699839,0.08827748,0.1145848,0.088118434,0.17629899
g027_closure_update,27,6,3,closure_update,structure_changing,closure,East,West,Copper,"You are given a small relation graph.
Fact 1: Sola is grouped under Taro.
Old record: Taro has label East.
Updated record: Taro has label West, not East.
Question: Which label is associated with Sola: East or West?
Answer with exactly one word:",0.026384145,0.071422026,-0.04299912,-0.3849529,-0.05817637,0.035520256,-0.013887256,-0.06937075,-0.03956003
g027_closure_override,27,6,3,closure_override,structure_changing,closure,East,West,Copper,"You are given a rule system.
General rule: items that is grouped under Taro receive label East.
Override rule: in this case, items that is grouped under Taro receive label West.
Fact: Sola is grouped under Taro.
Question: Which label applies to Sola: East or West?
Answer with exactly one word:",0.19026342,0.30595684,0.2772125,-0.1247915,0.10570291,0.27005506,0.30632436,0.19079065,0.4350733
g027_exception_override,27,6,3,exception_override,structure_changing,closure,East,West,Copper,"You are given a rule system.
General rule: items connected to Taro use label East.
Exception: Sola is a special case and uses label West.
Fact: Sola is connected to Taro.
Question: Which label applies to Sola: East or West?
Answer with exactly one word:",0.1550632,0.21422684,0.15441966,-0.2795968,0.07050268,0.17832507,0.18353152,0.03598535,0.21691653
g028_clean,28,7,0,clean,clean,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Vera belongs to Wen.
Fact 2: Wen is located at Copper.
Question: Which label is associated with Vera: Copper or Silver?
Answer with exactly one word:",0.07948356,0.2270849,0.34132427,-0.5195993,0.0,0.0,0.0,0.0,0.022258822
g028_rename,28,7,0,rename,relation_preserving,stable,Copper,Silver,Gold,"Consider a tiny mapping network.
Link one: Vera belongs to Wen.
Link two: Wen is located at Copper.
Choose the label reached from Vera: Copper or Silver.
One word answer:",0.13464636,0.31643137,0.424466,-0.23137629,0.055162795,0.08934647,0.083141744,0.28822303,0.32817495
g028_permuted,28,7,0,permuted,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 2: Wen is located at Copper.
Fact 1: Vera belongs to Wen.
Question: Which label is associated with Vera: Copper or Silver?
Answer with exactly one word:",0.1102029,0.27681658,0.44432026,-0.59588087,0.03071934,0.04973167,0.10299599,-0.07628155,0.037570473
g028_redundant,28,7,0,redundant,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Vera belongs to Wen.
Fact 2: Wen is located at Copper.
Repeated confirmation: Vera still goes through Wen.
Repeated confirmation: Wen still points to Copper.
Question: Which label is associated with Vera: Copper or Silver?
Answer with exactly one word:",0.12225011,0.30368608,0.45761782,-0.40484488,0.04276655,0.07660118,0.11629355,0.11475444,0.20310551
g028_irrelevant,28,7,0,irrelevant,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Vera belongs to Wen.
Fact 2: Wen is located at Copper.
Irrelevant fact: Xio is associated with Gold.
Question: Which label is associated with Vera: Copper or Silver?
Answer with exactly one word:",0.09155862,0.28010488,0.40027487,-0.49206764,0.012075059,0.05301997,0.058950603,0.027531683,0.09297785
g028_paraphrase,28,7,0,paraphrase,relation_preserving,stable,Copper,Silver,Gold,"In this example, Vera reaches Wen.
The destination connected to Wen is Copper.
Based on those two links, select the label for Vera: Copper or Silver.
Answer:",0.14799072,0.32531685,0.4184817,-0.4302708,0.06850716,0.09823194,0.07715744,0.08932853,0.17881058
g028_weak_distractor,28,7,0,weak_distractor,structure_changing,stable_shift,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Vera belongs to Wen.
Fact 2: Wen is located at Copper.
Weak note: some unrelated source mentions Silver, but does not update the graph.
Question: Which label is associated with Vera: Copper or Silver?
Answer with exactly one word:",0.09707494,0.3135538,0.43380237,-0.42042834,0.01759138,0.086468905,0.0924781,0.09917098,0.17705251
g028_competition_balanced,28,7,0,competition_balanced,structure_changing,competition,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Vera belongs to Wen.
Fact 2: Wen is located at Copper.
Competing fact: Vera is also associated with Silver.
Question: Which label is associated with Vera: Copper or Silver?
Answer with exactly one word:",0.056153543,0.21392336,0.30514258,-0.71598506,-0.023330018,-0.01316154,-0.03618169,-0.19638574,-0.15626438
g028_direct_conflict,28,7,0,direct_conflict,structure_changing,competition,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Vera belongs to Wen.
Fact 2: Wen is located at Copper.
Direct conflicting fact: Vera is located at Silver.
Question: Which label is associated with Vera: Copper or Silver?
Answer with exactly one word:",0.08788456,0.25223094,0.34557712,-0.60039735,0.008400999,0.025146037,0.004252851,-0.08079803,-0.026979506
g028_closure_update,28,7,0,closure_update,structure_changing,closure,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Vera belongs to Wen.
Old record: Wen is located at Copper.
Updated record: Wen is located at Silver, not Copper.
Question: Which label is associated with Vera: Copper or Silver?
Answer with exactly one word:",0.018840998,0.15326256,0.17077541,-1.0001974,-0.060642563,-0.07382235,-0.17054886,-0.4805981,-0.4690745
g028_closure_override,28,7,0,closure_override,structure_changing,closure,Copper,Silver,Gold,"You are given a rule system.
General rule: items that belongs to Wen receive label Copper.
Override rule: in this case, items that belongs to Wen receive label Silver.
Fact: Vera belongs to Wen.
Question: Which label applies to Vera: Copper or Silver?
Answer with exactly one word:",0.06541614,0.18368757,0.19037569,-0.96497315,-0.014067419,-0.043397337,-0.15094858,-0.44537383,-0.4105939
g028_exception_override,28,7,0,exception_override,structure_changing,closure,Copper,Silver,Gold,"You are given a rule system.
General rule: items connected to Wen use label Copper.
Exception: Vera is a special case and uses label Silver.
Fact: Vera is connected to Wen.
Question: Which label applies to Vera: Copper or Silver?
Answer with exactly one word:",0.12107122,0.23187885,0.32835633,-0.90125155,0.04158766,0.004793942,-0.012967944,-0.38165224,-0.265415
g029_clean,29,7,1,clean,clean,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Vera is assigned to Wen.
Fact 2: Wen maps to Gold.
Question: Which label is associated with Vera: Gold or Iron?
Answer with exactly one word:",0.16339494,-0.23054054,-0.0015320778,1.0294036,0.0,0.0,0.0,0.0,0.022258822
g029_rename,29,7,1,rename,relation_preserving,stable,Gold,Iron,Red,"Consider a tiny mapping network.
Link one: Vera is assigned to Wen.
Link two: Wen maps to Gold.
Choose the label reached from Vera: Gold or Iron.
One word answer:",0.16181737,-0.3727275,-0.0020061731,1.1685661,-0.001577571,-0.14218697,-0.00047409534,0.13916254,0.07894432
g029_permuted,29,7,1,permuted,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 2: Wen maps to Gold.
Fact 1: Vera is assigned to Wen.
Question: Which label is associated with Vera: Gold or Iron?
Answer with exactly one word:",0.19864431,-0.21026833,0.067742944,1.065994,0.035249367,0.02027221,0.06927502,0.036590457,0.09910689
g029_redundant,29,7,1,redundant,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Vera is assigned to Wen.
Fact 2: Wen maps to Gold.
Repeated confirmation: Vera still goes through Wen.
Repeated confirmation: Wen still points to Gold.
Question: Which label is associated with Vera: Gold or Iron?
Answer with exactly one word:",0.11599011,-0.32667708,-0.13654971,0.85369253,-0.047404833,-0.09613654,-0.13501763,-0.17571104,-0.2223262
g029_irrelevant,29,7,1,irrelevant,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Vera is assigned to Wen.
Fact 2: Wen maps to Gold.
Irrelevant fact: Xio is associated with Red.
Question: Which label is associated with Vera: Gold or Iron?
Answer with exactly one word:",0.29777354,-0.07564081,0.20916921,1.3637072,0.1343786,0.15489973,0.21070129,0.33430362,0.46668574
g029_paraphrase,29,7,1,paraphrase,relation_preserving,stable,Gold,Iron,Red,"In this example, Vera reaches Wen.
The destination connected to Wen is Gold.
Based on those two links, select the label for Vera: Gold or Iron.
Answer:",0.25328487,-0.08821584,0.2510692,1.3330675,0.08988993,0.1423247,0.25260127,0.30366397,0.4477552
g029_weak_distractor,29,7,1,weak_distractor,structure_changing,stable_shift,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Vera is assigned to Wen.
Fact 2: Wen maps to Gold.
Weak note: some unrelated source mentions Iron, but does not update the graph.
Question: Which label is associated with Vera: Gold or Iron?
Answer with exactly one word:",0.1991817,-0.090333596,0.16870993,1.2502583,0.035786763,0.14020695,0.17024201,0.22085476,0.33086023
g029_competition_balanced,29,7,1,competition_balanced,structure_changing,competition,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Vera is assigned to Wen.
Fact 2: Wen maps to Gold.
Competing fact: Vera is also associated with Iron.
Question: Which label is associated with Vera: Gold or Iron?
Answer with exactly one word:",0.18098336,-0.12064719,0.10628384,1.139253,0.017588422,0.10989335,0.10781592,0.10984945,0.20074677
g029_direct_conflict,29,7,1,direct_conflict,structure_changing,competition,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Vera is assigned to Wen.
Fact 2: Wen maps to Gold.
Direct conflicting fact: Vera maps to Iron.
Question: Which label is associated with Vera: Gold or Iron?
Answer with exactly one word:",0.19659625,-0.071509175,0.12876016,1.2697126,0.033201307,0.15903136,0.13029224,0.240309,0.33274034
g029_closure_update,29,7,1,closure_update,structure_changing,closure,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Vera is assigned to Wen.
Old record: Wen maps to Gold.
Updated record: Wen maps to Iron, not Gold.
Question: Which label is associated with Vera: Gold or Iron?
Answer with exactly one word:",0.18087499,-0.16619608,0.0292086,0.9282361,0.017480046,0.064344466,0.030740678,-0.10116744,-0.014102705
g029_closure_override,29,7,1,closure_override,structure_changing,closure,Gold,Iron,Red,"You are given a rule system.
General rule: items that is assigned to Wen receive label Gold.
Override rule: in this case, items that is assigned to Wen receive label Iron.
Fact: Vera is assigned to Wen.
Question: Which label applies to Vera: Gold or Iron?
Answer with exactly one word:",0.19839045,-0.12314344,0.14878815,0.997814,0.03499551,0.1073971,0.15032023,-0.031589568,0.11565414
g029_exception_override,29,7,1,exception_override,structure_changing,closure,Gold,Iron,Red,"You are given a rule system.
General rule: items connected to Wen use label Gold.
Exception: Vera is a special case and uses label Iron.
Fact: Vera is connected to Wen.
Question: Which label applies to Vera: Gold or Iron?
Answer with exactly one word:",0.22065282,-0.13474612,0.2008273,1.0516286,0.057257876,0.095794424,0.20235938,0.022225022,0.18321069
g030_clean,30,7,2,clean,clean,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Vera is part of Wen.
Fact 2: Wen points to Red.
Question: Which label is associated with Vera: Red or Blue?
Answer with exactly one word:",0.04352708,-0.06251156,-0.07497764,0.6837183,0.0,0.0,0.0,0.0,0.022258822
g030_rename,30,7,2,rename,relation_preserving,stable,Red,Blue,Green,"Consider a tiny mapping network.
Link one: Vera is part of Wen.
Link two: Wen points to Red.
Choose the label reached from Vera: Red or Blue.
One word answer:",0.01855544,-0.24205299,-0.3601758,0.46395826,-0.024971642,-0.17954142,-0.28519815,-0.21976006,-0.35131112
g030_permuted,30,7,2,permuted,relation_preserving,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 2: Wen points to Red.
Fact 1: Vera is part of Wen.
Question: Which label is associated with Vera: Red or Blue?
Answer with exactly one word:",0.042290106,-0.09693159,-0.104412675,0.5548341,-0.0012369752,-0.03442003,-0.029435039,-0.1288842,-0.10316229
g030_redundant,30,7,2,redundant,relation_preserving,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Vera is part of Wen.
Fact 2: Wen points to Red.
Repeated confirmation: Vera still goes through Wen.
Repeated confirmation: Wen still points to Red.
Question: Which label is associated with Vera: Red or Blue?
Answer with exactly one word:",0.04410912,-0.08904983,-0.073239386,0.7306335,0.00058203936,-0.026538268,0.0017382503,0.046915174,0.0500222
g030_irrelevant,30,7,2,irrelevant,relation_preserving,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Vera is part of Wen.
Fact 2: Wen points to Red.
Irrelevant fact: Xio is associated with Green.
Question: Which label is associated with Vera: Red or Blue?
Answer with exactly one word:",0.032208383,-0.03145355,-0.054231644,0.70782804,-0.0113186985,0.031058013,0.020745993,0.024109721,0.058740225
g030_paraphrase,30,7,2,paraphrase,relation_preserving,stable,Red,Blue,Green,"In this example, Vera reaches Wen.
The destination connected to Wen is Red.
Based on those two links, select the label for Vera: Red or Blue.
Answer:",-0.028078109,-0.28909788,-0.5000412,0.47352314,-0.07160519,-0.22658631,-0.42506355,-0.21019518,-0.43843222
g030_weak_distractor,30,7,2,weak_distractor,structure_changing,stable_shift,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Vera is part of Wen.
Fact 2: Wen points to Red.
Weak note: some unrelated source mentions Blue, but does not update the graph.
Question: Which label is associated with Vera: Red or Blue?
Answer with exactly one word:",0.15484157,0.1448503,0.10114856,0.8283632,0.11131449,0.20736186,0.1761262,0.14464486,0.3170934
g030_competition_balanced,30,7,2,competition_balanced,structure_changing,competition,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Vera is part of Wen.
Fact 2: Wen points to Red.
Competing fact: Vera is also associated with Blue.
Question: Which label is associated with Vera: Red or Blue?
Answer with exactly one word:",0.03877624,-0.061897695,-0.103143096,0.480762,-0.0047508404,0.00061386824,-0.02816546,-0.20295632,-0.14812225
g030_direct_conflict,30,7,2,direct_conflict,structure_changing,competition,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Vera is part of Wen.
Fact 2: Wen points to Red.
Direct conflicting fact: Vera points to Blue.
Question: Which label is associated with Vera: Red or Blue?
Answer with exactly one word:",0.029160947,-0.07708313,-0.10629547,0.5906887,-0.014366135,-0.01457157,-0.03131783,-0.09302962,-0.072785646
g030_closure_update,30,7,2,closure_update,structure_changing,closure,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Vera is part of Wen.
Old record: Wen points to Red.
Updated record: Wen points to Blue, not Red.
Question: Which label is associated with Vera: Red or Blue?
Answer with exactly one word:",-0.1383425,-0.29432172,-0.32256797,0.25339103,-0.18186958,-0.23181015,-0.24759033,-0.4303273,-0.5520851
