prompt_id,graph_id,entity_id,relation_id,condition,condition_class,mechanism,clean_label,conflict_label,aux_label,text,R_L19,R_L20,R_L21,R_L22,R_L23,R_L24,R_L25,dR_L19,dR_L20,dR_L21,dR_L22,dR_L23,dR_L24,dR_L25,DeltaU
g005_permuted,5,1,1,permuted,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 2: Elo maps to Gold.
Fact 1: Darin is assigned to Elo.
Question: Which label is associated with Darin: Gold or Iron?
Answer with exactly one word:",3.0342965,2.0296044,-0.4275012,-0.45718265,-1.2514791,-0.5100274,0.007081032,-0.35823822,-0.26466894,-1.1503286,-3.237912,-4.1151543,-3.706761,-2.5259907,-4.0010576
g005_redundant,5,1,1,redundant,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Darin is assigned to Elo.
Fact 2: Elo maps to Gold.
Repeated confirmation: Darin still goes through Elo.
Repeated confirmation: Elo still points to Gold.
Question: Which label is associated with Darin: Gold or Iron?
Answer with exactly one word:",3.416217,2.24298,0.11200976,2.187368,2.0964296,1.8091241,1.8499105,0.023682356,-0.051293373,-0.6108177,-0.5933614,-0.76724553,-1.3876094,-0.68316126,1.013319
g005_irrelevant,5,1,1,irrelevant,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Darin is assigned to Elo.
Fact 2: Elo maps to Gold.
Irrelevant fact: Faye is associated with Red.
Question: Which label is associated with Darin: Gold or Iron?
Answer with exactly one word:",3.6429148,2.3060582,0.40886104,1.7679299,0.85573626,0.8683548,0.74448586,0.25038004,0.011784792,-0.3139664,-1.0127994,-2.0079389,-2.3283787,-1.7885859,-0.82730246
g005_paraphrase,5,1,1,paraphrase,relation_preserving,stable,Gold,Iron,Red,"In this example, Darin reaches Elo.
The destination connected to Elo is Gold.
Based on those two links, select the label for Darin: Gold or Iron.
Answer:",4.254058,4.242417,2.93504,5.8035593,4.9420543,6.2147455,3.375017,0.86152315,1.9481435,2.2122126,3.02283,2.0783792,3.018012,0.8419452,7.559847
g005_weak_distractor,5,1,1,weak_distractor,structure_changing,stable_shift,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Darin is assigned to Elo.
Fact 2: Elo maps to Gold.
Weak note: some unrelated source mentions Iron, but does not update the graph.
Question: Which label is associated with Darin: Gold or Iron?
Answer with exactly one word:",3.4429972,2.1811736,0.42330384,-0.9757593,-2.1156561,-1.9168627,-0.78634906,0.050462484,-0.11309981,-0.2995236,-3.7564886,-4.979331,-5.113596,-3.3194208,-5.7538557
g005_competition_balanced,5,1,1,competition_balanced,structure_changing,competition,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Darin is assigned to Elo.
Fact 2: Elo maps to Gold.
Competing fact: Darin is also associated with Iron.
Question: Which label is associated with Darin: Gold or Iron?
Answer with exactly one word:",3.5959415,2.4780657,0.38625062,-2.968576,-3.908015,-4.2435,-3.2556996,0.20340681,0.18379235,-0.33657682,-5.7493052,-6.7716904,-7.4402337,-5.7887716,-9.995989
g005_direct_conflict,5,1,1,direct_conflict,structure_changing,competition,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Darin is assigned to Elo.
Fact 2: Elo maps to Gold.
Direct conflicting fact: Darin maps to Iron.
Question: Which label is associated with Darin: Gold or Iron?
Answer with exactly one word:",3.3438222,2.0669515,-0.48487043,-4.5530005,-5.93244,-6.326325,-5.420856,-0.048712492,-0.22732186,-1.2076979,-7.3337297,-8.796115,-9.523058,-7.953928,-14.023277
g005_closure_update,5,1,1,closure_update,structure_changing,closure,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Darin is assigned to Elo.
Old record: Elo maps to Gold.
Updated record: Elo maps to Iron, not Gold.
Question: Which label is associated with Darin: Gold or Iron?
Answer with exactly one word:",3.092725,2.0443068,-0.7182181,-4.6144295,-5.2183037,-9.896008,-6.7667174,-0.2998097,-0.24996662,-1.4410455,-7.395159,-8.081979,-13.092741,-9.299789,-16.505693
g005_closure_override,5,1,1,closure_override,structure_changing,closure,Gold,Iron,Red,"You are given a rule system.
General rule: items that is assigned to Elo receive label Gold.
Override rule: in this case, items that is assigned to Elo receive label Iron.
Fact: Darin is assigned to Elo.
Question: Which label applies to Darin: Gold or Iron?
Answer with exactly one word:",3.570076,2.4516237,-0.012465,-3.4663155,-5.0871296,-8.4298725,-7.520015,0.17754126,0.1573503,-0.73529243,-6.2470446,-7.9508047,-11.626606,-10.053086,-15.417503
g005_exception_override,5,1,1,exception_override,structure_changing,closure,Gold,Iron,Red,"You are given a rule system.
General rule: items connected to Elo use label Gold.
Exception: Darin is a special case and uses label Iron.
Fact: Darin is connected to Elo.
Question: Which label applies to Darin: Gold or Iron?
Answer with exactly one word:",3.6815455,2.9900823,0.4357021,-2.8836174,-5.4652543,-6.939313,-5.9882584,0.28901076,0.6958089,-0.28712535,-5.6643467,-8.32893,-10.136046,-8.52133,-13.643394
g006_clean,6,1,2,clean,clean,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Fact 2: Elo points to Red.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",1.2678033,1.5538284,2.2623777,1.7882359,2.4379997,2.2221928,6.9231663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8346574
g006_rename,6,1,2,rename,relation_preserving,stable,Red,Blue,Green,"Consider a tiny mapping network.
Link one: Darin is part of Elo.
Link two: Elo points to Red.
Choose the label reached from Darin: Red or Blue.
One word answer:",0.6633172,0.5148459,1.0160077,2.537499,2.952074,2.9306688,7.2184486,-0.6044861,-1.0389824,-1.2463701,0.74926305,0.5140743,0.70847607,0.29528236,3.7481828
g006_permuted,6,1,2,permuted,relation_preserving,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 2: Elo points to Red.
Fact 1: Darin is part of Elo.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",1.5564616,1.9892459,2.4381185,2.1139488,2.616706,2.8706942,7.4924364,0.28865826,0.43541753,0.17574072,0.32571292,0.17870617,0.6485014,0.56927013,3.766858
g006_redundant,6,1,2,redundant,relation_preserving,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Fact 2: Elo points to Red.
Repeated confirmation: Darin still goes through Elo.
Repeated confirmation: Elo still points to Red.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",1.0986958,1.3517029,2.72715,4.2574177,4.83012,4.39443,8.467275,-0.16910756,-0.20212543,0.46477222,2.4691818,2.3921204,2.1722374,1.5441084,7.037343
g006_irrelevant,6,1,2,irrelevant,relation_preserving,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Fact 2: Elo points to Red.
Irrelevant fact: Faye is associated with Green.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",1.117058,1.777465,2.1458147,2.3461986,3.0169716,1.1501083,5.9983635,-0.15074527,0.22363663,-0.11656308,0.55796266,0.57897186,-1.0720844,-0.9248028,2.2354443
g006_paraphrase,6,1,2,paraphrase,relation_preserving,stable,Red,Blue,Green,"In this example, Darin reaches Elo.
The destination connected to Elo is Red.
Based on those two links, select the label for Darin: Red or Blue.
Answer:",3.2234287,3.3771162,3.9310708,6.621878,6.9843082,5.876608,9.791572,1.9556254,1.8232878,1.6686931,4.833642,4.5463085,3.6544151,2.8684053,10.821476
g006_weak_distractor,6,1,2,weak_distractor,structure_changing,stable_shift,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Fact 2: Elo points to Red.
Weak note: some unrelated source mentions Blue, but does not update the graph.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",1.2863437,1.3962872,2.013865,0.86859107,0.97675514,0.79816103,5.551231,0.018540382,-0.15754116,-0.24851274,-0.91964483,-1.4612446,-1.4240317,-1.3719354,0.20583963
g006_competition_balanced,6,1,2,competition_balanced,structure_changing,competition,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Fact 2: Elo points to Red.
Competing fact: Darin is also associated with Blue.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",1.487287,1.1392727,1.4146334,-1.2127602,-1.2632475,-0.74774265,3.7966995,0.21948373,-0.41455567,-0.84774435,-3.000996,-3.7012472,-2.9699354,-3.1264668,-3.5533674
g006_direct_conflict,6,1,2,direct_conflict,structure_changing,competition,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Fact 2: Elo points to Red.
Direct conflicting fact: Darin points to Blue.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",1.5695474,1.2784312,2.0407372,-0.19293952,-0.80232763,-0.07808781,4.518284,0.3017441,-0.27539718,-0.22164059,-1.9811754,-3.2403274,-2.3002806,-2.4048824,-2.106292
g006_closure_update,6,1,2,closure_update,structure_changing,closure,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Old record: Elo points to Red.
Updated record: Elo points to Blue, not Red.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",1.6331153,1.2205633,1.9617289,-0.5491016,-1.1009274,-1.3890972,2.7803364,0.36531198,-0.33326507,-0.3006488,-2.3373375,-3.538927,-3.61129,-4.14283,-4.050145
g006_closure_override,6,1,2,closure_override,structure_changing,closure,Red,Blue,Green,"You are given a rule system.
General rule: items that is part of Elo receive label Red.
Override rule: in this case, items that is part of Elo receive label Blue.
Fact: Darin is part of Elo.
Question: Which label applies to Darin: Red or Blue?
Answer with exactly one word:",1.9899596,1.5261539,1.7480135,-1.1119361,-2.5025163,-4.1235,-0.11462498,0.7221563,-0.027674437,-0.51436424,-2.900172,-4.940516,-6.3456926,-7.0377913,-8.012853
g006_exception_override,6,1,2,exception_override,structure_changing,closure,Red,Blue,Green,"You are given a rule system.
General rule: items connected to Elo use label Red.
Exception: Darin is a special case and uses label Blue.
Fact: Darin is connected to Elo.
Question: Which label applies to Darin: Red or Blue?
Answer with exactly one word:",2.1242638,1.9072719,2.3076959,-0.5617695,-2.0034895,-2.3286276,1.3236494,0.85646045,0.3534435,0.045318127,-2.3500054,-4.441489,-4.5508204,-5.599517,-5.696253
g007_clean,7,1,3,clean,clean,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Fact 2: Elo has label Green.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",-0.71240747,-0.23324707,0.7542381,0.95929766,4.231031,5.131942,6.4733133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8346574
g007_rename,7,1,3,rename,relation_preserving,stable,Green,Yellow,North,"Consider a tiny mapping network.
Link one: Darin is grouped under Elo.
Link two: Elo has label Green.
Choose the label reached from Darin: Green or Yellow.
One word answer:",-0.0047551394,-0.0109215975,1.2232356,3.5412426,6.260365,8.714307,8.995,0.70765233,0.22232547,0.46899748,2.581945,2.029334,3.582365,2.5216866,8.27253
g007_permuted,7,1,3,permuted,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 2: Elo has label Green.
Fact 1: Darin is grouped under Elo.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",-0.904018,-0.41909587,0.14536953,1.3769894,4.5410557,5.437191,6.772789,-0.19161052,-0.1858488,-0.6088686,0.4176917,0.31002474,0.3052492,0.29947567,3.4072495
g007_redundant,7,1,3,redundant,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Fact 2: Elo has label Green.
Repeated confirmation: Darin still goes through Elo.
Repeated confirmation: Elo still points to Green.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",-0.6324184,-0.62270606,0.7228215,2.6345267,5.2474766,5.4071083,7.0263586,0.079989076,-0.38945898,-0.031416655,1.6752291,1.0164456,0.2751665,0.5530453,4.3941984
g007_irrelevant,7,1,3,irrelevant,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Fact 2: Elo has label Green.
Irrelevant fact: Faye is associated with North.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",-0.80917764,-0.77366155,-0.0036714077,2.0708132,6.089628,5.736709,6.9190855,-0.09677017,-0.54041445,-0.75790954,1.1115155,1.8585973,0.6047673,0.44577217,4.640883
g007_paraphrase,7,1,3,paraphrase,relation_preserving,stable,Green,Yellow,North,"In this example, Darin reaches Elo.
The destination connected to Elo is Green.
Based on those two links, select the label for Darin: Green or Yellow.
Answer:",0.20479727,-0.094370484,0.6698955,3.061455,5.524706,6.660657,6.81928,0.91720474,0.13887659,-0.0843426,2.1021574,1.293675,1.5287151,0.34596682,5.369143
g007_weak_distractor,7,1,3,weak_distractor,structure_changing,stable_shift,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Fact 2: Elo has label Green.
Weak note: some unrelated source mentions Yellow, but does not update the graph.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",-0.9110789,-1.0407543,0.18637717,2.1702135,5.457337,6.558302,8.563019,-0.1986714,-0.8075073,-0.56786096,1.2109158,1.226306,1.4263601,2.0897055,5.6881723
g007_competition_balanced,7,1,3,competition_balanced,structure_changing,competition,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Fact 2: Elo has label Green.
Competing fact: Darin is also associated with Yellow.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",-0.9473506,-1.0625364,0.17620802,-0.41919827,3.2110896,5.369946,6.4018855,-0.23494315,-0.8292893,-0.5780301,-1.3784959,-1.0199413,0.23800421,-0.07142782,1.7962375
g007_direct_conflict,7,1,3,direct_conflict,structure_changing,competition,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Fact 2: Elo has label Green.
Direct conflicting fact: Darin has label Yellow.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",-1.0217085,-1.4085615,-0.26183927,-1.2394128,1.7957201,3.7793589,5.7351527,-0.30930102,-1.1753144,-1.0160774,-2.1987104,-2.4353108,-1.3525829,-0.7381606,-0.542747
g007_closure_update,7,1,3,closure_update,structure_changing,closure,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Old record: Elo has label Green.
Updated record: Elo has label Yellow, not Green.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",-0.8452172,-1.6214077,-0.48366618,-1.5626819,0.18645382,1.0190783,2.6715555,-0.13280976,-1.3881607,-1.2379043,-2.5219796,-4.044577,-4.1128635,-3.8017578,-4.6510115
g007_closure_override,7,1,3,closure_override,structure_changing,closure,Green,Yellow,North,"You are given a rule system.
General rule: items that is grouped under Elo receive label Green.
Override rule: in this case, items that is grouped under Elo receive label Yellow.
Fact: Darin is grouped under Elo.
Question: Which label applies to Darin: Green or Yellow?
Answer with exactly one word:",-0.95718217,-1.3614082,-0.13226151,-0.4517436,1.3413229,0.35086346,2.485558,-0.2447747,-1.1281612,-0.88649964,-1.4110413,-2.889708,-4.7810783,-3.9877553,-4.0987253
g007_exception_override,7,1,3,exception_override,structure_changing,closure,Green,Yellow,North,"You are given a rule system.
General rule: items connected to Elo use label Green.
Exception: Darin is a special case and uses label Yellow.
Fact: Darin is connected to Elo.
Question: Which label applies to Darin: Green or Yellow?
Answer with exactly one word:",-1.0008559,-0.9015031,-0.30289626,-0.63253975,1.2095976,2.1425495,3.314165,-0.28844845,-0.66825604,-1.0571344,-1.5918374,-3.0214334,-2.9893923,-3.1591482,-2.7478597
