task,gamma,prompt_id,metric,value
relation_graph,0.25,relation_g026_competition_balanced,leave_one_out_alignment,-0.3266242742538452
relation_graph,0.25,relation_g026_direct_conflict,leave_one_out_alignment,-0.32570311427116394
relation_graph,0.25,relation_g026_equal_evidence,leave_one_out_alignment,-0.3319091498851776
relation_graph,0.25,relation_g026_exception_override,leave_one_out_alignment,-0.32982227206230164
relation_graph,0.25,relation_g026_irrelevant,leave_one_out_alignment,-0.3240240812301636
relation_graph,0.25,relation_g026_paraphrase,leave_one_out_alignment,-0.31898269057273865
relation_graph,0.25,relation_g026_rename,leave_one_out_alignment,-0.3272438645362854
relation_graph,0.25,relation_g026_source_claim,leave_one_out_alignment,-0.3304190933704376
relation_graph,0.25,relation_g026_weak_distractor,leave_one_out_alignment,-0.32876598834991455
relation_graph,0.25,relation_g051_clean,leave_one_out_alignment,-0.3305336534976959
relation_graph,0.25,relation_g051_closure_override,leave_one_out_alignment,-0.3284982144832611
relation_graph,0.25,relation_g051_closure_update,leave_one_out_alignment,-0.32689154148101807
relation_graph,0.25,relation_g051_competition_balanced,leave_one_out_alignment,-0.3272007405757904
relation_graph,0.25,relation_g051_direct_conflict,leave_one_out_alignment,-0.32803308963775635
relation_graph,0.25,relation_g051_equal_evidence,leave_one_out_alignment,-0.3266710638999939
relation_graph,0.25,relation_g051_exception_override,leave_one_out_alignment,-0.3289531469345093
relation_graph,0.25,relation_g051_irrelevant,leave_one_out_alignment,-0.32503318786621094
relation_graph,0.25,relation_g051_paraphrase,leave_one_out_alignment,-0.31791937351226807
relation_graph,0.25,relation_g051_rename,leave_one_out_alignment,-0.32679468393325806
relation_graph,0.25,relation_g051_source_claim,leave_one_out_alignment,-0.33209285140037537
relation_graph,0.25,relation_g051_weak_distractor,leave_one_out_alignment,-0.33298009634017944
relation_graph,0.25,relation_g063_clean,leave_one_out_alignment,-0.32639390230178833
relation_graph,0.25,relation_g063_closure_override,leave_one_out_alignment,-0.3283642828464508
relation_graph,0.25,relation_g063_closure_update,leave_one_out_alignment,-0.32319390773773193
relation_graph,0.25,relation_g063_competition_balanced,leave_one_out_alignment,-0.3235119879245758
relation_graph,0.25,relation_g063_direct_conflict,leave_one_out_alignment,-0.3247537314891815
relation_graph,0.25,relation_g063_equal_evidence,leave_one_out_alignment,-0.3234516382217407
relation_graph,0.25,relation_g063_exception_override,leave_one_out_alignment,-0.32864776253700256
relation_graph,0.25,relation_g063_irrelevant,leave_one_out_alignment,-0.3234298825263977
relation_graph,0.25,relation_g063_paraphrase,leave_one_out_alignment,-0.3165450096130371
relation_graph,0.25,relation_g063_rename,leave_one_out_alignment,-0.3233635723590851
relation_graph,0.25,relation_g063_source_claim,leave_one_out_alignment,-0.32960155606269836
relation_graph,0.25,relation_g063_weak_distractor,leave_one_out_alignment,-0.3287634253501892
relation_graph,0.5,relation_g000_clean,future_alignment,-0.14405257999897003
relation_graph,0.5,relation_g000_closure_override,future_alignment,-0.1448734849691391
relation_graph,0.5,relation_g000_closure_update,future_alignment,-0.14337363839149475
relation_graph,0.5,relation_g000_competition_balanced,future_alignment,-0.1432630568742752
relation_graph,0.5,relation_g000_direct_conflict,future_alignment,-0.14324438571929932
relation_graph,0.5,relation_g000_equal_evidence,future_alignment,-0.14510110020637512
relation_graph,0.5,relation_g000_exception_override,future_alignment,-0.1433693915605545
relation_graph,0.5,relation_g000_irrelevant,future_alignment,-0.13930688798427582
relation_graph,0.5,relation_g000_paraphrase,future_alignment,-0.13291077315807343
relation_graph,0.5,relation_g000_rename,future_alignment,-0.13941137492656708
relation_graph,0.5,relation_g000_source_claim,future_alignment,-0.1502114087343216
relation_graph,0.5,relation_g000_weak_distractor,future_alignment,-0.14653073251247406
relation_graph,0.5,relation_g002_clean,future_alignment,-0.14251379668712616
relation_graph,0.5,relation_g002_closure_override,future_alignment,-0.14426469802856445
relation_graph,0.5,relation_g002_closure_update,future_alignment,-0.14273974299430847
relation_graph,0.5,relation_g002_competition_balanced,future_alignment,-0.13960455358028412
relation_graph,0.5,relation_g002_direct_conflict,future_alignment,-0.14089706540107727
relation_graph,0.5,relation_g002_equal_evidence,future_alignment,-0.14127597212791443
relation_graph,0.5,relation_g002_exception_override,future_alignment,-0.14251722395420074
relation_graph,0.5,relation_g002_irrelevant,future_alignment,-0.13859286904335022
relation_graph,0.5,relation_g002_paraphrase,future_alignment,-0.13390226662158966
relation_graph,0.5,relation_g002_rename,future_alignment,-0.13909189403057098
relation_graph,0.5,relation_g002_source_claim,future_alignment,-0.14225688576698303
relation_graph,0.5,relation_g002_weak_distractor,future_alignment,-0.14475376904010773
relation_graph,0.5,relation_g015_clean,future_alignment,-0.13753804564476013
relation_graph,0.5,relation_g015_closure_override,future_alignment,-0.1438460648059845
relation_graph,0.5,relation_g015_closure_update,future_alignment,-0.1394713968038559
relation_graph,0.5,relation_g015_competition_balanced,future_alignment,-0.1363721489906311
relation_graph,0.5,relation_g015_direct_conflict,future_alignment,-0.13687902688980103
relation_graph,0.5,relation_g015_equal_evidence,future_alignment,-0.13755695521831512
relation_graph,0.5,relation_g015_exception_override,future_alignment,-0.14227420091629028
relation_graph,0.5,relation_g015_irrelevant,future_alignment,-0.13451305031776428
relation_graph,0.5,relation_g015_paraphrase,future_alignment,-0.1329033076763153
relation_graph,0.5,relation_g015_rename,future_alignment,-0.13936163485050201
relation_graph,0.5,relation_g015_source_claim,future_alignment,-0.13903357088565826
relation_graph,0.5,relation_g015_weak_distractor,future_alignment,-0.13955682516098022
relation_graph,0.5,relation_g023_clean,future_alignment,-0.14878356456756592
relation_graph,0.5,relation_g023_closure_override,future_alignment,-0.14989562332630157
relation_graph,0.5,relation_g023_closure_update,future_alignment,-0.15022459626197815
relation_graph,0.5,relation_g023_competition_balanced,future_alignment,-0.14113923907279968
relation_graph,0.5,relation_g023_direct_conflict,future_alignment,-0.14630714058876038
relation_graph,0.5,relation_g023_equal_evidence,future_alignment,-0.14422370493412018
relation_graph,0.5,relation_g023_exception_override,future_alignment,-0.1475316435098648
relation_graph,0.5,relation_g023_irrelevant,future_alignment,-0.14950808882713318
relation_graph,0.5,relation_g023_paraphrase,future_alignment,-0.13832132518291473
relation_graph,0.5,relation_g023_rename,future_alignment,-0.14490638673305511
relation_graph,0.5,relation_g023_source_claim,future_alignment,-0.14455558359622955
relation_graph,0.5,relation_g023_weak_distractor,future_alignment,-0.14958731830120087
relation_graph,0.5,relation_g025_clean,future_alignment,-0.13722625374794006
relation_graph,0.5,relation_g025_closure_override,future_alignment,-0.14284415543079376
relation_graph,0.5,relation_g025_closure_update,future_alignment,-0.1369493156671524
relation_graph,0.5,relation_g025_competition_balanced,future_alignment,-0.1365610659122467
relation_graph,0.5,relation_g025_direct_conflict,future_alignment,-0.1382356733083725
relation_graph,0.5,relation_g025_equal_evidence,future_alignment,-0.14340904355049133
relation_graph,0.5,relation_g025_exception_override,future_alignment,-0.14160819351673126
relation_graph,0.5,relation_g025_irrelevant,future_alignment,-0.13404764235019684
relation_graph,0.5,relation_g025_paraphrase,future_alignment,-0.13519386947155
relation_graph,0.5,relation_g025_rename,future_alignment,-0.13924141228199005
relation_graph,0.5,relation_g025_source_claim,future_alignment,-0.1403805911540985
relation_graph,0.5,relation_g025_weak_distractor,future_alignment,-0.13923056423664093
relation_graph,0.5,relation_g026_clean,future_alignment,-0.14194265007972717
relation_graph,0.5,relation_g026_closure_override,future_alignment,-0.1449788510799408
relation_graph,0.5,relation_g026_closure_update,future_alignment,-0.14313964545726776
relation_graph,0.5,relation_g026_competition_balanced,future_alignment,-0.14118915796279907
relation_graph,0.5,relation_g026_direct_conflict,future_alignment,-0.140987366437912
relation_graph,0.5,relation_g026_equal_evidence,future_alignment,-0.14538633823394775
relation_graph,0.5,relation_g026_exception_override,future_alignment,-0.1444123238325119
relation_graph,0.5,relation_g026_irrelevant,future_alignment,-0.13889412581920624
relation_graph,0.5,relation_g026_paraphrase,future_alignment,-0.13629421591758728
relation_graph,0.5,relation_g026_rename,future_alignment,-0.1408640593290329
relation_graph,0.5,relation_g026_source_claim,future_alignment,-0.141175776720047
relation_graph,0.5,relation_g026_weak_distractor,future_alignment,-0.14371304214000702
relation_graph,0.5,relation_g051_clean,future_alignment,-0.1450624167919159
relation_graph,0.5,relation_g051_closure_override,future_alignment,-0.14480559527873993
relation_graph,0.5,relation_g051_closure_update,future_alignment,-0.14617034792900085
relation_graph,0.5,relation_g051_competition_balanced,future_alignment,-0.1402580291032791
relation_graph,0.5,relation_g051_direct_conflict,future_alignment,-0.14421997964382172
relation_graph,0.5,relation_g051_equal_evidence,future_alignment,-0.14171965420246124
relation_graph,0.5,relation_g051_exception_override,future_alignment,-0.1443270593881607
relation_graph,0.5,relation_g051_irrelevant,future_alignment,-0.14208552241325378
relation_graph,0.5,relation_g051_paraphrase,future_alignment,-0.13584107160568237
relation_graph,0.5,relation_g051_rename,future_alignment,-0.14072434604167938
relation_graph,0.5,relation_g051_source_claim,future_alignment,-0.14185887575149536
relation_graph,0.5,relation_g051_weak_distractor,future_alignment,-0.14750635623931885
relation_graph,0.5,relation_g063_clean,future_alignment,-0.1419113129377365
relation_graph,0.5,relation_g063_closure_override,future_alignment,-0.14684519171714783
relation_graph,0.5,relation_g063_closure_update,future_alignment,-0.14417889714241028
relation_graph,0.5,relation_g063_competition_balanced,future_alignment,-0.13886341452598572
relation_graph,0.5,relation_g063_direct_conflict,future_alignment,-0.14170429110527039
relation_graph,0.5,relation_g063_equal_evidence,future_alignment,-0.14063669741153717
relation_graph,0.5,relation_g063_exception_override,future_alignment,-0.1462097018957138
relation_graph,0.5,relation_g063_irrelevant,future_alignment,-0.14141830801963806
relation_graph,0.5,relation_g063_paraphrase,future_alignment,-0.1357424259185791
relation_graph,0.5,relation_g063_rename,future_alignment,-0.13889457285404205
relation_graph,0.5,relation_g063_source_claim,future_alignment,-0.14053820073604584
relation_graph,0.5,relation_g063_weak_distractor,future_alignment,-0.14501288533210754
relation_graph,0.5,relation_g000_clean,leave_one_out_alignment,-0.22799184918403625
relation_graph,0.5,relation_g000_closure_override,leave_one_out_alignment,-0.2302880883216858
relation_graph,0.5,relation_g000_closure_update,leave_one_out_alignment,-0.22426894307136536
relation_graph,0.5,relation_g000_competition_balanced,leave_one_out_alignment,-0.22695253789424896
relation_graph,0.5,relation_g000_direct_conflict,leave_one_out_alignment,-0.22539900243282318
relation_graph,0.5,relation_g000_equal_evidence,leave_one_out_alignment,-0.2315056473016739
relation_graph,0.5,relation_g000_exception_override,leave_one_out_alignment,-0.22602905333042145
relation_graph,0.5,relation_g000_irrelevant,leave_one_out_alignment,-0.21942655742168427
relation_graph,0.5,relation_g000_paraphrase,leave_one_out_alignment,-0.20736166834831238
relation_graph,0.5,relation_g000_rename,leave_one_out_alignment,-0.21985435485839844
relation_graph,0.5,relation_g000_source_claim,leave_one_out_alignment,-0.24586133658885956
relation_graph,0.5,relation_g000_weak_distractor,leave_one_out_alignment,-0.23138907551765442
relation_graph,0.5,relation_g002_clean,leave_one_out_alignment,-0.22555121779441833
relation_graph,0.5,relation_g002_closure_override,leave_one_out_alignment,-0.22731995582580566
relation_graph,0.5,relation_g002_closure_update,leave_one_out_alignment,-0.2239222228527069
relation_graph,0.5,relation_g002_competition_balanced,leave_one_out_alignment,-0.22223785519599915
relation_graph,0.5,relation_g002_direct_conflict,leave_one_out_alignment,-0.22198215126991272
relation_graph,0.5,relation_g002_equal_evidence,leave_one_out_alignment,-0.22846943140029907
relation_graph,0.5,relation_g002_exception_override,leave_one_out_alignment,-0.22416618466377258
relation_graph,0.5,relation_g002_irrelevant,leave_one_out_alignment,-0.21920135617256165
relation_graph,0.5,relation_g002_paraphrase,leave_one_out_alignment,-0.2085011750459671
relation_graph,0.5,relation_g002_rename,leave_one_out_alignment,-0.21944604814052582
relation_graph,0.5,relation_g002_source_claim,leave_one_out_alignment,-0.23165586590766907
relation_graph,0.5,relation_g002_weak_distractor,leave_one_out_alignment,-0.22913244366645813
relation_graph,0.5,relation_g015_clean,leave_one_out_alignment,-0.2190861999988556
relation_graph,0.5,relation_g015_closure_override,leave_one_out_alignment,-0.2263868749141693
relation_graph,0.5,relation_g015_closure_update,leave_one_out_alignment,-0.2189076989889145
relation_graph,0.5,relation_g015_competition_balanced,leave_one_out_alignment,-0.2178451269865036
relation_graph,0.5,relation_g015_direct_conflict,leave_one_out_alignment,-0.21641995012760162
relation_graph,0.5,relation_g015_equal_evidence,leave_one_out_alignment,-0.22158858180046082
relation_graph,0.5,relation_g015_exception_override,leave_one_out_alignment,-0.22478707134723663
relation_graph,0.5,relation_g015_irrelevant,leave_one_out_alignment,-0.21231552958488464
