prompt_id,graph_id,entity_id,relation_id,condition,mechanism,mechanism_id,clean_label,conflict_label,clean_token_id,conflict_token_id,text,R_L18,R_L19,R_L20,R_L21,R_L22,R_L23,final_clean_logit,final_conflict_logit,pair_choice,dR_L18,dR_L19,dR_L20,dR_L21,dR_L22,dR_L23,DeltaU,D_B_proxy,R_final_margin
g005_exception_override,5,0,5,exception_override,closure,2,Gold,Iron,6863,17186,"You are given a rule system.
General rule: items connected to Bela use label Gold.
Exception: Ava is a special case and uses label Iron.
Fact: Ava is connected to Bela.
Question: Which label applies to Ava: Gold or Iron?
Answer with exactly one word:",0.15952873,-4.40628,-0.3077116,13.101132,4.937868,41.412533,13.9921875,15.8515625,conflict,-19.998606,-25.371702,-31.182686,-29.465992,-44.81505,-37.024662,-64.836075,19.998606,-1.859375
g006_clean,6,1,0,clean,stable,0,Red,Blue,4075,7640,"You are given a small relation graph.
Fact 1: Darin belongs to Elo.
Fact 2: Elo is located at Red.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",2.1694193,0.609745,17.35358,23.329273,24.359032,69.68993,15.53125,12.859375,clean,0.0,0.0,0.0,0.0,0.0,0.0,14.033369,0.0,2.671875
g006_redundant,6,1,0,redundant,stable,0,Red,Blue,4075,7640,"You are given a small relation graph.
Fact 1: Darin belongs to Elo.
Fact 2: Elo is located at Red.
Confirmation: Darin still goes through Elo.
Confirmation: Elo still points to Red.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",0.64860344,-1.8246727,10.524125,16.137236,17.310963,60.66622,15.296875,13.015625,clean,-1.5208158,-2.4344177,-6.8294554,-7.1920376,-7.048069,-9.023712,-0.92314816,1.5208158,2.28125
g006_irrelevant,6,1,0,irrelevant,stable,0,Red,Blue,4075,7640,"You are given a small relation graph.
Fact 1: Darin belongs to Elo.
Fact 2: Elo is located at Red.
Irrelevant fact: Faye is associated with Green.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",3.934132,6.0203476,26.676802,30.559772,36.369404,80.99477,15.5703125,12.0390625,clean,1.7647128,5.4106026,9.323221,7.2304993,12.010372,11.304832,34.734173,1.7647128,3.53125
g006_paraphrase,6,1,0,paraphrase,stable,0,Red,Blue,4075,7640,"In this example, Darin reaches Elo.
The destination connected to Elo is Red.
Based on those two links, select the label for Darin: Red or Blue.
Answer:",7.741454,-3.7273293,7.1192055,11.860779,6.569622,55.06753,15.71875,14.4765625,clean,5.572035,-4.3370743,-10.234375,-11.468494,-17.78941,-14.622402,-11.292549,4.3370743,1.2421875
g006_weak_distractor,6,1,0,weak_distractor,competition,1,Red,Blue,4075,7640,"You are given a small relation graph.
Fact 1: Darin belongs to Elo.
Fact 2: Elo is located at Red.
Weak note: some unrelated source mentions Blue, but does not update the graph.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",4.7703867,5.3651066,24.171993,28.542519,29.445942,73.78894,15.421875,12.9375,clean,2.6009674,4.7553616,6.818413,5.2132454,5.0869102,4.0990067,25.70768,2.6009674,2.484375
g006_competition_balanced,6,1,0,competition_balanced,competition,1,Red,Blue,4075,7640,"You are given a small relation graph.
Fact 1: Darin belongs to Elo.
Fact 2: Elo is located at Red.
Competing fact: Darin is also associated with Blue.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",3.0894425,-0.7701359,16.54969,21.474535,20.121445,64.110016,15.234375,13.53125,clean,0.9200232,-1.3798809,-0.8038902,-1.8547382,-4.237587,-5.579918,7.741383,0.8038902,1.703125
g006_direct_conflict,6,1,0,direct_conflict,competition,1,Red,Blue,4075,7640,"You are given a small relation graph.
Fact 1: Darin belongs to Elo.
Fact 2: Elo is located at Red.
Direct conflicting fact: Darin is located at Blue.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",2.4122295,-4.051552,11.819681,17.767948,9.646099,50.261726,14.953125,14.09375,clean,0.24281025,-4.661297,-5.5338993,-5.561325,-14.712933,-19.428207,-9.258589,0.24281025,0.859375
g006_closure_update,6,1,0,closure_update,closure,2,Red,Blue,4075,7640,"You are given a small relation graph.
Fact 1: Darin belongs to Elo.
Old record: Elo is located at Red.
Updated record: Elo is located at Blue, not Red.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",-0.9762902,-13.439529,4.490059,11.403236,13.171116,50.730392,15.0859375,13.8984375,clean,-3.1457095,-14.049274,-12.863522,-11.926037,-11.187916,-18.959541,-16.606897,3.1457095,1.1875
g006_closure_override,6,1,0,closure_override,closure,2,Red,Blue,4075,7640,"You are given a rule system.
General rule: items that belongs to Elo receive label Red.
Override rule: in this case, items that belongs to Elo receive label Blue.
Fact: Darin belongs to Elo.
Question: Which label applies to Darin: Red or Blue?
Answer with exactly one word:",-24.692005,-34.665073,-27.213535,-18.501562,-35.336388,-4.485504,14.0546875,16.75,conflict,-26.861423,-35.27482,-44.567116,-41.830833,-59.69542,-74.17544,-106.51397,26.861423,-2.6953125
g006_exception_override,6,1,0,exception_override,closure,2,Red,Blue,4075,7640,"You are given a rule system.
General rule: items connected to Elo use label Red.
Exception: Darin is a special case and uses label Blue.
Fact: Darin is connected to Elo.
Question: Which label applies to Darin: Red or Blue?
Answer with exactly one word:",-22.81963,-38.036427,-28.304985,-20.501093,-32.857758,-6.459526,13.59375,16.515625,conflict,-24.989048,-38.64617,-45.658566,-43.830368,-57.21679,-76.14946,-108.17874,24.989048,-2.921875
g007_clean,7,1,1,clean,stable,0,Green,Yellow,6724,21730,"You are given a small relation graph.
Fact 1: Darin is assigned to Elo.
Fact 2: Elo maps to Green.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",8.191286,13.9638815,26.914646,41.90442,73.94154,106.77066,15.875,12.2109375,clean,0.0,0.0,0.0,0.0,0.0,0.0,14.033369,0.0,3.6640625
g007_redundant,7,1,1,redundant,stable,0,Green,Yellow,6724,21730,"You are given a small relation graph.
Fact 1: Darin is assigned to Elo.
Fact 2: Elo maps to Green.
Confirmation: Darin still goes through Elo.
Confirmation: Elo still points to Green.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",3.7238498,9.348808,22.511742,36.19642,70.64732,103.21198,15.8046875,12.03125,clean,-4.4674363,-4.615073,-4.4029045,-5.708,-3.29422,-3.5586777,3.9596853,3.29422,3.7734375
g007_irrelevant,7,1,1,irrelevant,stable,0,Green,Yellow,6724,21730,"You are given a small relation graph.
Fact 1: Darin is assigned to Elo.
Fact 2: Elo maps to Green.
Irrelevant fact: Faye is associated with North.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",9.246487,17.838327,32.646904,45.061195,82.45056,114.21253,15.8203125,11.453125,clean,1.0552006,3.874446,5.732258,3.1567764,8.509018,7.4418716,27.24556,1.0552006,4.3671875
g007_paraphrase,7,1,1,paraphrase,stable,0,Green,Yellow,6724,21730,"In this example, Darin reaches Elo.
The destination connected to Elo is Green.
Based on those two links, select the label for Darin: Green or Yellow.
Answer:",5.694922,6.2196827,19.485455,35.587082,63.40986,95.901474,16.015625,13.6171875,clean,-2.496364,-7.744199,-7.4291916,-6.317337,-10.531685,-10.869186,-5.488947,2.496364,2.3984375
g007_weak_distractor,7,1,1,weak_distractor,competition,1,Green,Yellow,6724,21730,"You are given a small relation graph.
Fact 1: Darin is assigned to Elo.
Fact 2: Elo maps to Green.
Weak note: some unrelated source mentions Yellow, but does not update the graph.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",7.556247,15.10596,31.640898,44.195366,78.73805,111.33941,15.421875,11.3359375,clean,-0.63503885,1.1420784,4.7262516,2.290947,4.796509,4.5687485,21.866447,0.63503885,4.0859375
g007_competition_balanced,7,1,1,competition_balanced,competition,1,Green,Yellow,6724,21730,"You are given a small relation graph.
Fact 1: Darin is assigned to Elo.
Fact 2: Elo maps to Green.
Competing fact: Darin is also associated with Yellow.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",2.6969414,5.135992,19.892328,34.144882,67.94903,100.47737,15.1875,12.640625,clean,-5.4943447,-8.827889,-7.022318,-7.7595367,-5.9925156,-6.293289,-2.2992668,5.4943447,2.546875
g007_direct_conflict,7,1,1,direct_conflict,competition,1,Green,Yellow,6724,21730,"You are given a small relation graph.
Fact 1: Darin is assigned to Elo.
Fact 2: Elo maps to Green.
Direct conflicting fact: Darin maps to Yellow.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",3.4384136,7.167921,20.692215,34.279976,65.2775,98.9267,15.0,12.546875,clean,-4.7528725,-6.7959604,-6.222431,-7.624443,-8.664047,-7.8439636,-3.2242947,4.7528725,2.453125
g007_closure_update,7,1,1,closure_update,closure,2,Green,Yellow,6724,21730,"You are given a small relation graph.
Fact 1: Darin is assigned to Elo.
Old record: Elo maps to Green.
Updated record: Elo maps to Yellow, not Green.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",-3.4895887,-10.571087,4.5144844,18.644247,56.38526,91.50858,14.84375,12.8984375,clean,-11.680875,-24.53497,-22.400162,-23.260172,-17.556282,-15.262077,-31.708872,11.680875,1.9453125
g007_closure_override,7,1,1,closure_override,closure,2,Green,Yellow,6724,21730,"You are given a rule system.
General rule: items that is assigned to Elo receive label Green.
Override rule: in this case, items that is assigned to Elo receive label Yellow.
Fact: Darin is assigned to Elo.
Question: Which label applies to Darin: Green or Yellow?
Answer with exactly one word:",-21.015034,-26.758627,-25.47213,-9.1026,10.6671715,45.348103,13.640625,15.1484375,conflict,-29.20632,-40.722507,-52.386776,-51.00702,-63.274372,-61.422558,-110.96061,29.20632,-1.5078125
g007_exception_override,7,1,1,exception_override,closure,2,Green,Yellow,6724,21730,"You are given a rule system.
General rule: items connected to Elo use label Green.
Exception: Darin is a special case and uses label Yellow.
Fact: Darin is connected to Elo.
Question: Which label applies to Darin: Green or Yellow?
Answer with exactly one word:",-20.477327,-32.658096,-26.294886,-9.435232,13.102213,47.27776,13.7578125,15.40625,conflict,-28.668613,-46.62198,-53.209534,-51.339653,-60.839333,-59.4929,-111.020355,28.668613,-1.6484375
g008_clean,8,1,2,clean,stable,0,North,South,4612,4316,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Fact 2: Elo points to North.
Question: Which label is associated with Darin: North or South?
Answer with exactly one word:",13.626186,9.182718,21.091106,25.66156,22.056274,20.214775,15.8046875,14.2109375,clean,0.0,0.0,0.0,0.0,0.0,0.0,14.033369,0.0,1.59375
g008_redundant,8,1,2,redundant,stable,0,North,South,4612,4316,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Fact 2: Elo points to North.
Confirmation: Darin still goes through Elo.
Confirmation: Elo still points to North.
Question: Which label is associated with Darin: North or South?
Answer with exactly one word:",13.000616,8.551285,21.04345,25.074238,21.74002,22.064758,15.71875,13.890625,clean,-0.6255703,-0.6314335,-0.047657013,-0.58732224,-0.31625366,1.8499832,14.217662,0.047657013,1.828125
g008_irrelevant,8,1,2,irrelevant,stable,0,North,South,4612,4316,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Fact 2: Elo points to North.
Irrelevant fact: Faye is associated with East.
Question: Which label is associated with Darin: North or South?
Answer with exactly one word:",17.637722,16.431993,35.634506,40.442627,40.72267,38.481934,16.1875,13.03125,clean,4.0115356,7.249275,14.5434,14.781067,18.666397,18.267159,47.889633,4.0115356,3.15625
g008_paraphrase,8,1,2,paraphrase,stable,0,North,South,4612,4316,"In this example, Darin reaches Elo.
The destination connected to Elo is North.
Based on those two links, select the label for Darin: North or South.
Answer:",10.219538,6.0289307,12.182753,14.311014,5.5336914,2.2917328,14.9453125,14.5546875,clean,-3.4066486,-3.1537876,-8.908354,-11.350546,-16.522583,-17.923042,-13.415129,3.1537876,0.390625
g008_weak_distractor,8,1,2,weak_distractor,competition,1,North,South,4612,4316,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Fact 2: Elo points to North.
Weak note: some unrelated source mentions South, but does not update the graph.
Question: Which label is associated with Darin: North or South?
Answer with exactly one word:",17.69467,17.619062,34.475044,37.48404,38.98239,37.576828,16.015625,13.2421875,clean,4.0684834,8.436344,13.383938,11.822479,16.926117,17.362053,45.307755,4.0684834,2.7734375
g008_competition_balanced,8,1,2,competition_balanced,competition,1,North,South,4612,4316,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Fact 2: Elo points to North.
Competing fact: Darin is also associated with South.
Question: Which label is associated with Darin: North or South?
Answer with exactly one word:",8.63259,8.439487,20.34762,23.457302,23.465591,21.544434,15.484375,14.359375,clean,-4.993596,-0.7432308,-0.7434864,-2.204258,1.409317,1.3296585,12.864122,0.7432308,1.125
g008_direct_conflict,8,1,2,direct_conflict,competition,1,North,South,4612,4316,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Fact 2: Elo points to North.
Direct conflicting fact: Darin points to South.
Question: Which label is associated with Darin: North or South?
Answer with exactly one word:",9.895109,8.943876,19.366508,22.045025,16.293945,13.731155,15.1484375,14.890625,clean,-3.7310772,-0.23884201,-1.7245979,-3.6165352,-5.762329,-6.4836197,4.74454,0.23884201,0.2578125
g008_closure_update,8,1,2,closure_update,closure,2,North,South,4612,4316,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Old record: Elo points to North.
Updated record: Elo points to South, not North.
Question: Which label is associated with Darin: North or South?
Answer with exactly one word:",6.4631615,-1.8562813,9.373863,13.379318,13.440521,11.136337,15.0859375,14.9453125,clean,-7.163025,-11.039,-11.717243,-12.282242,-8.615753,-9.078438,-9.865585,7.163025,0.140625
g008_closure_override,8,1,2,closure_override,closure,2,North,South,4612,4316,"You are given a rule system.
General rule: items that is part of Elo receive label North.
Override rule: in this case, items that is part of Elo receive label South.
Fact: Darin is part of Elo.
Question: Which label applies to Darin: North or South?
Answer with exactly one word:",-5.0970325,-9.95413,-6.6587067,-1.9604492,-6.6635056,-8.28302,14.484375,16.28125,conflict,-18.723219,-19.136848,-27.749813,-27.62201,-28.71978,-28.497795,-47.87696,18.723219,-1.796875
g008_exception_override,8,1,2,exception_override,closure,2,North,South,4612,4316,"You are given a rule system.
General rule: items connected to Elo use label North.
Exception: Darin is a special case and uses label South.
Fact: Darin is connected to Elo.
Question: Which label applies to Darin: North or South?
Answer with exactly one word:",-5.6386223,-15.409134,-9.404602,-5.4523315,-11.625824,-14.132645,13.84375,16.125,conflict,-19.264809,-24.591852,-30.495708,-31.113892,-33.6821,-34.34742,-57.784378,19.264809,-2.28125
g009_clean,9,1,3,clean,stable,0,East,West,5571,4589,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Fact 2: Elo has label East.
Question: Which label is associated with Darin: East or West?
Answer with exactly one word:",17.812702,15.077938,20.495583,22.05568,30.067123,19.362267,17.0625,13.0,clean,0.0,0.0,0.0,0.0,0.0,0.0,14.033369,0.0,4.0625
g009_redundant,9,1,3,redundant,stable,0,East,West,5571,4589,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Fact 2: Elo has label East.
Confirmation: Darin still goes through Elo.
Confirmation: Elo still points to East.
Question: Which label is associated with Darin: East or West?
Answer with exactly one word:",17.240131,12.075012,18.796223,18.760036,26.414223,16.602158,16.671875,12.75,clean,-0.5725708,-3.0029259,-1.6993599,-3.2956429,-3.6529007,-2.760109,7.6683006,0.5725708,3.921875
g009_irrelevant,9,1,3,irrelevant,stable,0,East,West,5571,4589,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Fact 2: Elo has label East.
Irrelevant fact: Faye is associated with Copper.
Question: Which label is associated with Darin: East or West?
Answer with exactly one word:",20.648188,17.388304,25.733929,26.894062,38.666695,29.059189,17.15625,12.2578125,clean,2.8354855,2.3103657,5.238346,4.8383827,8.599571,9.696922,28.797169,2.3103657,4.8984375
