prompt_id,graph_id,entity_id,relation_id,condition,condition_class,mechanism,clean_label,conflict_label,aux_label,text,split,R_L11,dR_L11,R_L12,dR_L12,R_L13,dR_L13,R_L14,dR_L14,DeltaU
g006_clean,6,1,2,clean,clean,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Fact 2: Elo points to Red.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",discovery,0.151578,0.0,0.005053863,0.0,-0.0072277784,0.0,0.49667192,0.0,0.022258822
g006_rename,6,1,2,rename,relation_preserving,stable,Red,Blue,Green,"Consider a tiny mapping network.
Link one: Darin is part of Elo.
Link two: Elo points to Red.
Choose the label reached from Darin: Red or Blue.
One word answer:",discovery,0.095132455,-0.05644554,-0.21104443,-0.2160983,-0.28317672,-0.27594894,0.28084445,-0.21582747,-0.36438984
g006_permuted,6,1,2,permuted,relation_preserving,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 2: Elo points to Red.
Fact 1: Darin is part of Elo.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",discovery,0.087811686,-0.06376631,-0.058002308,-0.06305617,-0.090307236,-0.08307946,0.3677547,-0.12891722,-0.1540902
g006_redundant,6,1,2,redundant,relation_preserving,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Fact 2: Elo points to Red.
Repeated confirmation: Darin still goes through Elo.
Repeated confirmation: Elo still points to Red.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",discovery,0.09995927,-0.051618725,-0.0879671,-0.09302096,-0.082026064,-0.074798286,0.48447406,-0.012197852,-0.06790702
g006_irrelevant,6,1,2,irrelevant,relation_preserving,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Fact 2: Elo points to Red.
Irrelevant fact: Faye is associated with Green.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",discovery,0.087009825,-0.06456817,-0.030610353,-0.035664216,-0.070632696,-0.06340492,0.55741847,0.06074655,0.01045182
g006_paraphrase,6,1,2,paraphrase,relation_preserving,stable,Red,Blue,Green,"In this example, Darin reaches Elo.
The destination connected to Elo is Red.
Based on those two links, select the label for Darin: Red or Blue.
Answer:",discovery,-0.016069438,-0.16764744,-0.24874718,-0.25380105,-0.44435328,-0.4371255,0.33643413,-0.16023779,-0.43887156
g006_weak_distractor,6,1,2,weak_distractor,structure_changing,stable_shift,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Fact 2: Elo points to Red.
Weak note: some unrelated source mentions Blue, but does not update the graph.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",discovery,0.16842513,0.016847134,0.09989932,0.09484546,0.059429616,0.066657394,0.584983,0.088311076,0.15915655
g006_competition_balanced,6,1,2,competition_balanced,structure_changing,competition,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Fact 2: Elo points to Red.
Competing fact: Darin is also associated with Blue.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",discovery,0.11939907,-0.032178923,0.0024455711,-0.0026082918,-0.032236904,-0.025009125,0.46124792,-0.035423994,-0.025694322
g006_direct_conflict,6,1,2,direct_conflict,structure_changing,competition,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Fact 2: Elo points to Red.
Direct conflicting fact: Darin points to Blue.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",discovery,0.11391148,-0.037666515,-0.023231834,-0.028285697,-0.06489873,-0.05767095,0.45967913,-0.03699279,-0.052768353
g006_closure_update,6,1,2,closure_update,structure_changing,closure,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Old record: Elo points to Red.
Updated record: Elo points to Blue, not Red.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",discovery,-0.10394045,-0.25551844,-0.30002365,-0.3050775,-0.36894378,-0.361716,-0.065152645,-0.56182456,-0.75119203
g006_closure_override,6,1,2,closure_override,structure_changing,closure,Red,Blue,Green,"You are given a rule system.
General rule: items that is part of Elo receive label Red.
Override rule: in this case, items that is part of Elo receive label Blue.
Fact: Darin is part of Elo.
Question: Which label applies to Darin: Red or Blue?
Answer with exactly one word:",discovery,0.085663185,-0.06591481,-0.09222296,-0.09727682,-0.18370882,-0.17648104,0.23395228,-0.26271963,-0.31389663
g006_exception_override,6,1,2,exception_override,structure_changing,closure,Red,Blue,Green,"You are given a rule system.
General rule: items connected to Elo use label Red.
Exception: Darin is a special case and uses label Blue.
Fact: Darin is connected to Elo.
Question: Which label applies to Darin: Red or Blue?
Answer with exactly one word:",discovery,0.023214862,-0.12836313,-0.13812712,-0.14318098,-0.22554809,-0.21832031,0.09139538,-0.40527654,-0.4747825
g007_clean,7,1,3,clean,clean,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Fact 2: Elo has label Green.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",discovery,0.5560343,0.0,0.5949405,0.0,0.55889535,0.0,0.48651242,0.0,0.022258822
g007_rename,7,1,3,rename,relation_preserving,stable,Green,Yellow,North,"Consider a tiny mapping network.
Link one: Darin is grouped under Elo.
Link two: Elo has label Green.
Choose the label reached from Darin: Green or Yellow.
One word answer:",discovery,0.39589715,-0.16013718,0.5496142,-0.045326293,0.55355215,-0.005343199,0.77207756,0.28556514,0.18406595
g007_permuted,7,1,3,permuted,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 2: Elo has label Green.
Fact 1: Darin is grouped under Elo.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",discovery,0.5109683,-0.045066,0.54750633,-0.04743415,0.5021843,-0.056711078,0.3870864,-0.09942603,-0.1088147
g007_redundant,7,1,3,redundant,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Fact 2: Elo has label Green.
Repeated confirmation: Darin still goes through Elo.
Repeated confirmation: Elo still points to Green.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",discovery,0.45441115,-0.10162318,0.47491962,-0.12002087,0.46887374,-0.09002161,0.61265254,0.12614012,0.009474682
g007_irrelevant,7,1,3,irrelevant,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Fact 2: Elo has label Green.
Irrelevant fact: Faye is associated with North.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",discovery,0.50296485,-0.053069472,0.61746657,0.022526085,0.62193924,0.06304389,0.59353185,0.107019424,0.12937437
g007_paraphrase,7,1,3,paraphrase,relation_preserving,stable,Green,Yellow,North,"In this example, Darin reaches Elo.
The destination connected to Elo is Green.
Based on those two links, select the label for Darin: Green or Yellow.
Answer:",discovery,0.45968822,-0.09634611,0.6685803,0.07363981,0.6073435,0.048448145,0.72642946,0.23991704,0.23181878
g007_weak_distractor,7,1,3,weak_distractor,structure_changing,stable_shift,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Fact 2: Elo has label Green.
Weak note: some unrelated source mentions Yellow, but does not update the graph.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",discovery,0.4786593,-0.077375025,0.5624138,-0.032526672,0.51699996,-0.04189539,0.3399179,-0.14659452,-0.14075018
g007_competition_balanced,7,1,3,competition_balanced,structure_changing,competition,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Fact 2: Elo has label Green.
Competing fact: Darin is also associated with Yellow.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",discovery,0.45577675,-0.100257576,0.49867555,-0.09626493,0.43987992,-0.119015425,0.24372816,-0.24278426,-0.27929863
g007_direct_conflict,7,1,3,direct_conflict,structure_changing,competition,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Fact 2: Elo has label Green.
Direct conflicting fact: Darin has label Yellow.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",discovery,0.49614555,-0.05988878,0.5650602,-0.029880285,0.528978,-0.02991736,0.39726996,-0.08924246,-0.08573921
g007_closure_update,7,1,3,closure_update,structure_changing,closure,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Old record: Elo has label Green.
Updated record: Elo has label Yellow, not Green.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",discovery,0.30298072,-0.2530536,0.3737787,-0.22116178,0.30151224,-0.2573831,-0.07394791,-0.5604603,-0.670551
g007_closure_override,7,1,3,closure_override,structure_changing,closure,Green,Yellow,North,"You are given a rule system.
General rule: items that is grouped under Elo receive label Green.
Override rule: in this case, items that is grouped under Elo receive label Yellow.
Fact: Darin is grouped under Elo.
Question: Which label applies to Darin: Green or Yellow?
Answer with exactly one word:",discovery,0.5854175,0.029383183,0.6310133,0.03607279,0.58244365,0.023548305,0.35167372,-0.1348387,-0.05036534
g007_exception_override,7,1,3,exception_override,structure_changing,closure,Green,Yellow,North,"You are given a rule system.
General rule: items connected to Elo use label Green.
Exception: Darin is a special case and uses label Yellow.
Fact: Darin is connected to Elo.
Question: Which label applies to Darin: Green or Yellow?
Answer with exactly one word:",discovery,0.54094696,-0.015087366,0.6376599,0.042719424,0.607183,0.04828763,0.1921308,-0.29438162,-0.1698375
g008_clean,8,2,0,clean,clean,stable,North,South,East,"You are given a small relation graph.
Fact 1: Galen belongs to Hera.
Fact 2: Hera is located at North.
Question: Which label is associated with Galen: North or South?
Answer with exactly one word:",discovery,0.29922152,0.0,0.3166036,0.0,0.4693086,0.0,0.70296144,0.0,0.022258822
g008_rename,8,2,0,rename,relation_preserving,stable,North,South,East,"Consider a tiny mapping network.
Link one: Galen belongs to Hera.
Link two: Hera is located at North.
Choose the label reached from Galen: North or South.
One word answer:",discovery,0.38277712,0.08355561,0.35329807,0.036694467,0.4589759,-0.010332704,0.7978499,0.09488845,0.12363142
g008_permuted,8,2,0,permuted,relation_preserving,stable,North,South,East,"You are given a small relation graph.
Fact 2: Hera is located at North.
Fact 1: Galen belongs to Hera.
Question: Which label is associated with Galen: North or South?
Answer with exactly one word:",discovery,0.14050502,-0.1587165,0.1594463,-0.1571573,0.34535724,-0.123951375,0.34860682,-0.35435462,-0.40305364
g008_redundant,8,2,0,redundant,relation_preserving,stable,North,South,East,"You are given a small relation graph.
Fact 1: Galen belongs to Hera.
Fact 2: Hera is located at North.
Repeated confirmation: Galen still goes through Hera.
Repeated confirmation: Hera still points to North.
Question: Which label is associated with Galen: North or South?
Answer with exactly one word:",discovery,0.27682674,-0.022394776,0.30037865,-0.01622495,0.43638,-0.032928616,0.7351682,0.032206774,0.020171966
g008_irrelevant,8,2,0,irrelevant,relation_preserving,stable,North,South,East,"You are given a small relation graph.
Fact 1: Galen belongs to Hera.
Fact 2: Hera is located at North.
Irrelevant fact: Ivo is associated with East.
Question: Which label is associated with Galen: North or South?
Answer with exactly one word:",discovery,0.35507792,0.055856407,0.4024115,0.08580789,0.63509053,0.16578192,0.8407738,0.13781238,0.25082165
g008_paraphrase,8,2,0,paraphrase,relation_preserving,stable,North,South,East,"In this example, Galen reaches Hera.
The destination connected to Hera is North.
Based on those two links, select the label for Galen: North or South.
Answer:",discovery,0.23588899,-0.06333253,0.25596738,-0.060636222,0.29679835,-0.17251027,0.5782907,-0.124670744,-0.19244574
g008_weak_distractor,8,2,0,weak_distractor,structure_changing,stable_shift,North,South,East,"You are given a small relation graph.
Fact 1: Galen belongs to Hera.
Fact 2: Hera is located at North.
Weak note: some unrelated source mentions South, but does not update the graph.
Question: Which label is associated with Galen: North or South?
Answer with exactly one word:",discovery,0.37201643,0.072794914,0.35206807,0.035464466,0.49732527,0.028016657,0.6571549,-0.045806527,0.030655917
g008_competition_balanced,8,2,0,competition_balanced,structure_changing,competition,North,South,East,"You are given a small relation graph.
Fact 1: Galen belongs to Hera.
Fact 2: Hera is located at North.
Competing fact: Galen is also associated with South.
Question: Which label is associated with Galen: North or South?
Answer with exactly one word:",discovery,0.27595145,-0.02327007,0.2986914,-0.017912209,0.42206442,-0.04724419,0.5195432,-0.18341827,-0.15320708
g008_direct_conflict,8,2,0,direct_conflict,structure_changing,competition,North,South,East,"You are given a small relation graph.
Fact 1: Galen belongs to Hera.
Fact 2: Hera is located at North.
Direct conflicting fact: Galen is located at South.
Question: Which label is associated with Galen: North or South?
Answer with exactly one word:",discovery,0.3209749,0.02175337,0.32017207,0.0035684705,0.4703697,0.0010610819,0.6371591,-0.065802336,-0.021230463
g008_closure_update,8,2,0,closure_update,structure_changing,closure,North,South,East,"You are given a small relation graph.
Fact 1: Galen belongs to Hera.
Old record: Hera is located at North.
Updated record: Hera is located at South, not North.
Question: Which label is associated with Galen: North or South?
Answer with exactly one word:",discovery,-0.006758511,-0.30598003,-0.021565974,-0.33816957,0.015494645,-0.45381397,0.09258366,-0.6103778,-0.8563171
