prompt_id,graph_id,entity_id,relation_id,condition,condition_class,mechanism,clean_label,conflict_label,aux_label,text,split,R_L19,dR_L19,R_L20,dR_L20,R_L21,dR_L21,R_L22,dR_L22,R_L23,dR_L23,R_L24,dR_L24,R_L25,dR_L25,DeltaU
g005_clean,5,1,1,clean,clean,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Darin is assigned to Elo.
Fact 2: Elo maps to Gold.
Question: Which label is associated with Darin: Gold or Iron?
Answer with exactly one word:",discovery,3.3925347,0.0,2.2942734,0.0,0.72282743,0.0,2.7807293,0.0,2.863675,0.0,3.1967335,0.0,2.5330718,0.0,2.8346574
g005_rename,5,1,1,rename,relation_preserving,stable,Gold,Iron,Red,"Consider a tiny mapping network.
Link one: Darin is assigned to Elo.
Link two: Elo maps to Gold.
Choose the label reached from Darin: Gold or Iron.
One word answer:",discovery,2.639837,-0.7526977,1.9555057,-0.33876765,1.5156916,0.7928642,3.2224925,0.44176316,4.599125,1.7354498,5.0675755,1.870842,2.8989904,0.36591864,5.165522
g005_permuted,5,1,1,permuted,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 2: Elo maps to Gold.
Fact 1: Darin is assigned to Elo.
Question: Which label is associated with Darin: Gold or Iron?
Answer with exactly one word:",discovery,3.0342965,-0.35823822,2.0296044,-0.26466894,-0.4275012,-1.1503286,-0.45718265,-3.237912,-1.2514791,-4.1151543,-0.5100274,-3.706761,0.007081032,-2.5259907,-4.0010576
g005_redundant,5,1,1,redundant,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Darin is assigned to Elo.
Fact 2: Elo maps to Gold.
Repeated confirmation: Darin still goes through Elo.
Repeated confirmation: Elo still points to Gold.
Question: Which label is associated with Darin: Gold or Iron?
Answer with exactly one word:",discovery,3.416217,0.023682356,2.24298,-0.051293373,0.11200976,-0.6108177,2.187368,-0.5933614,2.0964296,-0.76724553,1.8091241,-1.3876094,1.8499105,-0.68316126,1.013319
g005_irrelevant,5,1,1,irrelevant,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Darin is assigned to Elo.
Fact 2: Elo maps to Gold.
Irrelevant fact: Faye is associated with Red.
Question: Which label is associated with Darin: Gold or Iron?
Answer with exactly one word:",discovery,3.6429148,0.25038004,2.3060582,0.011784792,0.40886104,-0.3139664,1.7679299,-1.0127994,0.85573626,-2.0079389,0.8683548,-2.3283787,0.74448586,-1.7885859,-0.82730246
g005_paraphrase,5,1,1,paraphrase,relation_preserving,stable,Gold,Iron,Red,"In this example, Darin reaches Elo.
The destination connected to Elo is Gold.
Based on those two links, select the label for Darin: Gold or Iron.
Answer:",discovery,4.254058,0.86152315,4.242417,1.9481435,2.93504,2.2122126,5.8035593,3.02283,4.9420543,2.0783792,6.2147455,3.018012,3.375017,0.8419452,7.559847
g005_weak_distractor,5,1,1,weak_distractor,structure_changing,stable_shift,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Darin is assigned to Elo.
Fact 2: Elo maps to Gold.
Weak note: some unrelated source mentions Iron, but does not update the graph.
Question: Which label is associated with Darin: Gold or Iron?
Answer with exactly one word:",discovery,3.4429972,0.050462484,2.1811736,-0.11309981,0.42330384,-0.2995236,-0.9757593,-3.7564886,-2.1156561,-4.979331,-1.9168627,-5.113596,-0.78634906,-3.3194208,-5.7538557
g005_competition_balanced,5,1,1,competition_balanced,structure_changing,competition,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Darin is assigned to Elo.
Fact 2: Elo maps to Gold.
Competing fact: Darin is also associated with Iron.
Question: Which label is associated with Darin: Gold or Iron?
Answer with exactly one word:",discovery,3.5959415,0.20340681,2.4780657,0.18379235,0.38625062,-0.33657682,-2.968576,-5.7493052,-3.908015,-6.7716904,-4.2435,-7.4402337,-3.2556996,-5.7887716,-9.995989
g005_direct_conflict,5,1,1,direct_conflict,structure_changing,competition,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Darin is assigned to Elo.
Fact 2: Elo maps to Gold.
Direct conflicting fact: Darin maps to Iron.
Question: Which label is associated with Darin: Gold or Iron?
Answer with exactly one word:",discovery,3.3438222,-0.048712492,2.0669515,-0.22732186,-0.48487043,-1.2076979,-4.5530005,-7.3337297,-5.93244,-8.796115,-6.326325,-9.523058,-5.420856,-7.953928,-14.023277
g005_closure_update,5,1,1,closure_update,structure_changing,closure,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Darin is assigned to Elo.
Old record: Elo maps to Gold.
Updated record: Elo maps to Iron, not Gold.
Question: Which label is associated with Darin: Gold or Iron?
Answer with exactly one word:",discovery,3.092725,-0.2998097,2.0443068,-0.24996662,-0.7182181,-1.4410455,-4.6144295,-7.395159,-5.2183037,-8.081979,-9.896008,-13.092741,-6.7667174,-9.299789,-16.505693
g005_closure_override,5,1,1,closure_override,structure_changing,closure,Gold,Iron,Red,"You are given a rule system.
General rule: items that is assigned to Elo receive label Gold.
Override rule: in this case, items that is assigned to Elo receive label Iron.
Fact: Darin is assigned to Elo.
Question: Which label applies to Darin: Gold or Iron?
Answer with exactly one word:",discovery,3.570076,0.17754126,2.4516237,0.1573503,-0.012465,-0.73529243,-3.4663155,-6.2470446,-5.0871296,-7.9508047,-8.4298725,-11.626606,-7.520015,-10.053086,-15.417503
g005_exception_override,5,1,1,exception_override,structure_changing,closure,Gold,Iron,Red,"You are given a rule system.
General rule: items connected to Elo use label Gold.
Exception: Darin is a special case and uses label Iron.
Fact: Darin is connected to Elo.
Question: Which label applies to Darin: Gold or Iron?
Answer with exactly one word:",discovery,3.6815455,0.28901076,2.9900823,0.6958089,0.4357021,-0.28712535,-2.8836174,-5.6643467,-5.4652543,-8.32893,-6.939313,-10.136046,-5.9882584,-8.52133,-13.643394
g006_clean,6,1,2,clean,clean,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Fact 2: Elo points to Red.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",discovery,1.2678033,0.0,1.5538284,0.0,2.2623777,0.0,1.7882359,0.0,2.4379997,0.0,2.2221928,0.0,6.9231663,0.0,2.8346574
g006_rename,6,1,2,rename,relation_preserving,stable,Red,Blue,Green,"Consider a tiny mapping network.
Link one: Darin is part of Elo.
Link two: Elo points to Red.
Choose the label reached from Darin: Red or Blue.
One word answer:",discovery,0.6633172,-0.6044861,0.5148459,-1.0389824,1.0160077,-1.2463701,2.537499,0.74926305,2.952074,0.5140743,2.9306688,0.70847607,7.2184486,0.29528236,3.7481828
g006_permuted,6,1,2,permuted,relation_preserving,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 2: Elo points to Red.
Fact 1: Darin is part of Elo.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",discovery,1.5564616,0.28865826,1.9892459,0.43541753,2.4381185,0.17574072,2.1139488,0.32571292,2.616706,0.17870617,2.8706942,0.6485014,7.4924364,0.56927013,3.766858
g006_redundant,6,1,2,redundant,relation_preserving,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Fact 2: Elo points to Red.
Repeated confirmation: Darin still goes through Elo.
Repeated confirmation: Elo still points to Red.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",discovery,1.0986958,-0.16910756,1.3517029,-0.20212543,2.72715,0.46477222,4.2574177,2.4691818,4.83012,2.3921204,4.39443,2.1722374,8.467275,1.5441084,7.037343
g006_irrelevant,6,1,2,irrelevant,relation_preserving,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Fact 2: Elo points to Red.
Irrelevant fact: Faye is associated with Green.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",discovery,1.117058,-0.15074527,1.777465,0.22363663,2.1458147,-0.11656308,2.3461986,0.55796266,3.0169716,0.57897186,1.1501083,-1.0720844,5.9983635,-0.9248028,2.2354443
g006_paraphrase,6,1,2,paraphrase,relation_preserving,stable,Red,Blue,Green,"In this example, Darin reaches Elo.
The destination connected to Elo is Red.
Based on those two links, select the label for Darin: Red or Blue.
Answer:",discovery,3.2234287,1.9556254,3.3771162,1.8232878,3.9310708,1.6686931,6.621878,4.833642,6.9843082,4.5463085,5.876608,3.6544151,9.791572,2.8684053,10.821476
g006_weak_distractor,6,1,2,weak_distractor,structure_changing,stable_shift,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Fact 2: Elo points to Red.
Weak note: some unrelated source mentions Blue, but does not update the graph.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",discovery,1.2863437,0.018540382,1.3962872,-0.15754116,2.013865,-0.24851274,0.86859107,-0.91964483,0.97675514,-1.4612446,0.79816103,-1.4240317,5.551231,-1.3719354,0.20583963
g006_competition_balanced,6,1,2,competition_balanced,structure_changing,competition,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Fact 2: Elo points to Red.
Competing fact: Darin is also associated with Blue.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",discovery,1.487287,0.21948373,1.1392727,-0.41455567,1.4146334,-0.84774435,-1.2127602,-3.000996,-1.2632475,-3.7012472,-0.74774265,-2.9699354,3.7966995,-3.1264668,-3.5533674
g006_direct_conflict,6,1,2,direct_conflict,structure_changing,competition,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Fact 2: Elo points to Red.
Direct conflicting fact: Darin points to Blue.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",discovery,1.5695474,0.3017441,1.2784312,-0.27539718,2.0407372,-0.22164059,-0.19293952,-1.9811754,-0.80232763,-3.2403274,-0.07808781,-2.3002806,4.518284,-2.4048824,-2.106292
g006_closure_update,6,1,2,closure_update,structure_changing,closure,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Old record: Elo points to Red.
Updated record: Elo points to Blue, not Red.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",discovery,1.6331153,0.36531198,1.2205633,-0.33326507,1.9617289,-0.3006488,-0.5491016,-2.3373375,-1.1009274,-3.538927,-1.3890972,-3.61129,2.7803364,-4.14283,-4.050145
g006_closure_override,6,1,2,closure_override,structure_changing,closure,Red,Blue,Green,"You are given a rule system.
General rule: items that is part of Elo receive label Red.
Override rule: in this case, items that is part of Elo receive label Blue.
Fact: Darin is part of Elo.
Question: Which label applies to Darin: Red or Blue?
Answer with exactly one word:",discovery,1.9899596,0.7221563,1.5261539,-0.027674437,1.7480135,-0.51436424,-1.1119361,-2.900172,-2.5025163,-4.940516,-4.1235,-6.3456926,-0.11462498,-7.0377913,-8.012853
g006_exception_override,6,1,2,exception_override,structure_changing,closure,Red,Blue,Green,"You are given a rule system.
General rule: items connected to Elo use label Red.
Exception: Darin is a special case and uses label Blue.
Fact: Darin is connected to Elo.
Question: Which label applies to Darin: Red or Blue?
Answer with exactly one word:",discovery,2.1242638,0.85646045,1.9072719,0.3534435,2.3076959,0.045318127,-0.5617695,-2.3500054,-2.0034895,-4.441489,-2.3286276,-4.5508204,1.3236494,-5.599517,-5.696253
g007_clean,7,1,3,clean,clean,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Fact 2: Elo has label Green.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",discovery,-0.71240747,0.0,-0.23324707,0.0,0.7542381,0.0,0.95929766,0.0,4.231031,0.0,5.131942,0.0,6.4733133,0.0,2.8346574
g007_rename,7,1,3,rename,relation_preserving,stable,Green,Yellow,North,"Consider a tiny mapping network.
Link one: Darin is grouped under Elo.
Link two: Elo has label Green.
Choose the label reached from Darin: Green or Yellow.
One word answer:",discovery,-0.0047551394,0.70765233,-0.0109215975,0.22232547,1.2232356,0.46899748,3.5412426,2.581945,6.260365,2.029334,8.714307,3.582365,8.995,2.5216866,8.27253
g007_permuted,7,1,3,permuted,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 2: Elo has label Green.
Fact 1: Darin is grouped under Elo.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",discovery,-0.904018,-0.19161052,-0.41909587,-0.1858488,0.14536953,-0.6088686,1.3769894,0.4176917,4.5410557,0.31002474,5.437191,0.3052492,6.772789,0.29947567,3.4072495
g007_redundant,7,1,3,redundant,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Fact 2: Elo has label Green.
Repeated confirmation: Darin still goes through Elo.
Repeated confirmation: Elo still points to Green.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",discovery,-0.6324184,0.079989076,-0.62270606,-0.38945898,0.7228215,-0.031416655,2.6345267,1.6752291,5.2474766,1.0164456,5.4071083,0.2751665,7.0263586,0.5530453,4.3941984
g007_irrelevant,7,1,3,irrelevant,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Fact 2: Elo has label Green.
Irrelevant fact: Faye is associated with North.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",discovery,-0.80917764,-0.09677017,-0.77366155,-0.54041445,-0.0036714077,-0.75790954,2.0708132,1.1115155,6.089628,1.8585973,5.736709,0.6047673,6.9190855,0.44577217,4.640883
g007_paraphrase,7,1,3,paraphrase,relation_preserving,stable,Green,Yellow,North,"In this example, Darin reaches Elo.
The destination connected to Elo is Green.
Based on those two links, select the label for Darin: Green or Yellow.
Answer:",discovery,0.20479727,0.91720474,-0.094370484,0.13887659,0.6698955,-0.0843426,3.061455,2.1021574,5.524706,1.293675,6.660657,1.5287151,6.81928,0.34596682,5.369143
g007_weak_distractor,7,1,3,weak_distractor,structure_changing,stable_shift,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Fact 2: Elo has label Green.
Weak note: some unrelated source mentions Yellow, but does not update the graph.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",discovery,-0.9110789,-0.1986714,-1.0407543,-0.8075073,0.18637717,-0.56786096,2.1702135,1.2109158,5.457337,1.226306,6.558302,1.4263601,8.563019,2.0897055,5.6881723
g007_competition_balanced,7,1,3,competition_balanced,structure_changing,competition,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Fact 2: Elo has label Green.
Competing fact: Darin is also associated with Yellow.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",discovery,-0.9473506,-0.23494315,-1.0625364,-0.8292893,0.17620802,-0.5780301,-0.41919827,-1.3784959,3.2110896,-1.0199413,5.369946,0.23800421,6.4018855,-0.07142782,1.7962375
g007_direct_conflict,7,1,3,direct_conflict,structure_changing,competition,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Fact 2: Elo has label Green.
Direct conflicting fact: Darin has label Yellow.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",discovery,-1.0217085,-0.30930102,-1.4085615,-1.1753144,-0.26183927,-1.0160774,-1.2394128,-2.1987104,1.7957201,-2.4353108,3.7793589,-1.3525829,5.7351527,-0.7381606,-0.542747
g007_closure_update,7,1,3,closure_update,structure_changing,closure,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Old record: Elo has label Green.
Updated record: Elo has label Yellow, not Green.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",discovery,-0.8452172,-0.13280976,-1.6214077,-1.3881607,-0.48366618,-1.2379043,-1.5626819,-2.5219796,0.18645382,-4.044577,1.0190783,-4.1128635,2.6715555,-3.8017578,-4.6510115
