prompt_id,graph_id,entity_id,relation_id,condition,condition_class,mechanism,clean_label,conflict_label,aux_label,text,split,R_L18,dR_L18,R_L19,dR_L19,R_L20,dR_L20,R_L21,dR_L21,R_L22,dR_L22,R_L23,dR_L23,DeltaU
g005_weak_distractor,5,1,1,weak_distractor,structure_changing,stable_shift,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Darin is assigned to Elo.
Fact 2: Elo maps to Gold.
Weak note: some unrelated source mentions Iron, but does not update the graph.
Question: Which label is associated with Darin: Gold or Iron?
Answer with exactly one word:",discovery,29.616598,0.09300423,43.328392,1.7055473,55.69586,6.473362,65.724594,4.6218452,80.95263,5.7975464,110.72092,6.0863037,23.50515
g005_competition_balanced,5,1,1,competition_balanced,structure_changing,competition,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Darin is assigned to Elo.
Fact 2: Elo maps to Gold.
Competing fact: Darin is also associated with Iron.
Question: Which label is associated with Darin: Gold or Iron?
Answer with exactly one word:",discovery,22.674843,-6.848751,32.136223,-9.486622,39.218216,-10.004284,51.164314,-9.938435,60.318367,-14.836716,91.94822,-12.686394,-14.292321
g005_direct_conflict,5,1,1,direct_conflict,structure_changing,competition,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Darin is assigned to Elo.
Fact 2: Elo maps to Gold.
Direct conflicting fact: Darin maps to Iron.
Question: Which label is associated with Darin: Gold or Iron?
Answer with exactly one word:",discovery,21.303509,-8.220085,29.833656,-11.789188,37.538425,-11.684074,48.224205,-12.878544,54.862667,-20.292416,88.2176,-16.417015,-21.894379
g005_closure_update,5,1,1,closure_update,structure_changing,closure,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Darin is assigned to Elo.
Old record: Elo maps to Gold.
Updated record: Elo maps to Iron, not Gold.
Question: Which label is associated with Darin: Gold or Iron?
Answer with exactly one word:",discovery,10.971142,-18.552452,7.4745893,-34.148254,18.654348,-30.568151,32.289062,-28.813686,42.01248,-33.1426,76.93701,-27.697601,-57.81152
g005_closure_override,5,1,1,closure_override,structure_changing,closure,Gold,Iron,Red,"You are given a rule system.
General rule: items that is assigned to Elo receive label Gold.
Override rule: in this case, items that is assigned to Elo receive label Iron.
Fact: Darin is assigned to Elo.
Question: Which label applies to Darin: Gold or Iron?
Answer with exactly one word:",discovery,-0.42786503,-29.951458,0.5593252,-41.06352,1.7316847,-47.490814,15.148136,-45.954613,4.672573,-70.48251,44.23931,-60.3953,-112.06517
g005_exception_override,5,1,1,exception_override,structure_changing,closure,Gold,Iron,Red,"You are given a rule system.
General rule: items connected to Elo use label Gold.
Exception: Darin is a special case and uses label Iron.
Fact: Darin is connected to Elo.
Question: Which label applies to Darin: Gold or Iron?
Answer with exactly one word:",discovery,4.850545,-24.67305,2.0405378,-39.582306,5.865348,-43.35715,19.241177,-41.861572,8.382021,-66.77306,43.788307,-60.846306,-105.4776
g006_clean,6,1,2,clean,clean,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Fact 2: Elo points to Red.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",discovery,1.7668257,0.0,1.4166927,0.0,13.706415,0.0,19.545258,0.0,22.686306,0.0,72.03643,0.0,12.397655
g006_rename,6,1,2,rename,relation_preserving,stable,Red,Blue,Green,"Consider a tiny mapping network.
Link one: Darin is part of Elo.
Link two: Elo points to Red.
Choose the label reached from Darin: Red or Blue.
One word answer:",discovery,3.2566824,1.4898567,1.7825413,0.36584854,16.9787,3.2722855,18.840546,-0.7047119,19.221333,-3.4649734,76.1723,4.135872,14.237184
g006_permuted,6,1,2,permuted,relation_preserving,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 2: Elo points to Red.
Fact 1: Darin is part of Elo.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",discovery,0.4825282,-1.2842975,-0.9150028,-2.3316956,13.118071,-0.5883446,19.186718,-0.35853958,21.023903,-1.6624031,64.08264,-7.9537888,6.038076
g006_redundant,6,1,2,redundant,relation_preserving,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Fact 2: Elo points to Red.
Repeated confirmation: Darin still goes through Elo.
Repeated confirmation: Elo still points to Red.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",discovery,0.39455986,-1.3722658,0.6446457,-0.77204704,10.154224,-3.5521908,16.874798,-2.6704597,18.06652,-4.6197853,65.48448,-6.5519485,3.632228
g006_irrelevant,6,1,2,irrelevant,relation_preserving,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Fact 2: Elo points to Red.
Irrelevant fact: Faye is associated with Green.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",discovery,4.7938046,3.026979,8.870337,7.453644,23.496769,9.790354,26.821955,7.276697,33.854282,11.167976,80.87017,8.83374,32.60154
g006_paraphrase,6,1,2,paraphrase,relation_preserving,stable,Red,Blue,Green,"In this example, Darin reaches Elo.
The destination connected to Elo is Red.
Based on those two links, select the label for Darin: Red or Blue.
Answer:",discovery,7.7201834,5.9533577,-3.733818,-5.150511,7.104722,-6.601693,11.832191,-7.713066,6.579483,-16.106823,55.093315,-16.943115,-10.644582
g006_weak_distractor,6,1,2,weak_distractor,structure_changing,stable_shift,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Fact 2: Elo points to Red.
Weak note: some unrelated source mentions Blue, but does not update the graph.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",discovery,4.615434,2.8486085,4.401387,2.9846945,19.227997,5.5215816,23.429592,3.8843346,24.201696,1.5153904,70.736374,-1.3000565,17.874586
g006_competition_balanced,6,1,2,competition_balanced,structure_changing,competition,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Fact 2: Elo points to Red.
Competing fact: Darin is also associated with Blue.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",discovery,-0.868515,-2.6353407,-7.0420933,-8.458786,7.014414,-6.6920013,12.007115,-7.538142,12.053444,-10.632862,57.23017,-14.806259,-9.676578
g006_direct_conflict,6,1,2,direct_conflict,structure_changing,competition,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Fact 2: Elo points to Red.
Direct conflicting fact: Darin points to Blue.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",discovery,0.18368673,-1.583139,-2.2958984,-3.7125912,10.423502,-3.2829132,15.478424,-4.0668335,11.510181,-11.176125,55.602844,-16.433586,-6.2529993
g006_closure_update,6,1,2,closure_update,structure_changing,closure,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Old record: Elo points to Red.
Updated record: Elo points to Blue, not Red.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",discovery,-4.2720537,-6.0388794,-15.3469,-16.763592,1.3285828,-12.377832,7.6294813,-11.915776,8.351856,-14.33445,46.348255,-25.688175,-24.659805
g006_closure_override,6,1,2,closure_override,structure_changing,closure,Red,Blue,Green,"You are given a rule system.
General rule: items that is part of Elo receive label Red.
Override rule: in this case, items that is part of Elo receive label Blue.
Fact: Darin is part of Elo.
Question: Which label applies to Darin: Red or Blue?
Answer with exactly one word:",discovery,-24.140026,-25.906853,-32.400238,-33.816933,-24.829544,-38.535957,-16.391582,-35.93684,-31.984264,-54.67057,-0.86029816,-72.89673,-99.51818
g006_exception_override,6,1,2,exception_override,structure_changing,closure,Red,Blue,Green,"You are given a rule system.
General rule: items connected to Elo use label Red.
Exception: Darin is a special case and uses label Blue.
Fact: Darin is connected to Elo.
Question: Which label applies to Darin: Red or Blue?
Answer with exactly one word:",discovery,-22.81963,-24.586456,-38.036427,-39.453117,-28.304985,-42.0114,-20.501093,-40.04635,-32.857758,-55.544064,-6.459526,-78.49596,-107.421326
g007_clean,7,1,3,clean,clean,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Fact 2: Elo has label Green.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",discovery,12.877096,0.0,21.199795,0.0,35.210106,0.0,51.475403,0.0,86.490944,0.0,120.00792,0.0,12.397655
g007_rename,7,1,3,rename,relation_preserving,stable,Green,Yellow,North,"Consider a tiny mapping network.
Link one: Darin is grouped under Elo.
Link two: Elo has label Green.
Choose the label reached from Darin: Green or Yellow.
One word answer:",discovery,9.4309845,-3.4461117,17.69817,-3.501625,31.371798,-3.8383083,43.11052,-8.364883,79.20998,-7.2809677,113.901535,-6.1063843,-1.187542
g007_permuted,7,1,3,permuted,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 2: Elo has label Green.
Fact 1: Darin is grouped under Elo.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",discovery,10.22048,-2.6566162,11.021727,-10.178068,24.297836,-10.91227,39.58252,-11.892883,72.73014,-13.760803,106.55299,-13.454926,-14.57204
g007_redundant,7,1,3,redundant,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Fact 2: Elo has label Green.
Repeated confirmation: Darin still goes through Elo.
Repeated confirmation: Elo still points to Green.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",discovery,7.001295,-5.875801,17.157116,-4.042679,32.359726,-2.85038,48.662277,-2.8131256,86.128876,-0.36206818,120.00554,-0.002380371,7.336699
g007_irrelevant,7,1,3,irrelevant,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Fact 2: Elo has label Green.
Irrelevant fact: Faye is associated with North.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",discovery,13.4206505,0.5435543,23.1903,1.9905052,40.78125,5.571144,54.70614,3.2307358,93.04865,6.5577087,125.73602,5.7281036,23.000797
g007_paraphrase,7,1,3,paraphrase,relation_preserving,stable,Green,Yellow,North,"In this example, Darin reaches Elo.
The destination connected to Elo is Green.
Based on those two links, select the label for Darin: Green or Yellow.
Answer:",discovery,5.694922,-7.182174,6.2196827,-14.980112,19.485455,-15.724651,35.587082,-15.888321,63.40986,-23.081085,95.901474,-24.106445,-30.90702
g007_weak_distractor,7,1,3,weak_distractor,structure_changing,stable_shift,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Fact 2: Elo has label Green.
Weak note: some unrelated source mentions Yellow, but does not update the graph.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",discovery,9.19211,-3.684986,17.641567,-3.5582275,32.092148,-3.117958,47.0797,-4.3957024,83.29085,-3.2000961,117.06318,-2.9447403,4.288275
g007_competition_balanced,7,1,3,competition_balanced,structure_changing,competition,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Fact 2: Elo has label Green.
Competing fact: Darin is also associated with Yellow.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",discovery,9.223158,-3.6539383,13.425168,-7.7746267,27.796646,-7.41346,43.29805,-8.177353,84.40613,-2.084816,117.960434,-2.0474854,0.7170763
g007_direct_conflict,7,1,3,direct_conflict,structure_changing,competition,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Fact 2: Elo has label Green.
Direct conflicting fact: Darin has label Yellow.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",discovery,9.717493,-3.159603,14.260658,-6.9391365,31.60693,-3.603176,46.718338,-4.757065,83.053955,-3.4369888,116.68639,-3.3215256,2.6279678
g007_closure_update,7,1,3,closure_update,structure_changing,closure,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Old record: Elo has label Green.
Updated record: Elo has label Yellow, not Green.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",discovery,5.4129777,-7.4641185,-6.2293873,-27.429182,11.500718,-23.709389,27.172577,-24.302826,68.93258,-17.558365,104.834885,-15.173035,-34.192844
g007_closure_override,7,1,3,closure_override,structure_changing,closure,Green,Yellow,North,"You are given a rule system.
General rule: items that is grouped under Elo receive label Green.
Override rule: in this case, items that is grouped under Elo receive label Yellow.
Fact: Darin is grouped under Elo.
Question: Which label applies to Darin: Green or Yellow?
Answer with exactly one word:",discovery,-17.847214,-30.72431,-22.060188,-43.259983,-18.52158,-53.731686,-2.54457,-54.019974,19.175,-67.31595,54.331833,-65.67609,-119.69602
g007_exception_override,7,1,3,exception_override,structure_changing,closure,Green,Yellow,North,"You are given a rule system.
General rule: items connected to Elo use label Green.
Exception: Darin is a special case and uses label Yellow.
Fact: Darin is connected to Elo.
Question: Which label applies to Darin: Green or Yellow?
Answer with exactly one word:",discovery,-20.477327,-33.354424,-32.658096,-53.85789,-26.294886,-61.50499,-9.435232,-60.910637,13.102213,-73.38873,47.27776,-72.73016,-136.35454
g008_clean,8,2,0,clean,clean,stable,North,South,East,"You are given a small relation graph.
Fact 1: Galen belongs to Hera.
Fact 2: Hera is located at North.
Question: Which label is associated with Galen: North or South?
Answer with exactly one word:",discovery,11.133187,0.0,5.7845573,0.0,18.414433,0.0,23.244038,0.0,17.180885,0.0,15.546715,0.0,12.397655
g008_rename,8,2,0,rename,relation_preserving,stable,North,South,East,"Consider a tiny mapping network.
Link one: Galen belongs to Hera.
Link two: Hera is located at North.
Choose the label reached from Galen: North or South.
One word answer:",discovery,10.222474,-0.9107132,12.793194,7.0086365,27.5979,9.183468,30.1636,6.9195633,27.047966,9.867081,24.155762,8.609047,30.42461
g008_permuted,8,2,0,permuted,relation_preserving,stable,North,South,East,"You are given a small relation graph.
Fact 2: Hera is located at North.
Fact 1: Galen belongs to Hera.
Question: Which label is associated with Galen: North or South?
Answer with exactly one word:",discovery,13.989774,2.8565865,5.539654,-0.24490356,19.829407,1.4149742,24.120178,0.8761406,20.436134,3.255249,19.987946,4.441231,17.802994
g008_redundant,8,2,0,redundant,relation_preserving,stable,North,South,East,"You are given a small relation graph.
Fact 1: Galen belongs to Hera.
Fact 2: Hera is located at North.
Repeated confirmation: Galen still goes through Hera.
Repeated confirmation: Hera still points to North.
Question: Which label is associated with Galen: North or South?
Answer with exactly one word:",discovery,12.072191,0.93900394,5.882551,0.09799385,20.82106,2.4066277,25.284927,2.0408897,21.372513,4.1916275,21.07145,5.5247345,19.388823
