prompt_id,problem_id,condition,mechanism,mechanism_id,expression,correct_value,distractor_value,clean_label,conflict_label,prompt,final_clean_logit,final_conflict_logit,final_margin,pair_choice,split,DeltaU_arith,dR_L20,dR_L21,dR_L22,dR_L23,dR_L24,dR_L25
arith_009_paraphrase,9,paraphrase,stable,0,2 + 2,4,2,four,two,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Work out the value of 2 + 2 and compare the two choices.
Candidate 1: two
Candidate 2: four
Which candidate is correct?
Answer with exactly one candidate word:",22.0,16.578125,5.421875,clean,train,8.490533,0.0062892437,-0.031892776,-1.5921063,-3.8232307,-3.6995068,-4.1304054
arith_009_untrusted_conflict,9,untrusted_conflict,competition,1,2 + 2,4,2,four,two,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 2 + 2.
Candidate 1: two
Candidate 2: four
An unverified note claims that two is correct. Check the arithmetic yourself.
Which candidate is correct?
Answer with exactly one candidate word:",23.46875,16.390625,7.078125,clean,train,3.6021562,-0.20273042,-0.04070711,-0.27761793,-1.2363491,-1.0265675,-1.1523438
arith_009_asserted_conflict,9,asserted_conflict,competition,1,2 + 2,4,2,four,two,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 2 + 2.
Candidate 1: two
Candidate 2: four
A previous solver selected two. Independently verify the result.
Which candidate is correct?
Answer with exactly one candidate word:",23.265625,15.484375,7.78125,clean,train,1.9117262,-0.11180234,-0.06149292,0.012045383,-0.55618095,-0.06287956,0.025539398
arith_009_explicit_correction,9,explicit_correction,closure,2,2 + 2,4,2,four,two,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 2 + 2.
Candidate 1: two
Candidate 2: four
Initial note: two. Correction: that note was withdrawn; use the arithmetic result.
Which candidate is correct?
Answer with exactly one candidate word:",22.3125,13.3828125,8.9296875,clean,train,-3.9962444,0.08712387,0.2090435,0.74581337,2.7121372,3.0339394,3.8559475
arith_009_final_recheck,9,final_recheck,closure,2,2 + 2,4,2,four,two,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 2 + 2.
Candidate 1: two
Candidate 2: four
Draft answer: two. Final instruction: recheck the calculation and replace the draft if needed.
Which candidate is correct?
Answer with exactly one candidate word:",21.828125,14.6640625,7.1640625,clean,train,-0.75396144,-0.24534774,-0.41449976,0.55137825,0.7105408,1.5242348,1.7047195
arith_010_clean,10,clean,stable,0,3 + 2,5,8,five,eight,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 3 + 2.
Candidate 1: five
Candidate 2: eight
Which candidate is correct?
Answer with exactly one candidate word:",16.53125,20.75,-4.21875,conflict,train,1.6440471,0.0,0.0,0.0,0.0,0.0,0.0
arith_010_paraphrase,10,paraphrase,stable,0,3 + 2,5,8,five,eight,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Work out the value of 3 + 2 and compare the two choices.
Candidate 1: five
Candidate 2: eight
Which candidate is correct?
Answer with exactly one candidate word:",15.890625,21.125,-5.234375,conflict,train,1.0341096,0.62885916,0.22993588,1.7564435,0.6376772,0.11572838,-0.17607307
arith_010_untrusted_conflict,10,untrusted_conflict,competition,1,3 + 2,5,8,five,eight,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 3 + 2.
Candidate 1: five
Candidate 2: eight
An unverified note claims that eight is correct. Check the arithmetic yourself.
Which candidate is correct?
Answer with exactly one candidate word:",16.296875,21.0,-4.703125,conflict,train,0.79479676,0.4728303,0.4347365,1.450849,-0.12706566,0.40213585,0.5379505
arith_010_asserted_conflict,10,asserted_conflict,competition,1,3 + 2,5,8,five,eight,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 3 + 2.
Candidate 1: five
Candidate 2: eight
A previous solver selected eight. Independently verify the result.
Which candidate is correct?
Answer with exactly one candidate word:",18.34375,20.0,-1.65625,conflict,train,-2.9674969,0.51716936,0.33080637,1.745203,1.6056042,2.4740658,3.1907387
arith_010_explicit_correction,10,explicit_correction,closure,2,3 + 2,5,8,five,eight,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 3 + 2.
Candidate 1: five
Candidate 2: eight
Initial note: eight. Correction: that note was withdrawn; use the arithmetic result.
Which candidate is correct?
Answer with exactly one candidate word:",20.265625,16.140625,4.125,clean,train,-13.520197,0.37246215,0.32508445,2.3520222,7.402281,8.640642,9.797245
arith_010_final_recheck,10,final_recheck,closure,2,3 + 2,5,8,five,eight,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 3 + 2.
Candidate 1: five
Candidate 2: eight
Draft answer: eight. Final instruction: recheck the calculation and replace the draft if needed.
Which candidate is correct?
Answer with exactly one candidate word:",20.140625,17.46875,2.671875,clean,train,-12.109181,0.4718609,0.38638186,3.1529403,5.9793262,7.616226,9.234194
arith_011_clean,11,clean,stable,0,4 + 2,6,3,six,three,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 4 + 2.
Candidate 1: three
Candidate 2: six
Which candidate is correct?
Answer with exactly one candidate word:",23.53125,4.75,18.78125,clean,train,1.6440471,0.0,0.0,0.0,0.0,0.0,0.0
arith_011_paraphrase,11,paraphrase,stable,0,4 + 2,6,3,six,three,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Work out the value of 4 + 2 and compare the two choices.
Candidate 1: three
Candidate 2: six
Which candidate is correct?
Answer with exactly one candidate word:",22.234375,8.1875,14.046875,clean,train,8.156157,-0.5258963,-0.59090495,-1.752676,-2.6013374,-3.8191261,-4.2390823
arith_011_untrusted_conflict,11,untrusted_conflict,competition,1,4 + 2,6,3,six,three,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 4 + 2.
Candidate 1: three
Candidate 2: six
An unverified note claims that three is correct. Check the arithmetic yourself.
Which candidate is correct?
Answer with exactly one candidate word:",23.515625,5.53125,17.984375,clean,train,1.363548,-0.07240844,0.01746869,-0.1535492,0.52183056,0.5163803,-0.2998333
arith_011_asserted_conflict,11,asserted_conflict,competition,1,4 + 2,6,3,six,three,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 4 + 2.
Candidate 1: three
Candidate 2: six
A previous solver selected three. Independently verify the result.
Which candidate is correct?
Answer with exactly one candidate word:",23.28125,5.2226562,18.058594,clean,train,1.683172,-0.085888624,-0.029203892,0.03539419,0.38839054,0.2667961,-0.5347624
arith_011_explicit_correction,11,explicit_correction,closure,2,4 + 2,6,3,six,three,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 4 + 2.
Candidate 1: three
Candidate 2: six
Initial note: three. Correction: that note was withdrawn; use the arithmetic result.
Which candidate is correct?
Answer with exactly one candidate word:",22.625,2.46875,20.15625,clean,train,-2.8120856,-0.029986858,0.3217206,0.45303965,2.1266308,2.829296,2.7443027
arith_011_final_recheck,11,final_recheck,closure,2,4 + 2,6,3,six,three,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 4 + 2.
Candidate 1: three
Candidate 2: six
Draft answer: three. Final instruction: recheck the calculation and replace the draft if needed.
Which candidate is correct?
Answer with exactly one candidate word:",21.890625,4.25,17.640625,clean,train,-0.9651753,-0.22093093,0.10272384,0.76652145,1.1174088,1.8061047,1.4358845
arith_012_clean,12,clean,stable,0,5 + 2,7,8,seven,eight,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 5 + 2.
Candidate 1: seven
Candidate 2: eight
Which candidate is correct?
Answer with exactly one candidate word:",14.2890625,22.75,-8.4609375,conflict,heldout,1.6440471,0.0,0.0,0.0,0.0,0.0,0.0
arith_012_paraphrase,12,paraphrase,stable,0,5 + 2,7,8,seven,eight,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Work out the value of 5 + 2 and compare the two choices.
Candidate 1: seven
Candidate 2: eight
Which candidate is correct?
Answer with exactly one candidate word:",18.28125,21.546875,-3.265625,conflict,heldout,-3.186792,0.4793989,0.23503363,1.4919357,1.9508276,2.1237211,3.6556568
arith_012_untrusted_conflict,12,untrusted_conflict,competition,1,5 + 2,7,8,seven,eight,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 5 + 2.
Candidate 1: seven
Candidate 2: eight
An unverified note claims that eight is correct. Check the arithmetic yourself.
Which candidate is correct?
Answer with exactly one candidate word:",17.265625,21.578125,-4.3125,conflict,heldout,-3.3542619,0.45281982,0.4663599,1.6826053,1.6632576,2.3881893,3.812746
arith_012_asserted_conflict,12,asserted_conflict,competition,1,5 + 2,7,8,seven,eight,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 5 + 2.
Candidate 1: seven
Candidate 2: eight
A previous solver selected eight. Independently verify the result.
Which candidate is correct?
Answer with exactly one candidate word:",18.296875,20.984375,-2.6875,conflict,heldout,-4.9521046,0.3434699,0.31549066,1.5183134,2.4122334,3.0908718,5.172798
arith_012_explicit_correction,12,explicit_correction,closure,2,5 + 2,7,8,seven,eight,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 5 + 2.
Candidate 1: seven
Candidate 2: eight
Initial note: eight. Correction: that note was withdrawn; use the arithmetic result.
Which candidate is correct?
Answer with exactly one candidate word:",19.328125,16.765625,2.5625,clean,heldout,-11.131223,0.23880649,0.4141562,2.6999893,5.4690647,6.077362,9.52552
arith_012_final_recheck,12,final_recheck,closure,2,5 + 2,7,8,seven,eight,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 5 + 2.
Candidate 1: seven
Candidate 2: eight
Draft answer: eight. Final instruction: recheck the calculation and replace the draft if needed.
Which candidate is correct?
Answer with exactly one candidate word:",17.1875,18.640625,-1.453125,conflict,heldout,-7.9785857,0.29376972,0.26775765,2.2251987,3.4494696,4.227352,7.8385143
arith_013_clean,13,clean,stable,0,6 + 2,8,7,eight,seven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 6 + 2.
Candidate 1: seven
Candidate 2: eight
Which candidate is correct?
Answer with exactly one candidate word:",21.515625,9.1484375,12.3671875,clean,train,1.6440471,0.0,0.0,0.0,0.0,0.0,0.0
arith_013_paraphrase,13,paraphrase,stable,0,6 + 2,8,7,eight,seven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Work out the value of 6 + 2 and compare the two choices.
Candidate 1: seven
Candidate 2: eight
Which candidate is correct?
Answer with exactly one candidate word:",21.78125,13.96875,7.8125,clean,train,6.384029,-0.49933493,-0.23308909,-1.090806,-2.0228357,-1.9208555,-3.757143
arith_013_untrusted_conflict,13,untrusted_conflict,competition,1,6 + 2,8,7,eight,seven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 6 + 2.
Candidate 1: seven
Candidate 2: eight
An unverified note claims that seven is correct. Check the arithmetic yourself.
Which candidate is correct?
Answer with exactly one candidate word:",21.46875,10.5703125,10.8984375,clean,train,2.488029,-0.18758363,-0.2598108,-0.03632021,-0.48380756,-0.27260208,-0.6772194
arith_013_asserted_conflict,13,asserted_conflict,competition,1,6 + 2,8,7,eight,seven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 6 + 2.
Candidate 1: seven
Candidate 2: eight
A previous solver selected seven. Independently verify the result.
Which candidate is correct?
Answer with exactly one candidate word:",21.5625,10.2734375,11.2890625,clean,train,1.5116614,-0.19172734,-0.18754137,0.40990353,-0.18318176,0.13496017,0.10315132
arith_013_explicit_correction,13,explicit_correction,closure,2,6 + 2,8,7,eight,seven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 6 + 2.
Candidate 1: seven
Candidate 2: eight
Initial note: seven. Correction: that note was withdrawn; use the arithmetic result.
Which candidate is correct?
Answer with exactly one candidate word:",18.53125,6.6171875,11.9140625,clean,train,1.1125828,-0.061110854,-0.31680596,-0.7711029,0.044688225,-0.08610153,1.0709229
arith_013_final_recheck,13,final_recheck,closure,2,6 + 2,8,7,eight,seven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 6 + 2.
Candidate 1: seven
Candidate 2: eight
Draft answer: seven. Final instruction: recheck the calculation and replace the draft if needed.
Which candidate is correct?
Answer with exactly one candidate word:",18.875,8.7265625,10.1484375,clean,train,0.82341176,-0.07305217,-0.1889062,0.3275447,-0.027314186,0.38298225,0.83405304
arith_014_clean,14,clean,stable,0,7 + 2,9,11,nine,eleven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 7 + 2.
Candidate 1: nine
Candidate 2: eleven
Which candidate is correct?
Answer with exactly one candidate word:",13.390625,20.53125,-7.140625,conflict,train,1.6440471,0.0,0.0,0.0,0.0,0.0,0.0
arith_014_paraphrase,14,paraphrase,stable,0,7 + 2,9,11,nine,eleven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Work out the value of 7 + 2 and compare the two choices.
Candidate 1: nine
Candidate 2: eleven
Which candidate is correct?
Answer with exactly one candidate word:",15.7265625,21.515625,-5.7890625,conflict,train,0.39870298,0.08521378,0.1614306,0.9609797,1.097477,0.3612671,0.5325985
arith_014_untrusted_conflict,14,untrusted_conflict,competition,1,7 + 2,9,11,nine,eleven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 7 + 2.
Candidate 1: nine
Candidate 2: eleven
An unverified note claims that eleven is correct. Check the arithmetic yourself.
Which candidate is correct?
Answer with exactly one candidate word:",14.9921875,20.046875,-5.0546875,conflict,train,-3.0822086,0.08338606,0.1813252,1.3133237,2.3830595,2.523283,2.9697351
arith_014_asserted_conflict,14,asserted_conflict,competition,1,7 + 2,9,11,nine,eleven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 7 + 2.
Candidate 1: nine
Candidate 2: eleven
A previous solver selected eleven. Independently verify the result.
Which candidate is correct?
Answer with exactly one candidate word:",15.96875,19.953125,-3.984375,conflict,train,-3.7244782,0.038262367,0.082341194,0.98824,2.6756983,2.8049984,3.6006393
