task,representation,prompt_id,metric,value
relation_graph,norm_only_fixed_direction,relation_g025_closure_update,leave_one_out_alignment,1.0
relation_graph,norm_only_fixed_direction,relation_g025_competition_balanced,leave_one_out_alignment,0.8666666746139526
relation_graph,norm_only_fixed_direction,relation_g025_direct_conflict,leave_one_out_alignment,1.0
relation_graph,norm_only_fixed_direction,relation_g025_equal_evidence,leave_one_out_alignment,1.0
relation_graph,norm_only_fixed_direction,relation_g025_exception_override,leave_one_out_alignment,1.0
relation_graph,norm_only_fixed_direction,relation_g025_irrelevant,leave_one_out_alignment,1.0
relation_graph,norm_only_fixed_direction,relation_g025_paraphrase,leave_one_out_alignment,1.0
relation_graph,norm_only_fixed_direction,relation_g025_rename,leave_one_out_alignment,1.0
relation_graph,norm_only_fixed_direction,relation_g025_source_claim,leave_one_out_alignment,1.0
relation_graph,norm_only_fixed_direction,relation_g025_weak_distractor,leave_one_out_alignment,1.0
relation_graph,norm_only_fixed_direction,relation_g026_clean,leave_one_out_alignment,1.0
relation_graph,norm_only_fixed_direction,relation_g026_closure_override,leave_one_out_alignment,1.0
relation_graph,norm_only_fixed_direction,relation_g026_closure_update,leave_one_out_alignment,1.0
relation_graph,norm_only_fixed_direction,relation_g026_competition_balanced,leave_one_out_alignment,0.8666666746139526
relation_graph,norm_only_fixed_direction,relation_g026_direct_conflict,leave_one_out_alignment,1.0
relation_graph,norm_only_fixed_direction,relation_g026_equal_evidence,leave_one_out_alignment,1.0
relation_graph,norm_only_fixed_direction,relation_g026_exception_override,leave_one_out_alignment,1.0
relation_graph,norm_only_fixed_direction,relation_g026_irrelevant,leave_one_out_alignment,1.0
relation_graph,norm_only_fixed_direction,relation_g026_paraphrase,leave_one_out_alignment,1.0
relation_graph,norm_only_fixed_direction,relation_g026_rename,leave_one_out_alignment,1.0
relation_graph,norm_only_fixed_direction,relation_g026_source_claim,leave_one_out_alignment,1.0
relation_graph,norm_only_fixed_direction,relation_g026_weak_distractor,leave_one_out_alignment,1.0
relation_graph,norm_only_fixed_direction,relation_g051_clean,leave_one_out_alignment,1.0
relation_graph,norm_only_fixed_direction,relation_g051_closure_override,leave_one_out_alignment,1.0
relation_graph,norm_only_fixed_direction,relation_g051_closure_update,leave_one_out_alignment,1.0
relation_graph,norm_only_fixed_direction,relation_g051_competition_balanced,leave_one_out_alignment,0.8666666746139526
relation_graph,norm_only_fixed_direction,relation_g051_direct_conflict,leave_one_out_alignment,1.0
relation_graph,norm_only_fixed_direction,relation_g051_equal_evidence,leave_one_out_alignment,1.0
relation_graph,norm_only_fixed_direction,relation_g051_exception_override,leave_one_out_alignment,1.0
relation_graph,norm_only_fixed_direction,relation_g051_irrelevant,leave_one_out_alignment,1.0
relation_graph,norm_only_fixed_direction,relation_g051_paraphrase,leave_one_out_alignment,1.0
relation_graph,norm_only_fixed_direction,relation_g051_rename,leave_one_out_alignment,1.0
relation_graph,norm_only_fixed_direction,relation_g051_source_claim,leave_one_out_alignment,1.0
relation_graph,norm_only_fixed_direction,relation_g051_weak_distractor,leave_one_out_alignment,1.0
relation_graph,norm_only_fixed_direction,relation_g063_clean,leave_one_out_alignment,1.0
relation_graph,norm_only_fixed_direction,relation_g063_closure_override,leave_one_out_alignment,1.0
relation_graph,norm_only_fixed_direction,relation_g063_closure_update,leave_one_out_alignment,1.0
relation_graph,norm_only_fixed_direction,relation_g063_competition_balanced,leave_one_out_alignment,0.8666666746139526
relation_graph,norm_only_fixed_direction,relation_g063_direct_conflict,leave_one_out_alignment,1.0
relation_graph,norm_only_fixed_direction,relation_g063_equal_evidence,leave_one_out_alignment,1.0
relation_graph,norm_only_fixed_direction,relation_g063_exception_override,leave_one_out_alignment,1.0
relation_graph,norm_only_fixed_direction,relation_g063_irrelevant,leave_one_out_alignment,1.0
relation_graph,norm_only_fixed_direction,relation_g063_paraphrase,leave_one_out_alignment,1.0
relation_graph,norm_only_fixed_direction,relation_g063_rename,leave_one_out_alignment,1.0
relation_graph,norm_only_fixed_direction,relation_g063_source_claim,leave_one_out_alignment,1.0
relation_graph,norm_only_fixed_direction,relation_g063_weak_distractor,leave_one_out_alignment,1.0
lexical_category,direction_only,lexical_000_clean,future_alignment,-0.22339773178100586
lexical_category,direction_only,lexical_000_paraphrase,future_alignment,-0.22720296680927277
lexical_category,direction_only,lexical_000_untrusted_conflict,future_alignment,-0.225765198469162
lexical_category,direction_only,lexical_000_asserted_conflict,future_alignment,-0.22591456770896912
lexical_category,direction_only,lexical_000_explicit_correction,future_alignment,-0.22115804255008698
lexical_category,direction_only,lexical_000_final_recheck,future_alignment,-0.2308235466480255
lexical_category,direction_only,lexical_001_clean,future_alignment,-0.22521935403347015
lexical_category,direction_only,lexical_001_paraphrase,future_alignment,-0.22966206073760986
lexical_category,direction_only,lexical_001_untrusted_conflict,future_alignment,-0.22603614628314972
lexical_category,direction_only,lexical_001_asserted_conflict,future_alignment,-0.22580687701702118
lexical_category,direction_only,lexical_001_explicit_correction,future_alignment,-0.22246551513671875
lexical_category,direction_only,lexical_001_final_recheck,future_alignment,-0.2314111888408661
lexical_category,direction_only,lexical_002_clean,future_alignment,-0.22493278980255127
lexical_category,direction_only,lexical_002_paraphrase,future_alignment,-0.22818399965763092
lexical_category,direction_only,lexical_002_untrusted_conflict,future_alignment,-0.22472815215587616
lexical_category,direction_only,lexical_002_asserted_conflict,future_alignment,-0.2264411896467209
lexical_category,direction_only,lexical_002_explicit_correction,future_alignment,-0.22251681983470917
lexical_category,direction_only,lexical_002_final_recheck,future_alignment,-0.23102018237113953
lexical_category,direction_only,lexical_003_clean,future_alignment,-0.2224593162536621
lexical_category,direction_only,lexical_003_paraphrase,future_alignment,-0.2261817902326584
lexical_category,direction_only,lexical_003_untrusted_conflict,future_alignment,-0.22214357554912567
lexical_category,direction_only,lexical_003_asserted_conflict,future_alignment,-0.22405190765857697
lexical_category,direction_only,lexical_003_explicit_correction,future_alignment,-0.2197508066892624
lexical_category,direction_only,lexical_003_final_recheck,future_alignment,-0.22855615615844727
lexical_category,direction_only,lexical_004_clean,future_alignment,-0.220172718167305
lexical_category,direction_only,lexical_004_paraphrase,future_alignment,-0.22416019439697266
lexical_category,direction_only,lexical_004_untrusted_conflict,future_alignment,-0.22076673805713654
lexical_category,direction_only,lexical_004_asserted_conflict,future_alignment,-0.22341926395893097
lexical_category,direction_only,lexical_004_explicit_correction,future_alignment,-0.2172381579875946
lexical_category,direction_only,lexical_004_final_recheck,future_alignment,-0.2268126755952835
lexical_category,direction_only,lexical_005_clean,future_alignment,-0.22214314341545105
lexical_category,direction_only,lexical_005_paraphrase,future_alignment,-0.22546055912971497
lexical_category,direction_only,lexical_005_untrusted_conflict,future_alignment,-0.22350339591503143
lexical_category,direction_only,lexical_005_asserted_conflict,future_alignment,-0.2249377816915512
lexical_category,direction_only,lexical_005_explicit_correction,future_alignment,-0.2198222577571869
lexical_category,direction_only,lexical_005_final_recheck,future_alignment,-0.22977498173713684
lexical_category,direction_only,lexical_006_clean,future_alignment,-0.22354279458522797
lexical_category,direction_only,lexical_006_paraphrase,future_alignment,-0.22542433440685272
lexical_category,direction_only,lexical_006_untrusted_conflict,future_alignment,-0.22342373430728912
lexical_category,direction_only,lexical_006_asserted_conflict,future_alignment,-0.22504428029060364
lexical_category,direction_only,lexical_006_explicit_correction,future_alignment,-0.22023317217826843
lexical_category,direction_only,lexical_006_final_recheck,future_alignment,-0.22939695417881012
lexical_category,direction_only,lexical_007_clean,future_alignment,-0.22188882529735565
lexical_category,direction_only,lexical_007_paraphrase,future_alignment,-0.22502753138542175
lexical_category,direction_only,lexical_007_untrusted_conflict,future_alignment,-0.22265401482582092
lexical_category,direction_only,lexical_007_asserted_conflict,future_alignment,-0.22514323890209198
lexical_category,direction_only,lexical_007_explicit_correction,future_alignment,-0.22039492428302765
lexical_category,direction_only,lexical_007_final_recheck,future_alignment,-0.22942428290843964
lexical_category,direction_only,lexical_008_clean,future_alignment,-0.22377990186214447
lexical_category,direction_only,lexical_008_paraphrase,future_alignment,-0.22887659072875977
lexical_category,direction_only,lexical_008_untrusted_conflict,future_alignment,-0.22475911676883698
lexical_category,direction_only,lexical_008_asserted_conflict,future_alignment,-0.22564633190631866
lexical_category,direction_only,lexical_008_explicit_correction,future_alignment,-0.2212061733007431
lexical_category,direction_only,lexical_008_final_recheck,future_alignment,-0.23035302758216858
lexical_category,direction_only,lexical_009_clean,future_alignment,-0.22363725304603577
lexical_category,direction_only,lexical_009_paraphrase,future_alignment,-0.2267901748418808
lexical_category,direction_only,lexical_009_untrusted_conflict,future_alignment,-0.22329138219356537
lexical_category,direction_only,lexical_009_asserted_conflict,future_alignment,-0.2252599149942398
lexical_category,direction_only,lexical_009_explicit_correction,future_alignment,-0.22129712998867035
lexical_category,direction_only,lexical_009_final_recheck,future_alignment,-0.22940771281719208
lexical_category,direction_only,lexical_010_clean,future_alignment,-0.22183595597743988
lexical_category,direction_only,lexical_010_paraphrase,future_alignment,-0.22561874985694885
lexical_category,direction_only,lexical_010_untrusted_conflict,future_alignment,-0.2224201112985611
lexical_category,direction_only,lexical_010_asserted_conflict,future_alignment,-0.2237614542245865
lexical_category,direction_only,lexical_010_explicit_correction,future_alignment,-0.21926915645599365
lexical_category,direction_only,lexical_010_final_recheck,future_alignment,-0.22861461341381073
lexical_category,direction_only,lexical_011_clean,future_alignment,-0.2226431518793106
lexical_category,direction_only,lexical_011_paraphrase,future_alignment,-0.22504566609859467
lexical_category,direction_only,lexical_011_untrusted_conflict,future_alignment,-0.22272729873657227
lexical_category,direction_only,lexical_011_asserted_conflict,future_alignment,-0.22564426064491272
lexical_category,direction_only,lexical_011_explicit_correction,future_alignment,-0.21950343251228333
lexical_category,direction_only,lexical_011_final_recheck,future_alignment,-0.22742822766304016
lexical_category,direction_only,lexical_012_clean,future_alignment,-0.2194095104932785
lexical_category,direction_only,lexical_012_paraphrase,future_alignment,-0.22476603090763092
lexical_category,direction_only,lexical_012_untrusted_conflict,future_alignment,-0.22105097770690918
lexical_category,direction_only,lexical_012_asserted_conflict,future_alignment,-0.22203828394412994
lexical_category,direction_only,lexical_012_explicit_correction,future_alignment,-0.21754515171051025
lexical_category,direction_only,lexical_012_final_recheck,future_alignment,-0.2294563502073288
lexical_category,direction_only,lexical_013_clean,future_alignment,-0.22405041754245758
lexical_category,direction_only,lexical_013_paraphrase,future_alignment,-0.2268708050251007
lexical_category,direction_only,lexical_013_untrusted_conflict,future_alignment,-0.22503583133220673
