prompt_id,graph_id,condition,mechanism,clean_label,conflict_label,DeltaU,final_clean_logit,final_conflict_logit,pair_choice,control,final_margin,baseline_DeltaU,baseline_margin,baseline_pair_choice,margin_shift,DeltaU_shift,pair_flip,crossed
g045_clean,45,clean,stable,East,West,0.11354692280292511,17.421875,17.84375,conflict,none,-0.421875,0.096519895,-0.4375,conflict,0.015625,0.017027027904987335,False,False
g045_redundant,45,redundant,stable,East,West,0.28952938318252563,16.921875,17.203125,conflict,none,-0.28125,0.27685985,-0.296875,conflict,0.015625,0.012669533491134644,False,False
g045_irrelevant,45,irrelevant,stable,East,West,0.06025996804237366,18.125,18.609375,conflict,none,-0.484375,0.06025997,-0.484375,conflict,0.0,-3.725290298461914e-09,False,False
g045_paraphrase,45,paraphrase,stable,East,West,1.8027889728546143,21.359375,20.234375,clean,none,1.125,1.802789,1.125,clean,0.0,0.0,False,False
g045_weak_distractor,45,weak_distractor,competition,East,West,0.5616309642791748,17.1875,17.21875,conflict,none,-0.03125,0.561631,-0.03125,conflict,0.0,-5.960464477539063e-08,False,False
g045_competition_balanced,45,competition_balanced,competition,East,West,-0.43353623151779175,16.84375,17.828125,conflict,none,-0.984375,-0.4335363,-0.984375,conflict,0.0,5.960464477539063e-08,False,False
g045_direct_conflict,45,direct_conflict,competition,East,West,-0.2579411268234253,18.046875,18.90625,conflict,none,-0.859375,-0.25580347,-0.859375,conflict,0.0,-0.0021376609802246094,False,False
g045_closure_update,45,closure_update,closure,East,West,-1.7384244203567505,18.484375,20.703125,conflict,none,-2.21875,-1.7372652,-2.234375,conflict,0.015625,-0.0011591911315917969,False,False
g045_closure_override,45,closure_override,closure,East,West,-1.1615351438522339,18.3125,20.0625,conflict,none,-1.75,-1.1573812,-1.75,conflict,0.0,-0.0041539669036865234,False,False
g045_exception_override,45,exception_override,closure,East,West,-1.3977012634277344,18.703125,20.703125,conflict,none,-2.0,-1.3874592,-1.984375,conflict,-0.015625,-0.010242104530334473,False,False
g053_clean,53,clean,stable,Gold,Iron,0.09651989489793777,19.203125,18.1875,clean,none,1.015625,0.096519895,1.015625,clean,0.0,0.0,False,False
g053_redundant,53,redundant,stable,Gold,Iron,-0.09159501641988754,19.890625,18.96875,clean,none,0.921875,-0.09159503,0.921875,clean,0.0,1.4901161193847656e-08,False,False
g053_irrelevant,53,irrelevant,stable,Gold,Iron,0.3981369435787201,19.953125,18.640625,clean,none,1.3125,0.39813694,1.3125,clean,0.0,0.0,False,False
g053_paraphrase,53,paraphrase,stable,Gold,Iron,1.4098303318023682,22.734375,20.640625,clean,none,2.09375,1.4098303,2.09375,clean,0.0,0.0,False,False
g053_weak_distractor,53,weak_distractor,competition,Gold,Iron,0.5194862484931946,20.28125,18.859375,clean,none,1.421875,0.51948625,1.421875,clean,0.0,0.0,False,False
g053_competition_balanced,53,competition_balanced,competition,Gold,Iron,0.33462193608283997,19.78125,18.59375,clean,none,1.1875,0.33462194,1.1875,clean,0.0,0.0,False,False
g053_direct_conflict,53,direct_conflict,competition,Gold,Iron,0.6306150555610657,20.25,18.734375,clean,none,1.515625,0.63061506,1.515625,clean,0.0,0.0,False,False
g053_closure_update,53,closure_update,closure,Gold,Iron,0.27395012974739075,20.21875,19.03125,clean,none,1.1875,0.27395013,1.1875,clean,0.0,0.0,False,False
g053_closure_override,53,closure_override,closure,Gold,Iron,0.21491876244544983,21.171875,20.234375,clean,none,0.9375,0.21491876,0.9375,clean,0.0,0.0,False,False
g053_exception_override,53,exception_override,closure,Gold,Iron,0.3083021342754364,21.34375,20.25,clean,none,1.09375,0.30830213,1.09375,clean,0.0,0.0,False,False
g064_clean,64,clean,stable,Copper,Silver,0.09651989489793777,17.234375,14.890625,clean,none,2.34375,0.096519895,2.34375,clean,0.0,0.0,False,False
g064_redundant,64,redundant,stable,Copper,Silver,0.09859280288219452,17.9375,15.609375,clean,none,2.328125,0.0985928,2.328125,clean,0.0,0.0,False,False
g064_irrelevant,64,irrelevant,stable,Copper,Silver,-1.270786166191101,16.546875,15.5390625,clean,none,1.0078125,-1.2707862,1.0078125,clean,0.0,0.0,False,False
g064_paraphrase,64,paraphrase,stable,Copper,Silver,0.39517471194267273,22.015625,19.4375,clean,none,2.578125,0.3951747,2.578125,clean,0.0,0.0,False,False
g064_weak_distractor,64,weak_distractor,competition,Copper,Silver,-0.06693459302186966,18.546875,16.34375,clean,none,2.203125,-0.06693459,2.203125,clean,0.0,0.0,False,False
g064_competition_balanced,64,competition_balanced,competition,Copper,Silver,-0.8081242442131042,17.703125,16.171875,clean,none,1.53125,-0.80812424,1.53125,clean,0.0,0.0,False,False
g064_direct_conflict,64,direct_conflict,competition,Copper,Silver,0.07140455394983292,18.734375,16.40625,clean,none,2.328125,0.071404554,2.328125,clean,0.0,0.0,False,False
g064_closure_update,64,closure_update,closure,Copper,Silver,-0.586447536945343,17.578125,15.9140625,clean,none,1.6640625,-0.58644754,1.6640625,clean,0.0,0.0,False,False
g064_closure_override,64,closure_override,closure,Copper,Silver,-0.9674257636070251,19.515625,18.171875,clean,none,1.34375,-0.96742576,1.34375,clean,0.0,0.0,False,False
g064_exception_override,64,exception_override,closure,Copper,Silver,-1.6514990329742432,19.875,19.234375,clean,none,0.640625,-1.651499,0.640625,clean,0.0,0.0,False,False
g067_clean,67,clean,stable,Green,Yellow,0.09651989489793777,18.328125,17.625,clean,none,0.703125,0.096519895,0.703125,clean,0.0,0.0,False,False
g067_redundant,67,redundant,stable,Green,Yellow,0.3204291760921478,18.71875,17.796875,clean,none,0.921875,0.32042918,0.921875,clean,0.0,0.0,False,False
g067_irrelevant,67,irrelevant,stable,Green,Yellow,0.5190193057060242,19.078125,18.03125,clean,none,1.046875,0.5190193,1.046875,clean,0.0,0.0,False,False
g067_paraphrase,67,paraphrase,stable,Green,Yellow,-0.553027331829071,20.96875,21.0,conflict,none,-0.03125,-0.55302733,-0.03125,conflict,0.0,0.0,False,False
g067_weak_distractor,67,weak_distractor,competition,Green,Yellow,0.23826882243156433,18.734375,17.921875,clean,none,0.8125,0.23826882,0.8125,clean,0.0,0.0,False,False
g067_competition_balanced,67,competition_balanced,competition,Green,Yellow,-0.7373207211494446,18.703125,18.78125,conflict,none,-0.078125,-0.73732066,-0.078125,conflict,0.0,-5.960464477539063e-08,False,False
g067_direct_conflict,67,direct_conflict,competition,Green,Yellow,-0.1958293318748474,19.546875,19.140625,clean,none,0.40625,-0.19582933,0.40625,clean,0.0,0.0,False,False
g067_closure_update,67,closure_update,closure,Green,Yellow,-0.9744359850883484,19.03125,19.328125,conflict,none,-0.296875,-0.9744361,-0.296875,conflict,0.0,1.1920928955078125e-07,False,False
g067_closure_override,67,closure_override,closure,Green,Yellow,-0.33082544803619385,19.390625,19.09375,clean,none,0.296875,-0.33082545,0.296875,clean,0.0,0.0,False,False
g067_exception_override,67,exception_override,closure,Green,Yellow,-1.267844557762146,19.65625,20.296875,conflict,none,-0.640625,-1.2678446,-0.640625,conflict,0.0,0.0,False,False
g068_clean,68,clean,stable,North,South,0.09651989489793777,18.890625,17.75,clean,none,1.140625,0.096519895,1.140625,clean,0.0,0.0,False,False
g068_redundant,68,redundant,stable,North,South,-0.09170382469892502,19.046875,18.0625,clean,none,0.984375,-0.091703825,0.984375,clean,0.0,0.0,False,False
g068_irrelevant,68,irrelevant,stable,North,South,0.1869160532951355,19.5,18.328125,clean,none,1.171875,0.18691605,1.171875,clean,0.0,0.0,False,False
g068_paraphrase,68,paraphrase,stable,North,South,1.1742656230926514,22.171875,19.890625,clean,none,2.28125,1.1742656,2.28125,clean,0.0,0.0,False,False
g068_weak_distractor,68,weak_distractor,competition,North,South,0.29850971698760986,18.96875,17.640625,clean,none,1.328125,0.29850975,1.328125,clean,0.0,-2.9802322387695312e-08,False,False
g068_competition_balanced,68,competition_balanced,competition,North,South,-0.7712315917015076,18.4375,18.125,clean,none,0.3125,-0.7712316,0.3125,clean,0.0,0.0,False,False
g068_direct_conflict,68,direct_conflict,competition,North,South,-0.43623876571655273,19.453125,18.8125,clean,none,0.640625,-0.43623877,0.640625,clean,0.0,0.0,False,False
g068_closure_update,68,closure_update,closure,North,South,-0.6579552292823792,19.71875,19.265625,clean,none,0.453125,-0.6579553,0.453125,clean,0.0,5.960464477539063e-08,False,False
g068_closure_override,68,closure_override,closure,North,South,-0.17401531338691711,20.421875,19.484375,clean,none,0.9375,-0.17401531,0.9375,clean,0.0,0.0,False,False
g068_exception_override,68,exception_override,closure,North,South,-0.7719564437866211,20.3125,19.921875,clean,none,0.390625,-0.77195644,0.390625,clean,0.0,0.0,False,False
g069_clean,69,clean,stable,East,West,0.09651989489793777,16.53125,16.96875,conflict,none,-0.4375,0.096519895,-0.4375,conflict,0.0,0.0,False,False
g069_redundant,69,redundant,stable,East,West,0.4882795214653015,16.515625,16.625,conflict,none,-0.109375,0.48827952,-0.109375,conflict,0.0,0.0,False,False
g069_irrelevant,69,irrelevant,stable,East,West,0.37559226155281067,17.453125,17.59375,conflict,none,-0.140625,0.37559226,-0.140625,conflict,0.0,0.0,False,False
g069_paraphrase,69,paraphrase,stable,East,West,2.2932393550872803,21.71875,20.15625,clean,none,1.5625,2.2932396,1.5625,clean,0.0,-2.384185791015625e-07,False,False
g069_weak_distractor,69,weak_distractor,competition,East,West,0.6465359330177307,16.75,16.734375,clean,none,0.015625,0.6465359,0.015625,clean,0.0,5.960464477539063e-08,False,False
g069_competition_balanced,69,competition_balanced,competition,East,West,-0.022418402135372162,16.5625,17.171875,conflict,none,-0.609375,-0.02241841,-0.609375,conflict,0.0,7.450580596923828e-09,False,False
g069_direct_conflict,69,direct_conflict,competition,East,West,0.4490145742893219,17.453125,17.65625,conflict,none,-0.203125,0.44901457,-0.203125,conflict,0.0,0.0,False,False
g069_closure_update,69,closure_update,closure,East,West,0.2528473436832428,18.421875,18.75,conflict,none,-0.328125,0.25284734,-0.328125,conflict,0.0,0.0,False,False
g069_closure_override,69,closure_override,closure,East,West,0.20948755741119385,19.171875,19.5625,conflict,none,-0.390625,0.20948757,-0.390625,conflict,0.0,-1.4901161193847656e-08,False,False
g069_exception_override,69,exception_override,closure,East,West,-0.3731645345687866,19.015625,19.984375,conflict,none,-0.96875,-0.37316453,-0.96875,conflict,0.0,0.0,False,False
g073_clean,73,clean,stable,Green,Yellow,0.09651989489793777,18.34375,18.015625,clean,none,0.328125,0.096519895,0.328125,clean,0.0,0.0,False,False
g073_redundant,73,redundant,stable,Green,Yellow,-0.031041599810123444,18.796875,18.59375,clean,none,0.203125,-0.0310416,0.203125,clean,0.0,0.0,False,False
g073_irrelevant,73,irrelevant,stable,Green,Yellow,0.27020323276519775,19.296875,18.859375,clean,none,0.4375,0.27408803,0.4375,clean,0.0,-0.0038847923278808594,False,False
g073_paraphrase,73,paraphrase,stable,Green,Yellow,-0.23465192317962646,21.625,21.671875,conflict,none,-0.046875,-0.22930342,-0.046875,conflict,0.0,-0.005348503589630127,False,False
g073_weak_distractor,73,weak_distractor,competition,Green,Yellow,-0.30545392632484436,18.890625,18.984375,conflict,none,-0.09375,-0.30545393,-0.09375,conflict,0.0,0.0,False,False
g073_competition_balanced,73,competition_balanced,competition,Green,Yellow,-0.900222897529602,18.40625,19.046875,conflict,none,-0.640625,-0.90022284,-0.640625,conflict,0.0,-5.960464477539063e-08,False,False
g073_direct_conflict,73,direct_conflict,competition,Green,Yellow,-0.2984461784362793,19.5625,19.640625,conflict,none,-0.078125,-0.29073608,-0.078125,conflict,0.0,-0.007710099220275879,False,False
g073_closure_update,73,closure_update,closure,Green,Yellow,-1.1036866903305054,19.390625,20.203125,conflict,none,-0.8125,-1.1009612,-0.8125,conflict,0.0,-0.0027254819869995117,False,False
g073_closure_override,73,closure_override,closure,Green,Yellow,-0.3361949920654297,19.234375,19.234375,clean,none,0.0,-0.336195,0.0,clean,0.0,0.0,False,False
g073_exception_override,73,exception_override,closure,Green,Yellow,-1.2505676746368408,20.53125,21.484375,conflict,none,-0.953125,-1.2505677,-0.953125,conflict,0.0,0.0,False,False
g077_clean,77,clean,stable,Gold,Iron,0.09651989489793777,17.625,16.53125,clean,none,1.09375,0.096519895,1.09375,clean,0.0,0.0,False,False
g077_redundant,77,redundant,stable,Gold,Iron,-0.05445798486471176,18.4375,17.40625,clean,none,1.03125,-0.054457985,1.03125,clean,0.0,0.0,False,False
g077_irrelevant,77,irrelevant,stable,Gold,Iron,0.656773567199707,18.515625,16.9375,clean,none,1.578125,0.65677357,1.578125,clean,0.0,0.0,False,False
g077_paraphrase,77,paraphrase,stable,Gold,Iron,1.2490394115447998,22.09375,20.09375,clean,none,2.0,1.2490394,2.0,clean,0.0,0.0,False,False
g077_weak_distractor,77,weak_distractor,competition,Gold,Iron,0.4858212172985077,18.734375,17.28125,clean,none,1.453125,0.48582125,1.453125,clean,0.0,-2.9802322387695312e-08,False,False
g077_competition_balanced,77,competition_balanced,competition,Gold,Iron,-0.19050943851470947,17.453125,16.71875,clean,none,0.734375,-0.19050944,0.734375,clean,0.0,0.0,False,False
g077_direct_conflict,77,direct_conflict,competition,Gold,Iron,0.40599003434181213,18.375,17.0625,clean,none,1.3125,0.40599003,1.3125,clean,0.0,0.0,False,False
g077_closure_update,77,closure_update,closure,Gold,Iron,0.2537701427936554,19.078125,17.90625,clean,none,1.171875,0.25377017,1.171875,clean,0.0,-2.9802322387695312e-08,False,False
g077_closure_override,77,closure_override,closure,Gold,Iron,0.4975293278694153,19.875,18.5625,clean,none,1.3125,0.49752933,1.3125,clean,0.0,0.0,False,False
g077_exception_override,77,exception_override,closure,Gold,Iron,0.6031560897827148,21.015625,19.5625,clean,none,1.453125,0.6031561,1.453125,clean,0.0,0.0,False,False
g079_clean,79,clean,stable,Green,Yellow,0.09651989489793777,18.390625,18.15625,clean,none,0.234375,0.096519895,0.234375,clean,0.0,0.0,False,False
g079_redundant,79,redundant,stable,Green,Yellow,0.23747146129608154,18.359375,17.984375,clean,none,0.375,0.23747146,0.375,clean,0.0,0.0,False,False
g079_irrelevant,79,irrelevant,stable,Green,Yellow,0.6895800232887268,19.578125,18.8125,clean,none,0.765625,0.68958,0.765625,clean,0.0,0.0,False,False
g079_paraphrase,79,paraphrase,stable,Green,Yellow,0.2885303795337677,21.125,20.75,clean,none,0.375,0.28853038,0.375,clean,0.0,0.0,False,False
g079_weak_distractor,79,weak_distractor,competition,Green,Yellow,0.10490861535072327,18.625,18.390625,clean,none,0.234375,0.10490862,0.234375,clean,0.0,-7.450580596923828e-09,False,False
g079_competition_balanced,79,competition_balanced,competition,Green,Yellow,-0.806479275226593,18.96875,19.578125,conflict,none,-0.609375,-0.80647933,-0.609375,conflict,0.0,5.960464477539063e-08,False,False
g079_direct_conflict,79,direct_conflict,competition,Green,Yellow,-0.23524031043052673,19.71875,19.796875,conflict,none,-0.078125,-0.2382513,-0.078125,conflict,0.0,0.003010988235473633,False,False
g079_closure_update,79,closure_update,closure,Green,Yellow,-0.789391040802002,19.046875,19.578125,conflict,none,-0.53125,-0.78905225,-0.53125,conflict,0.0,-0.0003387928009033203,False,False
g079_closure_override,79,closure_override,closure,Green,Yellow,-0.5258764624595642,19.046875,19.375,conflict,none,-0.328125,-0.5258765,-0.328125,conflict,0.0,5.960464477539063e-08,False,False
g079_exception_override,79,exception_override,closure,Green,Yellow,-1.1159929037094116,19.578125,20.5,conflict,none,-0.921875,-1.115993,-0.921875,conflict,0.0,1.1920928955078125e-07,False,False
g080_clean,80,clean,stable,North,South,0.09712814539670944,18.84375,18.609375,clean,none,0.234375,0.096519895,0.234375,clean,0.0,0.0006082504987716675,False,False
g080_redundant,80,redundant,stable,North,South,0.11820390075445175,19.109375,18.828125,clean,none,0.28125,0.12026886,0.28125,clean,0.0,-0.0020649582147598267,False,False
g080_irrelevant,80,irrelevant,stable,North,South,0.6332119703292847,20.234375,19.515625,clean,none,0.71875,0.633212,0.71875,clean,0.0,0.0,False,False
g080_paraphrase,80,paraphrase,stable,North,South,1.5430467128753662,22.390625,20.703125,clean,none,1.6875,1.5430467,1.6875,clean,0.0,0.0,False,False
g080_weak_distractor,80,weak_distractor,competition,North,South,0.24571970105171204,19.015625,18.65625,clean,none,0.359375,0.2457197,0.359375,clean,0.0,0.0,False,False
g080_competition_balanced,80,competition_balanced,competition,North,South,-0.31764838099479675,19.03125,19.1875,conflict,none,-0.15625,-0.31764835,-0.15625,conflict,0.0,-2.9802322387695312e-08,False,False
g080_direct_conflict,80,direct_conflict,competition,North,South,-0.1314801573753357,20.015625,19.984375,clean,none,0.03125,-0.13202405,0.03125,clean,0.0,0.0005438923835754395,False,False
g080_closure_update,80,closure_update,closure,North,South,-0.46497011184692383,20.046875,20.296875,conflict,none,-0.25,-0.46015787,-0.25,conflict,0.0,-0.0048122406005859375,False,False
g080_closure_override,80,closure_override,closure,North,South,0.009042404592037201,20.484375,20.3125,clean,none,0.171875,0.009042397,0.171875,clean,0.0,7.450580596923828e-09,False,False
g080_exception_override,80,exception_override,closure,North,South,-0.47871583700180054,20.546875,20.828125,conflict,none,-0.28125,-0.47871584,-0.28125,conflict,0.0,0.0,False,False
g085_clean,85,clean,stable,Green,Yellow,0.09651989489793777,18.453125,17.625,clean,none,0.828125,0.096519895,0.828125,clean,0.0,0.0,False,False
g085_redundant,85,redundant,stable,Green,Yellow,0.07302407920360565,18.75,17.9375,clean,none,0.8125,0.07302408,0.8125,clean,0.0,0.0,False,False
g085_irrelevant,85,irrelevant,stable,Green,Yellow,0.42394816875457764,19.390625,18.28125,clean,none,1.109375,0.43351474,1.109375,clean,0.0,-0.009566575288772583,False,False
g085_paraphrase,85,paraphrase,stable,Green,Yellow,-0.36741000413894653,20.671875,20.390625,clean,none,0.28125,-0.3703917,0.296875,clean,-0.015625,0.0029816925525665283,False,False
