prompt_id,graph_id,entity_id,relation_id,condition,mechanism,mechanism_id,clean_label,conflict_label,clean_token_id,conflict_token_id,text,R_L12,R_L13,R_L14,R_L15,final_clean_logit,final_conflict_logit,pair_choice,dR_L12,dR_L13,dR_L14,dR_L15,DeltaU,D_B_proxy,R_final_margin
g006_weak_distractor,6,1,0,weak_distractor,competition,1,Red,Blue,3816,8868,"You are given a small relation graph.
Fact 1: Darin belongs to Elo.
Fact 2: Elo is located at Red.
Weak note: some unrelated source mentions Blue, but does not update the graph.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",0.14105654,0.087176025,0.6311517,0.37420654,19.9375,19.5625,clean,0.15844496,0.12642795,0.12057555,0.25337982,0.4105534,0.12057555,0.375
g006_competition_balanced,6,1,0,competition_balanced,competition,1,Red,Blue,3816,8868,"You are given a small relation graph.
Fact 1: Darin belongs to Elo.
Fact 2: Elo is located at Red.
Competing fact: Darin is also associated with Blue.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",0.05071663,0.010991305,0.4887402,0.092321396,19.453125,19.375,clean,0.06810505,0.05024323,-0.021835923,-0.028505325,0.08003908,0.021835923,0.078125
g006_direct_conflict,6,1,0,direct_conflict,competition,1,Red,Blue,3816,8868,"You are given a small relation graph.
Fact 1: Darin belongs to Elo.
Fact 2: Elo is located at Red.
Direct conflicting fact: Darin is located at Blue.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",0.12359977,0.07042515,0.5872072,0.33851242,20.4375,20.109375,clean,0.14098819,0.10967708,0.07663107,0.2176857,0.35820174,0.07663107,0.328125
g006_closure_update,6,1,0,closure_update,closure,2,Red,Blue,3816,8868,"You are given a small relation graph.
Fact 1: Darin belongs to Elo.
Old record: Elo is located at Red.
Updated record: Elo is located at Blue, not Red.
Question: Which label is associated with Darin: Red or Blue?
Answer with exactly one word:",-0.21750683,-0.32452777,-0.17066407,-1.2146759,19.15625,20.359375,conflict,-0.20011841,-0.28527585,-0.6812402,-1.3355026,-1.4305464,0.20011841,-1.203125
g006_closure_override,6,1,0,closure_override,closure,2,Red,Blue,3816,8868,"You are given a rule system.
General rule: items that belongs to Elo receive label Red.
Override rule: in this case, items that belongs to Elo receive label Blue.
Fact: Darin belongs to Elo.
Question: Which label applies to Darin: Red or Blue?
Answer with exactly one word:",-0.11673553,-0.19296256,0.1680088,-1.0669003,19.71875,20.78125,conflict,-0.099347115,-0.15371063,-0.34256732,-1.187727,-1.1479881,0.099347115,-1.0625
g006_exception_override,6,1,0,exception_override,closure,2,Red,Blue,3816,8868,"You are given a rule system.
General rule: items connected to Elo use label Red.
Exception: Darin is a special case and uses label Blue.
Fact: Darin is connected to Elo.
Question: Which label applies to Darin: Red or Blue?
Answer with exactly one word:",-0.13812712,-0.22554809,0.09139538,-1.622963,19.703125,21.328125,conflict,-0.1207387,-0.18629616,-0.41918075,-1.7437897,-1.6931949,0.1207387,-1.625
g007_clean,7,1,1,clean,stable,0,Green,Yellow,7997,26541,"You are given a small relation graph.
Fact 1: Darin is assigned to Elo.
Fact 2: Elo maps to Green.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",0.62194645,0.5538055,0.57429826,0.022470474,18.265625,18.25,clean,0.0,0.0,0.0,0.0,0.096519895,0.0,0.015625
g007_redundant,7,1,1,redundant,stable,0,Green,Yellow,7997,26541,"You are given a small relation graph.
Fact 1: Darin is assigned to Elo.
Fact 2: Elo maps to Green.
Confirmation: Darin still goes through Elo.
Confirmation: Elo still points to Green.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",0.6130703,0.58224994,0.73780274,0.394207,18.515625,18.125,clean,-0.008876145,0.028444469,0.16350448,0.37173653,0.49631846,0.008876145,0.390625
g007_irrelevant,7,1,1,irrelevant,stable,0,Green,Yellow,7997,26541,"You are given a small relation graph.
Fact 1: Darin is assigned to Elo.
Fact 2: Elo maps to Green.
Irrelevant fact: Faye is associated with North.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",0.6729926,0.6645753,0.6598177,0.27970886,19.265625,18.984375,clean,0.051046133,0.11076981,0.08551943,0.2572384,0.38663402,0.051046133,0.28125
g007_paraphrase,7,1,1,paraphrase,stable,0,Green,Yellow,7997,26541,"In this example, Darin reaches Elo.
The destination connected to Elo is Green.
Based on those two links, select the label for Darin: Green or Yellow.
Answer:",0.6685803,0.6073435,0.72642946,-0.05088997,20.515625,20.5625,conflict,0.04663384,0.053538024,0.1521312,-0.07336044,0.09406195,0.04663384,-0.046875
g007_weak_distractor,7,1,1,weak_distractor,competition,1,Green,Yellow,7997,26541,"You are given a small relation graph.
Fact 1: Darin is assigned to Elo.
Fact 2: Elo maps to Green.
Weak note: some unrelated source mentions Yellow, but does not update the graph.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",0.641489,0.585873,0.5100285,-0.18180656,18.984375,19.171875,conflict,0.019542575,0.032067537,-0.06426978,-0.20427704,-0.10480457,0.019542575,-0.1875
g007_competition_balanced,7,1,1,competition_balanced,competition,1,Green,Yellow,7997,26541,"You are given a small relation graph.
Fact 1: Darin is assigned to Elo.
Fact 2: Elo maps to Green.
Competing fact: Darin is also associated with Yellow.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",0.5877587,0.5205874,0.396214,-0.39325333,18.765625,19.15625,conflict,-0.034187734,-0.033218086,-0.17808425,-0.4157238,-0.35469124,0.033218086,-0.390625
g007_direct_conflict,7,1,1,direct_conflict,competition,1,Green,Yellow,7997,26541,"You are given a small relation graph.
Fact 1: Darin is assigned to Elo.
Fact 2: Elo maps to Green.
Direct conflicting fact: Darin maps to Yellow.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",0.6414845,0.59338593,0.5654452,0.04706955,19.5625,19.515625,clean,0.019538045,0.039580464,-0.008853078,0.024599075,0.12539054,0.008853078,0.046875
g007_closure_update,7,1,1,closure_update,closure,2,Green,Yellow,7997,26541,"You are given a small relation graph.
Fact 1: Darin is assigned to Elo.
Old record: Elo maps to Green.
Updated record: Elo maps to Yellow, not Green.
Question: Which label is associated with Darin: Green or Yellow?
Answer with exactly one word:",0.4330002,0.3445688,-0.05495739,-1.467907,18.921875,20.390625,conflict,-0.18894625,-0.20923668,-0.62925565,-1.4903774,-1.5415952,0.18894625,-1.46875
g007_closure_override,7,1,1,closure_override,closure,2,Green,Yellow,7997,26541,"You are given a rule system.
General rule: items that is assigned to Elo receive label Green.
Override rule: in this case, items that is assigned to Elo receive label Yellow.
Fact: Darin is assigned to Elo.
Question: Which label applies to Darin: Green or Yellow?
Answer with exactly one word:",0.6133069,0.53098565,0.28409195,-0.55158997,19.046875,19.609375,conflict,-0.008639574,-0.022819817,-0.2902063,-0.57406044,-0.5324743,0.008639574,-0.5625
g007_exception_override,7,1,1,exception_override,closure,2,Green,Yellow,7997,26541,"You are given a rule system.
General rule: items connected to Elo use label Green.
Exception: Darin is a special case and uses label Yellow.
Fact: Darin is connected to Elo.
Question: Which label applies to Darin: Green or Yellow?
Answer with exactly one word:",0.6376599,0.607183,0.1921308,-0.8670311,19.484375,20.34375,conflict,0.015713453,0.05337751,-0.38216746,-0.8895016,-0.8371255,0.015713453,-0.859375
g008_clean,8,1,2,clean,stable,0,North,South,4892,4987,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Fact 2: Elo points to North.
Question: Which label is associated with Darin: North or South?
Answer with exactly one word:",0.27408525,0.38519257,0.5932863,1.3317127,19.421875,18.078125,clean,0.0,0.0,0.0,0.0,0.096519895,0.0,1.34375
g008_redundant,8,1,2,redundant,stable,0,North,South,4892,4987,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Fact 2: Elo points to North.
Confirmation: Darin still goes through Elo.
Confirmation: Elo still points to North.
Question: Which label is associated with Darin: North or South?
Answer with exactly one word:",0.2153225,0.3275031,0.58040047,1.3569317,19.96875,18.625,clean,-0.05876276,-0.057689488,-0.012885809,0.025218964,0.098405026,0.012885809,1.34375
g008_irrelevant,8,1,2,irrelevant,stable,0,North,South,4892,4987,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Fact 2: Elo points to North.
Irrelevant fact: Faye is associated with East.
Question: Which label is associated with Darin: North or South?
Answer with exactly one word:",0.26522592,0.4504065,0.61715007,1.4641151,20.90625,19.453125,clean,-0.008859336,0.06521392,0.023863792,0.13240242,0.23626208,0.008859336,1.453125
g008_paraphrase,8,1,2,paraphrase,stable,0,North,South,4892,4987,"In this example, Darin reaches Elo.
The destination connected to Elo is North.
Based on those two links, select the label for Darin: North or South.
Answer:",0.3338045,0.3569194,0.762347,2.4752483,22.15625,19.671875,clean,0.059719235,-0.028273165,0.1690607,1.1435356,1.2072288,0.028273165,2.484375
g008_weak_distractor,8,1,2,weak_distractor,competition,1,North,South,4892,4987,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Fact 2: Elo points to North.
Weak note: some unrelated source mentions South, but does not update the graph.
Question: Which label is associated with Darin: North or South?
Answer with exactly one word:",0.3333646,0.46390128,0.5872221,1.2281055,19.828125,18.609375,clean,0.059279352,0.07870871,-0.0060641766,-0.10360718,0.019888118,0.0060641766,1.21875
g008_competition_balanced,8,1,2,competition_balanced,competition,1,North,South,4892,4987,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Fact 2: Elo points to North.
Competing fact: Darin is also associated with South.
Question: Which label is associated with Darin: North or South?
Answer with exactly one word:",0.26673198,0.35493368,0.49939203,0.8914299,19.328125,18.4375,clean,-0.007353276,-0.030258894,-0.09389424,-0.44028282,-0.34570846,0.007353276,0.890625
g008_direct_conflict,8,1,2,direct_conflict,competition,1,North,South,4892,4987,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Fact 2: Elo points to North.
Direct conflicting fact: Darin points to South.
Question: Which label is associated with Darin: North or South?
Answer with exactly one word:",0.23672657,0.32967472,0.4768467,1.130928,20.125,18.984375,clean,-0.037358686,-0.055517852,-0.11643958,-0.20078468,-0.14073807,0.037358686,1.140625
g008_closure_update,8,1,2,closure_update,closure,2,North,South,4892,4987,"You are given a small relation graph.
Fact 1: Darin is part of Elo.
Old record: Elo points to North.
Updated record: Elo points to South, not North.
Question: Which label is associated with Darin: North or South?
Answer with exactly one word:",0.034041658,0.0492357,0.118169785,-0.1595993,19.875,20.03125,conflict,-0.2400436,-0.33595687,-0.4751165,-1.491312,-1.5194988,0.2400436,-0.15625
g008_closure_override,8,1,2,closure_override,closure,2,North,South,4892,4987,"You are given a rule system.
General rule: items that is part of Elo receive label North.
Override rule: in this case, items that is part of Elo receive label South.
Fact: Darin is part of Elo.
Question: Which label applies to Darin: North or South?
Answer with exactly one word:",0.22367644,0.23575225,0.28983974,0.6949158,20.703125,20.0,clean,-0.05040881,-0.14944032,-0.30344653,-0.63679695,-0.6213023,0.05040881,0.703125
g008_exception_override,8,1,2,exception_override,closure,2,North,South,4892,4987,"You are given a rule system.
General rule: items connected to Elo use label North.
Exception: Darin is a special case and uses label South.
Fact: Darin is connected to Elo.
Question: Which label applies to Darin: North or South?
Answer with exactly one word:",0.17529078,0.15742964,0.23134255,0.31726646,20.5625,20.25,clean,-0.098794475,-0.22776294,-0.36194372,-1.0144463,-1.0074598,0.098794475,0.3125
g009_clean,9,1,3,clean,stable,0,East,West,6460,4410,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Fact 2: Elo has label East.
Question: Which label is associated with Darin: East or West?
Answer with exactly one word:",0.15769206,0.08399099,-0.21415293,-0.85071564,16.734375,17.59375,conflict,0.0,0.0,0.0,0.0,0.096519895,0.0,-0.859375
g009_redundant,9,1,3,redundant,stable,0,East,West,6460,4410,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Fact 2: Elo has label East.
Confirmation: Darin still goes through Elo.
Confirmation: Elo still points to East.
Question: Which label is associated with Darin: East or West?
Answer with exactly one word:",0.18409011,0.16598874,-0.11981666,-1.0110798,16.859375,17.875,conflict,0.026398048,0.08199775,0.09433627,-0.16036415,-0.0027178153,0.026398048,-1.015625
g009_irrelevant,9,1,3,irrelevant,stable,0,East,West,6460,4410,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Fact 2: Elo has label East.
Irrelevant fact: Faye is associated with Copper.
Question: Which label is associated with Darin: East or West?
Answer with exactly one word:",0.13285866,0.06230998,-0.2162447,-0.9678707,17.828125,18.796875,conflict,-0.024833396,-0.02168101,-0.0020917654,-0.117155075,-0.018743254,0.0020917654,-0.96875
g009_paraphrase,9,1,3,paraphrase,stable,0,East,West,6460,4410,"In this example, Darin reaches Elo.
The destination connected to Elo is East.
Based on those two links, select the label for Darin: East or West.
Answer:",0.40678227,0.47340754,0.35023332,0.5033188,21.046875,20.546875,clean,0.24909021,0.38941655,0.56438625,1.3540344,1.6258746,0.24909021,0.5
g009_weak_distractor,9,1,3,weak_distractor,competition,1,East,West,6460,4410,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Fact 2: Elo has label East.
Weak note: some unrelated source mentions West, but does not update the graph.
Question: Which label is associated with Darin: East or West?
Answer with exactly one word:",0.36904362,0.33365372,-0.106749296,-0.7235031,17.65625,18.390625,conflict,0.21135156,0.24966273,0.107403636,0.12721252,0.31761634,0.107403636,-0.734375
g009_competition_balanced,9,1,3,competition_balanced,competition,1,East,West,6460,4410,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Fact 2: Elo has label East.
Competing fact: Darin is also associated with West.
Question: Which label is associated with Darin: East or West?
Answer with exactly one word:",0.26008612,0.19849992,-0.18591428,-0.9617233,16.859375,17.8125,conflict,0.10239406,0.11450893,0.028238654,-0.11100769,0.03580774,0.028238654,-0.953125
g009_direct_conflict,9,1,3,direct_conflict,competition,1,East,West,6460,4410,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Fact 2: Elo has label East.
Direct conflicting fact: Darin has label West.
Question: Which label is associated with Darin: East or West?
Answer with exactly one word:",0.2716341,0.24065036,-0.112736344,-0.91763496,17.640625,18.5625,conflict,0.11394204,0.15665936,0.10141659,-0.06691933,0.109127775,0.06691933,-0.921875
g009_closure_update,9,1,3,closure_update,closure,2,East,West,6460,4410,"You are given a small relation graph.
Fact 1: Darin is grouped under Elo.
Old record: Elo has label East.
Updated record: Elo has label West, not East.
Question: Which label is associated with Darin: East or West?
Answer with exactly one word:",0.15496519,0.023982406,-0.35858393,-2.0391293,17.75,19.796875,conflict,-0.0027268678,-0.060008585,-0.144431,-1.1884136,-1.0553831,0.0027268678,-2.046875
g009_closure_override,9,1,3,closure_override,closure,2,East,West,6460,4410,"You are given a rule system.
General rule: items that is grouped under Elo receive label East.
Override rule: in this case, items that is grouped under Elo receive label West.
Fact: Darin is grouped under Elo.
Question: Which label applies to Darin: East or West?
Answer with exactly one word:",0.26550633,0.16408116,-0.26522386,-1.8115692,18.53125,20.34375,conflict,0.10781427,0.080090165,-0.05107093,-0.9608536,-0.77766466,0.05107093,-1.8125
