prompt_id,problem_id,condition,mechanism,mechanism_id,expression,correct_value,distractor_value,clean_label,conflict_label,prompt,final_clean_logit,final_conflict_logit,final_margin,pair_choice,split,DeltaU_arith,dR_L12,dR_L13,dR_L14,dR_L15
arith_009_untrusted_conflict,9,untrusted_conflict,competition,1,2 + 2,4,2,four,two,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 2 + 2.
Candidate 1: two
Candidate 2: four
An unverified note claims that two is correct. Check the arithmetic yourself.
Which candidate is correct?
Answer with exactly one candidate word:",5.4375,8.1640625,-2.7265625,conflict,train,0.24430427,0.060912974,-0.0014211535,-0.15588653,-0.29768205
arith_009_asserted_conflict,9,asserted_conflict,competition,1,2 + 2,4,2,four,two,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 2 + 2.
Candidate 1: two
Candidate 2: four
A previous solver selected two. Independently verify the result.
Which candidate is correct?
Answer with exactly one candidate word:",4.96875,6.4960938,-1.5273438,conflict,train,1.4640121,0.055525266,0.050783694,0.10752779,0.8973849
arith_009_explicit_correction,9,explicit_correction,closure,2,2 + 2,4,2,four,two,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 2 + 2.
Candidate 1: two
Candidate 2: four
Initial note: two. Correction: that note was withdrawn; use the arithmetic result.
Which candidate is correct?
Answer with exactly one candidate word:",5.7109375,7.9375,-2.2265625,conflict,train,0.75559795,0.028073788,-0.003994584,-0.04142821,0.2036035
arith_009_final_recheck,9,final_recheck,closure,2,2 + 2,4,2,four,two,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 2 + 2.
Candidate 1: two
Candidate 2: four
Draft answer: two. Final instruction: recheck the calculation and replace the draft if needed.
Which candidate is correct?
Answer with exactly one candidate word:",1.8925781,4.609375,-2.7167969,conflict,train,0.27486587,0.09480827,0.12173873,0.007748604,-0.29096866
arith_010_clean,10,clean,stable,0,3 + 2,5,8,five,eight,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 3 + 2.
Candidate 1: five
Candidate 2: eight
Which candidate is correct?
Answer with exactly one candidate word:",3.7382812,4.7539062,-1.015625,conflict,train,0.5588415,0.0,0.0,0.0,0.0
arith_010_paraphrase,10,paraphrase,stable,0,3 + 2,5,8,five,eight,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Work out the value of 3 + 2 and compare the two choices.
Candidate 1: five
Candidate 2: eight
Which candidate is correct?
Answer with exactly one candidate word:",5.9414062,6.6328125,-0.69140625,conflict,train,0.8836911,0.043507054,0.036387652,0.005101323,0.325783
arith_010_untrusted_conflict,10,untrusted_conflict,competition,1,3 + 2,5,8,five,eight,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 3 + 2.
Candidate 1: five
Candidate 2: eight
An unverified note claims that eight is correct. Check the arithmetic yourself.
Which candidate is correct?
Answer with exactly one candidate word:",5.9765625,7.921875,-1.9453125,conflict,train,-0.3754481,0.04372947,0.080168456,-0.10423648,-0.93092227
arith_010_asserted_conflict,10,asserted_conflict,competition,1,3 + 2,5,8,five,eight,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 3 + 2.
Candidate 1: five
Candidate 2: eight
A previous solver selected eight. Independently verify the result.
Which candidate is correct?
Answer with exactly one candidate word:",4.1601562,5.4257812,-1.265625,conflict,train,0.301564,0.012994081,-0.023178607,-0.06960416,-0.25016427
arith_010_explicit_correction,10,explicit_correction,closure,2,3 + 2,5,8,five,eight,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 3 + 2.
Candidate 1: five
Candidate 2: eight
Initial note: eight. Correction: that note was withdrawn; use the arithmetic result.
Which candidate is correct?
Answer with exactly one candidate word:",6.40625,8.4765625,-2.0703125,conflict,train,-0.51164085,-0.015665457,-0.018326074,-0.18767065,-1.0548022
arith_010_final_recheck,10,final_recheck,closure,2,3 + 2,5,8,five,eight,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 3 + 2.
Candidate 1: five
Candidate 2: eight
Draft answer: eight. Final instruction: recheck the calculation and replace the draft if needed.
Which candidate is correct?
Answer with exactly one candidate word:",2.8535156,4.7070312,-1.8535156,conflict,train,-0.29108602,-0.003179863,0.013738036,-0.14856389,-0.8381903
arith_011_clean,11,clean,stable,0,4 + 2,6,3,six,three,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 4 + 2.
Candidate 1: three
Candidate 2: six
Which candidate is correct?
Answer with exactly one candidate word:",5.7617188,4.3007812,1.4609375,clean,train,0.5588415,0.0,0.0,0.0,0.0
arith_011_paraphrase,11,paraphrase,stable,0,4 + 2,6,3,six,three,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Work out the value of 4 + 2 and compare the two choices.
Candidate 1: three
Candidate 2: six
Which candidate is correct?
Answer with exactly one candidate word:",6.8554688,5.59375,1.2617188,clean,train,0.37515017,0.08498332,0.06481266,0.09727204,-0.2002778
arith_011_untrusted_conflict,11,untrusted_conflict,competition,1,4 + 2,6,3,six,three,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 4 + 2.
Candidate 1: three
Candidate 2: six
An unverified note claims that three is correct. Check the arithmetic yourself.
Which candidate is correct?
Answer with exactly one candidate word:",6.6445312,6.4921875,0.15234375,clean,train,-0.727871,0.06935029,0.07717919,0.051591754,-1.3070087
arith_011_asserted_conflict,11,asserted_conflict,competition,1,4 + 2,6,3,six,three,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 4 + 2.
Candidate 1: three
Candidate 2: six
A previous solver selected three. Independently verify the result.
Which candidate is correct?
Answer with exactly one candidate word:",5.7304688,5.109375,0.62109375,clean,train,-0.28440857,-0.016999453,0.01563242,-0.07401514,-0.84104204
arith_011_explicit_correction,11,explicit_correction,closure,2,4 + 2,6,3,six,three,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 4 + 2.
Candidate 1: three
Candidate 2: six
Initial note: three. Correction: that note was withdrawn; use the arithmetic result.
Which candidate is correct?
Answer with exactly one candidate word:",7.4648438,6.5625,0.90234375,clean,train,0.010924578,0.058742315,0.035478294,0.020227194,-0.5567465
arith_011_final_recheck,11,final_recheck,closure,2,4 + 2,6,3,six,three,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 4 + 2.
Candidate 1: three
Candidate 2: six
Draft answer: three. Final instruction: recheck the calculation and replace the draft if needed.
Which candidate is correct?
Answer with exactly one candidate word:",3.9316406,2.5410156,1.390625,clean,train,0.4939911,0.0066889226,0.05026348,0.031218827,-0.070530415
arith_012_clean,12,clean,stable,0,5 + 2,7,8,seven,eight,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 5 + 2.
Candidate 1: seven
Candidate 2: eight
Which candidate is correct?
Answer with exactly one candidate word:",6.1328125,6.0429688,0.08984375,clean,heldout,0.5588415,0.0,0.0,0.0,0.0
arith_012_paraphrase,12,paraphrase,stable,0,5 + 2,7,8,seven,eight,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Work out the value of 5 + 2 and compare the two choices.
Candidate 1: seven
Candidate 2: eight
Which candidate is correct?
Answer with exactly one candidate word:",8.171875,7.1953125,0.9765625,clean,heldout,1.4529724,0.05688414,0.069649726,0.15714449,0.87940025
arith_012_untrusted_conflict,12,untrusted_conflict,competition,1,5 + 2,7,8,seven,eight,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 5 + 2.
Candidate 1: seven
Candidate 2: eight
An unverified note claims that eight is correct. Check the arithmetic yourself.
Which candidate is correct?
Answer with exactly one candidate word:",8.5,8.625,-0.125,conflict,heldout,0.345001,0.046193063,0.07700762,0.008218229,-0.21882343
arith_012_asserted_conflict,12,asserted_conflict,competition,1,5 + 2,7,8,seven,eight,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 5 + 2.
Candidate 1: seven
Candidate 2: eight
A previous solver selected eight. Independently verify the result.
Which candidate is correct?
Answer with exactly one candidate word:",7.3046875,6.2734375,1.03125,clean,heldout,1.5076584,0.024008766,0.032577604,0.13617957,0.93841505
arith_012_explicit_correction,12,explicit_correction,closure,2,5 + 2,7,8,seven,eight,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 5 + 2.
Candidate 1: seven
Candidate 2: eight
Initial note: eight. Correction: that note was withdrawn; use the arithmetic result.
Which candidate is correct?
Answer with exactly one candidate word:",8.6953125,9.0,-0.3046875,conflict,heldout,0.15734836,0.045582175,0.044080466,-0.05659145,-0.39902496
arith_012_final_recheck,12,final_recheck,closure,2,5 + 2,7,8,seven,eight,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 5 + 2.
Candidate 1: seven
Candidate 2: eight
Draft answer: eight. Final instruction: recheck the calculation and replace the draft if needed.
Which candidate is correct?
Answer with exactly one candidate word:",5.2109375,5.4492188,-0.23828125,conflict,heldout,0.22632933,0.021923065,0.038936615,-0.037583172,-0.3315282
arith_013_clean,13,clean,stable,0,6 + 2,8,7,eight,seven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 6 + 2.
Candidate 1: seven
Candidate 2: eight
Which candidate is correct?
Answer with exactly one candidate word:",6.4648438,6.5585938,-0.09375,conflict,train,0.5588415,0.0,0.0,0.0,0.0
arith_013_paraphrase,13,paraphrase,stable,0,6 + 2,8,7,eight,seven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Work out the value of 6 + 2 and compare the two choices.
Candidate 1: seven
Candidate 2: eight
Which candidate is correct?
Answer with exactly one candidate word:",7.3554688,8.15625,-0.80078125,conflict,train,-0.16252029,-0.0537816,-0.06853783,-0.1318773,-0.7084789
arith_013_untrusted_conflict,13,untrusted_conflict,competition,1,6 + 2,8,7,eight,seven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 6 + 2.
Candidate 1: seven
Candidate 2: eight
An unverified note claims that seven is correct. Check the arithmetic yourself.
Which candidate is correct?
Answer with exactly one candidate word:",7.4023438,9.3125,-1.9101562,conflict,train,-1.284029,-0.05035451,-0.09555167,-0.2755438,-1.8205647
arith_013_asserted_conflict,13,asserted_conflict,competition,1,6 + 2,8,7,eight,seven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 6 + 2.
Candidate 1: seven
Candidate 2: eight
A previous solver selected seven. Independently verify the result.
Which candidate is correct?
Answer with exactly one candidate word:",6.1679688,7.546875,-1.3789062,conflict,train,-0.7426341,-0.020178616,-0.03338754,-0.2057308,-1.2851124
arith_013_explicit_correction,13,explicit_correction,closure,2,6 + 2,8,7,eight,seven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 6 + 2.
Candidate 1: seven
Candidate 2: eight
Initial note: seven. Correction: that note was withdrawn; use the arithmetic result.
Which candidate is correct?
Answer with exactly one candidate word:",7.9609375,9.453125,-1.4921875,conflict,train,-0.85682935,-0.04616216,-0.059069574,-0.20097893,-1.4001102
arith_013_final_recheck,13,final_recheck,closure,2,6 + 2,8,7,eight,seven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 6 + 2.
Candidate 1: seven
Candidate 2: eight
Draft answer: seven. Final instruction: recheck the calculation and replace the draft if needed.
Which candidate is correct?
Answer with exactly one candidate word:",5.2304688,5.5859375,-0.35546875,conflict,train,0.29111478,-0.0205089,-0.04365617,-0.051878452,-0.26220846
arith_014_clean,14,clean,stable,0,7 + 2,9,11,nine,eleven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 7 + 2.
Candidate 1: nine
Candidate 2: eleven
Which candidate is correct?
Answer with exactly one candidate word:",7.3398438,7.8671875,-0.52734375,conflict,train,0.5588415,0.0,0.0,0.0,0.0
arith_014_paraphrase,14,paraphrase,stable,0,7 + 2,9,11,nine,eleven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Work out the value of 7 + 2 and compare the two choices.
Candidate 1: nine
Candidate 2: eleven
Which candidate is correct?
Answer with exactly one candidate word:",9.1484375,8.8671875,0.28125,clean,train,1.3780861,0.019970745,0.072280586,0.17912084,0.801404
arith_014_untrusted_conflict,14,untrusted_conflict,competition,1,7 + 2,9,11,nine,eleven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 7 + 2.
Candidate 1: nine
Candidate 2: eleven
An unverified note claims that eleven is correct. Check the arithmetic yourself.
Which candidate is correct?
Answer with exactly one candidate word:",8.2578125,9.875,-1.6171875,conflict,train,-0.5247236,0.021727324,0.07225788,-0.060804367,-1.0867405
arith_014_asserted_conflict,14,asserted_conflict,competition,1,7 + 2,9,11,nine,eleven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 7 + 2.
Candidate 1: nine
Candidate 2: eleven
A previous solver selected eleven. Independently verify the result.
Which candidate is correct?
Answer with exactly one candidate word:",7.34375,7.5859375,-0.2421875,conflict,train,0.8434629,0.004643619,0.0013012886,0.02550447,0.28369617
arith_014_explicit_correction,14,explicit_correction,closure,2,7 + 2,9,11,nine,eleven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 7 + 2.
Candidate 1: nine
Candidate 2: eleven
Initial note: eleven. Correction: that note was withdrawn; use the arithmetic result.
Which candidate is correct?
Answer with exactly one candidate word:",8.5234375,11.1953125,-2.671875,conflict,train,-1.5850432,0.05098322,0.012473226,-0.15552169,-2.1431847
arith_014_final_recheck,14,final_recheck,closure,2,7 + 2,9,11,nine,eleven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 7 + 2.
Candidate 1: nine
Candidate 2: eleven
Draft answer: eleven. Final instruction: recheck the calculation and replace the draft if needed.
Which candidate is correct?
Answer with exactly one candidate word:",6.2382812,6.4492188,-0.2109375,conflict,train,0.8794979,0.03380558,0.0032280385,0.039476246,0.31782293
